key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,key_resp.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.7433,0,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,CLOUD,LB,m,y,./images/CLOUDLB.png,,,,,,,,,,,,,,,,,,,,z,0,0.7433,,,,,,,,0,51,51,26,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6839,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,STAIN,C,m,y,./images/STAIN.png,,,,,,,,,,,,,,,,,,,,m,1,0.6839,,,,,,,,0,52,52,6,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.5841,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,FLASK,C,m,y,./images/FLASK.png,,,,,,,,,,,,,,,,,,,,m,1,0.5841,,,,,,,,0,53,53,72,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6272,0,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,ARTIST,HB,m,y,./images/ARTISTHB.png,,,,,,,,,,,,,,,,,,,,z,0,0.6272,,,,,,,,0,54,54,61,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.7513,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,SAUNA,C,m,y,./images/SAUNA.png,,,,,,,,,,,,,,,,,,,,m,1,0.7513,,,,,,,,0,55,55,33,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6011,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,DONKEY,HB,m,y,./images/DONKEYHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6011,,,,,,,,0,56,56,19,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6171,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,POSTER,LB,m,y,./images/POSTERLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6171,,,,,,,,0,57,57,53,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.7677,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,COUCH,LB,z,y,./images/COUCHLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7677,,,,,,,,0,58,58,161,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6872,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,KITTEN,C,z,y,./images/KITTEN.png,,,,,,,,,,,,,,,,,,,,z,1,0.6872,,,,,,,,0,59,59,129,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.5347,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,BEARD,LB,z,y,./images/BEARDLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.5347,,,,,,,,0,60,60,86,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.8854,0,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,DIVER,C,m,y,./images/DIVER.png,,,,,,,,,,,,,,,,,,,,z,0,0.8854,,,,,,,,0,61,61,9,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.7567,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,BOXER,HB,m,y,./images/BOXERHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7567,,,,,,,,0,62,62,4,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.7892,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,ONION,C,z,y,./images/ONION.png,,,,,,,,,,,,,,,,,,,,z,1,0.7892,,,,,,,,0,63,63,135,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.7324,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,SHIELD,C,m,y,./images/SHIELD.png,,,,,,,,,,,,,,,,,,,,m,1,0.7324,,,,,,,,0,64,64,48,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6046,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,COLLAR,C,m,y,./images/COLLAR.png,,,,,,,,,,,,,,,,,,,,m,1,0.6046,,,,,,,,0,65,65,15,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.652,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,MAGGOT,C,z,y,./images/MAGGOT.png,,,,,,,,,,,,,,,,,,,,z,1,0.652,,,,,,,,0,66,66,117,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.7698,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,BASKET,LB,m,y,./images/BASKETLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7698,,,,,,,,0,67,67,44,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,1.535,0,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,BUTTER,C,m,y,./images/BUTTER.png,,,,,,,,,,,,,,,,,,,,z,0,1.535,,,,,,,,0,68,68,27,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,1.2187,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,MOSQUE,HB,z,y,./images/MOSQUEHB.png,,,,,,,,,,,,,,,,,,,,z,1,1.2187,,,,,,,,0,69,69,127,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.769,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,PENCE,HB,z,y,./images/PENCEHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.769,,,,,,,,0,70,70,100,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.9842,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,CRADLE,LB,z,y,./images/CRADLELB.png,,,,,,,,,,,,,,,,,,,,z,1,0.9842,,,,,,,,0,71,71,104,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.8014,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,WHEEL,LB,m,y,./images/WHEELLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.8014,,,,,,,,0,72,72,77,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.8343,0,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,CASINO,HB,m,y,./images/CASINOHB.png,,,,,,,,,,,,,,,,,,,,z,0,0.8343,,,,,,,,0,73,73,28,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,8.2478,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,PICKLE,LB,z,y,./images/PICKLELB.png,,,,,,,,,,,,,,,,,,,,z,1,8.2478,,,,,,,,0,74,74,98,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.7183,0,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,TIGER,HB,m,y,./images/TIGERHB.png,,,,,,,,,,,,,,,,,,,,z,0,0.7183,,,,,,,,0,75,75,37,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,1.0061,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,CARPET,LB,z,y,./images/CARPETLB.png,,,,,,,,,,,,,,,,,,,,z,1,1.0061,,,,,,,,0,76,76,137,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.5672,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,GARDEN,HB,m,y,./images/GARDENHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.5672,,,,,,,,0,77,77,10,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6057,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,WHISKY,LB,m,y,./images/WHISKYLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6057,,,,,,,,0,78,78,83,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.5567,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,TRIPOD,C,z,y,./images/TRIPOD.png,,,,,,,,,,,,,,,,,,,,z,1,0.5567,,,,,,,,0,79,79,138,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.5514,0,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,ARROW,C,m,y,./images/ARROW.png,,,,,,,,,,,,,,,,,,,,z,0,0.5514,,,,,,,,0,80,80,69,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.7338,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,PLANK,HB,z,y,./images/PLANKHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7338,,,,,,,,0,81,81,85,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6944,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,TULIP,LB,z,y,./images/TULIPLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6944,,,,,,,,0,82,82,92,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.7007,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.066106428,-0.403361426,1,0,0,,,,,,,BARREL,LB,z,y,./images/BARRELLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7007,,,,,,,,0,83,83,116,1,break_done_button
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6777,1,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,MUFFIN,HB,z,y,./images/MUFFINHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6777,,,,,,,,0,84,84,139,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6535,1,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,POODLE,C,z,y,./images/POODLE.png,,,,,,,,,,,,,,,,,,,,z,1,0.6535,,,,,,,,0,85,85,165,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.5948,1,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,BANNER,HB,z,y,./images/BANNERHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.5948,,,,,,,,0,86,86,136,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.786,0,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,PURSE,LB,z,y,./images/PURSELB.png,,,,,,,,,,,,,,,,,,,,m,0,0.786,,,,,,,,0,87,87,146,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6183,1,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,CLOWN,HB,m,y,./images/CLOWNHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6183,,,,,,,,0,88,88,22,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.5753,1,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,DANCER,C,m,y,./images/DANCER.png,,,,,,,,,,,,,,,,,,,,m,1,0.5753,,,,,,,,0,89,89,21,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.5682,1,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,MALLET,LB,z,y,./images/MALLETLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.5682,,,,,,,,0,90,90,134,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.7191,1,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,SQUARE,C,z,y,./images/SQUARE.png,,,,,,,,,,,,,,,,,,,,z,1,0.7191,,,,,,,,0,91,91,90,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6381,1,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,BUBBLE,LB,m,y,./images/BUBBLELB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6381,,,,,,,,0,92,92,71,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,1.1431,1,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,PARCEL,C,m,y,./images/PARCEL.png,,,,,,,,,,,,,,,,,,,,m,1,1.1431,,,,,,,,0,93,93,18,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6334,1,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,NOOSE,C,z,y,./images/NOOSE.png,,,,,,,,,,,,,,,,,,,,z,1,0.6334,,,,,,,,0,94,94,156,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.9011,0,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,PEBBLE,HB,m,y,./images/PEBBLEHB.png,,,,,,,,,,,,,,,,,,,,z,0,0.9011,,,,,,,,0,95,95,82,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,1.0677,1,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,FALCON,HB,z,y,./images/FALCONHB.png,,,,,,,,,,,,,,,,,,,,z,1,1.0677,,,,,,,,0,96,96,112,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.734,1,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,SHELF,C,z,y,./images/SHELF.png,,,,,,,,,,,,,,,,,,,,z,1,0.734,,,,,,,,0,97,97,123,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6345,1,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,JAGUAR,C,z,y,./images/JAGUAR.png,,,,,,,,,,,,,,,,,,,,z,1,0.6345,,,,,,,,0,98,98,102,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.5997,1,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,SKIING,LB,z,y,./images/SKIINGLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.5997,,,,,,,,0,99,99,101,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.8354,0,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,SAILOR,HB,z,y,./images/SAILORHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.8354,,,,,,,,0,100,100,151,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.8012,1,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,CRUMB,LB,z,y,./images/CRUMBLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.8012,,,,,,,,0,101,101,113,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,1.0512,1,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,PLANET,LB,m,y,./images/PLANETLB.png,,,,,,,,,,,,,,,,,,,,m,1,1.0512,,,,,,,,0,102,102,80,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.5664,1,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,SWEAT,C,z,y,./images/SWEAT.png,,,,,,,,,,,,,,,,,,,,z,1,0.5664,,,,,,,,0,103,103,150,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.974,0,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,GRAPE,HB,m,y,./images/GRAPEHB.png,,,,,,,,,,,,,,,,,,,,z,0,0.974,,,,,,,,0,104,104,16,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,1.1589,1,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,BERRY,LB,z,y,./images/BERRYLB.png,,,,,,,,,,,,,,,,,,,,z,1,1.1589,,,,,,,,0,105,105,131,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6496,1,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,FARMER,LB,z,y,./images/FARMERLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6496,,,,,,,,0,106,106,149,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.5838,1,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,PASTA,LB,z,y,./images/PASTALB.png,,,,,,,,,,,,,,,,,,,,z,1,0.5838,,,,,,,,0,107,107,89,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6088,1,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,PEACH,LB,z,y,./images/PEACHLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6088,,,,,,,,0,108,108,119,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.8866,1,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,CHALK,HB,m,y,./images/CHALKHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.8866,,,,,,,,0,109,109,25,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.8684,0,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,WALRUS,LB,z,y,./images/WALRUSLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.8684,,,,,,,,0,110,110,107,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.5717,1,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,BELLY,HB,z,y,./images/BELLYHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.5717,,,,,,,,0,111,111,94,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6737,1,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,SPINE,LB,m,y,./images/SPINELB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6737,,,,,,,,0,112,112,65,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6892,1,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,CRUST,HB,z,y,./images/CRUSTHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6892,,,,,,,,0,113,113,163,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,1.0364,1,,,,,,,,,,,,,,,,,,,,,,,,,0.168067245,-0.300280124,0,0,0,,,,,,,PEARL,HB,z,y,./images/PEARLHB.png,,,,,,,,,,,,,,,,,,,,z,1,1.0364,,,,,,,,0,114,114,130,1,
