key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.476,0,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,PACKET,HB,z,y,./images/PACKETHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.476,,,,,,,,0,35,35,140,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.496,0,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,KITTEN,LB,z,y,./images/KITTENLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.496,,,,,,,,0,36,36,129,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.678,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,MELON,C,z,y,./images/MELON.png,,,,,,,,,,,,,,,,,,,,z,1,0.678,,,,,,,,0,37,37,106,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.661,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,TOMATO,LB,z,y,./images/TOMATOLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.661,,,,,,,,0,38,38,84,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.576,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,MONKEY,LB,m,y,./images/MONKEYLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.576,,,,,,,,0,39,39,45,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.91,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,KIDNEY,LB,z,y,./images/KIDNEYLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.91,,,,,,,,0,40,40,105,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.787,0,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.378869448,0,0,0,space,,,,,,BABOON,C,z,y,./images/BABOON.png,1.031,,,,,,,,,,,,,,,,,,,m,0,0.787,,,,,,,,0,41,41,142,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.654,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.378869448,0,0,0,,,,,,,ARTIST,C,m,y,./images/ARTIST.png,,,,,,,,,,,,,,,,,,,,m,1,0.654,,,,,,,,0,42,42,61,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.717,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.378869448,0,0,0,,,,,,,BURIAL,HB,z,y,./images/BURIALHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.717,,,,,,,,0,43,43,143,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.939,0,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.378869448,0,0,0,,,,,,,QUILL,C,z,y,./images/QUILL.png,,,,,,,,,,,,,,,,,,,,m,0,0.939,,,,,,,,0,44,44,115,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.527,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.378869448,0,0,0,,,,,,,SPINE,HB,m,y,./images/SPINEHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.527,,,,,,,,0,45,45,65,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,1.079,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.880215343,-0.303499327,0,0,0,,,,,,,CEMENT,HB,z,y,./images/CEMENTHB.png,,,,,,,,,,,,,,,,,,,,m,0,1.079,,,,,,,,0,46,46,158,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.586,0,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,SHELF,LB,z,y,./images/SHELFLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.586,,,,,,,,0,47,47,123,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.526,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,POSTER,HB,m,y,./images/POSTERHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.526,,,,,,,,0,48,48,53,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.763,0,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,PURSE,HB,z,y,./images/PURSEHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.763,,,,,,,,0,49,49,146,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.479,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,CASINO,C,m,y,./images/CASINO.png,,,,,,,,,,,,,,,,,,,,m,1,0.479,,,,,,,,0,50,50,28,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.578,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,TOWEL,C,m,y,./images/TOWEL.png,,,,,,,,,,,,,,,,,,,,m,1,0.578,,,,,,,,0,51,51,1,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.446,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,CANDY,LB,m,y,./images/CANDYLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.446,,,,,,,,0,52,52,39,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.539,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,BUTTER,LB,m,y,./images/BUTTERLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.539,,,,,,,,0,53,53,27,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.582,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,CHAIN,LB,m,y,./images/CHAINLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.582,,,,,,,,0,54,54,42,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,1.077,0,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,CRUST,C,z,y,./images/CRUST.png,,,,,,,,,,,,,,,,,,,,m,0,1.077,,,,,,,,0,55,55,163,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.725,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,GARDEN,C,m,y,./images/GARDEN.png,,,,,,,,,,,,,,,,,,,,m,1,0.725,,,,,,,,0,56,56,10,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.56,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,PARCEL,LB,m,y,./images/PARCELLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.56,,,,,,,,0,57,57,18,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.61,0,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,COOKER,LB,z,y,./images/COOKERLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.61,,,,,,,,0,58,58,153,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.565,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,SLOPE,LB,m,y,./images/SLOPELB.png,,,,,,,,,,,,,,,,,,,,m,1,0.565,,,,,,,,0,59,59,30,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.661,0,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,FOLDER,LB,z,y,./images/FOLDERLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.661,,,,,,,,0,60,60,126,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.745,0,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,STORM,LB,z,y,./images/STORMLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.745,,,,,,,,0,61,61,114,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.859,0,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,FERRY,LB,m,y,./images/FERRYLB.png,,,,,,,,,,,,,,,,,,,,z,0,0.859,,,,,,,,0,62,62,57,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.522,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,HOCKEY,HB,m,y,./images/HOCKEYHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.522,,,,,,,,0,63,63,32,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.493,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,CLOWN,C,m,y,./images/CLOWN.png,,,,,,,,,,,,,,,,,,,,m,1,0.493,,,,,,,,0,64,64,22,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.56,0,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,SQUARE,LB,z,y,./images/SQUARELB.png,,,,,,,,,,,,,,,,,,,,m,0,0.56,,,,,,,,0,65,65,90,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,1.015,0,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,BONNET,HB,z,y,./images/BONNETHB.png,,,,,,,,,,,,,,,,,,,,m,0,1.015,,,,,,,,0,66,66,95,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.995,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,CANDLE,C,z,y,./images/CANDLE.png,,,,,,,,,,,,,,,,,,,,z,1,0.995,,,,,,,,0,67,67,145,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.662,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,BLOKE,LB,m,y,./images/BLOKELB.png,,,,,,,,,,,,,,,,,,,,m,1,0.662,,,,,,,,0,68,68,12,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.48,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,BROOM,LB,m,y,./images/BROOMLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.48,,,,,,,,0,69,69,78,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.628,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,CRATER,LB,m,y,./images/CRATERLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.628,,,,,,,,0,70,70,3,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.711,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,ONION,LB,z,y,./images/ONIONLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.711,,,,,,,,0,71,71,135,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.675,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,BANANA,C,m,y,./images/BANANA.png,,,,,,,,,,,,,,,,,,,,m,1,0.675,,,,,,,,0,72,72,70,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.53,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,DONKEY,C,m,y,./images/DONKEY.png,,,,,,,,,,,,,,,,,,,,m,1,0.53,,,,,,,,0,73,73,19,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.66,0,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,MALLET,HB,z,y,./images/MALLETHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.66,,,,,,,,0,74,74,134,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.543,0,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,JUNGLE,HB,z,y,./images/JUNGLEHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.543,,,,,,,,0,75,75,167,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,1.129,0,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,MIRROR,LB,z,y,./images/MIRRORLB.png,,,,,,,,,,,,,,,,,,,,m,0,1.129,,,,,,,,0,76,76,147,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.626,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,VALLEY,HB,m,y,./images/VALLEYHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.626,,,,,,,,0,77,77,68,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.69,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,STREAM,HB,m,y,./images/STREAMHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.69,,,,,,,,0,78,78,41,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.498,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,ARROW,LB,m,y,./images/ARROWLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.498,,,,,,,,0,79,79,69,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.545,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,BISHOP,C,m,y,./images/BISHOP.png,,,,,,,,,,,,,,,,,,,,m,1,0.545,,,,,,,,0,80,80,49,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.495,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,CHALK,C,m,y,./images/CHALK.png,,,,,,,,,,,,,,,,,,,,m,1,0.495,,,,,,,,0,81,81,25,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.528,0,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,SMOKER,HB,z,y,./images/SMOKERHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.528,,,,,,,,0,82,82,110,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.573,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,space,,,,,,GRAPE,C,m,y,./images/GRAPE.png,0.881,,,,,,,,,,,,,,,,,,,m,1,0.573,,,,,,,,0,83,83,16,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.527,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,CLIFF,HB,m,y,./images/CLIFFHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.527,,,,,,,,0,84,84,8,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.55,0,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,BARREL,HB,z,y,./images/BARRELHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.55,,,,,,,,0,85,85,116,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.939,0,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,TULIP,HB,z,y,./images/TULIPHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.939,,,,,,,,0,86,86,92,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.512,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,MIDGET,C,m,y,./images/MIDGET.png,,,,,,,,,,,,,,,,,,,,m,1,0.512,,,,,,,,0,87,87,76,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.862,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,ENGINE,HB,m,y,./images/ENGINEHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.862,,,,,,,,0,88,88,38,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.671,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,MUSCLE,C,z,y,./images/MUSCLE.png,,,,,,,,,,,,,,,,,,,,z,1,0.671,,,,,,,,0,89,89,88,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.532,0,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,DOUGH,C,z,y,./images/DOUGH.png,,,,,,,,,,,,,,,,,,,,m,0,0.532,,,,,,,,0,90,90,103,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.509,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,GLOVE,C,m,y,./images/GLOVE.png,,,,,,,,,,,,,,,,,,,,m,1,0.509,,,,,,,,0,91,91,73,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.597,1,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,PEACH,HB,z,y,./images/PEACHHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.597,,,,,,,,0,92,92,119,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.612,0,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,TORCH,HB,z,y,./images/TORCHHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.612,,,,,,,,0,93,93,152,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.478,0,,,,,,,,,,,,,,,,,,,,,,,,,0.632570659,0.022207268,0,0,0,,,,,,,WRIST,C,z,y,./images/WRIST.png,,,,,,,,,,,,,,,,,,,,m,0,0.478,,,,,,,,0,94,94,109,1
