key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,key_resp.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,key_resp_3.rt
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.943,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.330555556,-0.310185185,1,0,0,,,,,,,DIVER,C,z,m,./images/DIVER.png,,,,,,,,,,,,,,,,,,,,,0,-0.330555556,-0.310185185,1,0,0,1.943,button_left_test,0,33,33,93,1,
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.2752,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.328703704,-0.310185185,1,0,0,,,,,,,POSTER,LB,z,m,./images/POSTERLB.png,,,,,,,,,,,,,,,,,,,,,0,-0.328703704,-0.310185185,1,0,0,1.2752,button_left_test,0,34,34,137,1,
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.4143,1,,,,,,,,,,,,,,,,,,,,,,,,,0.375,-0.287037037,1,0,0,,,,,,,KIDNEY,C,m,m,./images/KIDNEY.png,,,,,,,,,,,,,,,,,,,,,0,0.375,-0.287037037,1,0,0,1.4143,button_right_test,0,35,35,21,1,
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.7304,1,,,,,,,,,,,,,,,,,,,,,,,,,0.375,-0.287037037,1,0,0,,,,,,,RHINO,C,m,m,./images/RHINO.png,,,,,,,,,,,,,,,,,,,,,0,0.375,-0.287037037,1,0,0,0.7304,button_right_test,0,36,36,9,1,
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.1296,0,,,,,,,,,,,,,,,,,,,,,,,,,0.375,-0.287037037,1,0,0,,,,,,,BAKER,C,z,m,./images/BAKER.png,,,,,,,,,,,,,,,,,,,,,0,0.375,-0.287037037,1,0,0,1.1296,button_right_test,0,37,37,147,1,
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,2.4631,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.307407407,-0.306481481,1,0,0,,,,,,,DESERT,HB,z,m,./images/DESERTHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.307407407,-0.306481481,1,0,0,2.4631,button_left_test,0,38,38,136,1,
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.1141,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.336111111,-0.309259259,1,0,0,,,,,,,MELON,HB,m,m,./images/MELONHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.336111111,-0.309259259,1,0,0,1.1141,button_left_test,0,39,39,22,1,
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.2127,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.32037037,-0.301851852,1,0,0,,,,,,,WALRUS,LB,m,m,./images/WALRUSLB.png,,,,,,,,,,,,,,,,,,,,,0,-0.32037037,-0.301851852,1,0,0,1.2127,button_left_test,0,40,40,23,1,
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.1129,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,space,,,,,,MOOSE,C,m,m,./images/MOOSE.png,3.4183,,,,,,,,,,,,,,,,,,,,0,0.475,-0.283333333,1,0,0,1.1129,button_right_test,0,41,41,57,1,
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,7.0201,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,MIDGET,HB,z,m,./images/MIDGETHB.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,42,42,160,1,7.0201
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.1311,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,CHERRY,C,z,m,./images/CHERRY.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,43,43,138,1,1.1311
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.9333,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,CRADLE,LB,m,m,./images/CRADLELB.png,,,,,,,,,,,,,,,,,,,,z,0,,,,,,,,0,44,44,20,1,0.9333
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.7058,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,CRUMB,LB,m,m,./images/CRUMBLB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,45,45,29,1,0.7058
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.3005,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,FARMER,LB,m,m,./images/FARMERLB.png,,,,,,,,,,,,,,,,,,,,z,0,,,,,,,,0,46,46,65,1,1.3005
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.9827,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,MAGGOT,C,m,m,./images/MAGGOT.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,47,47,33,1,0.9827
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.3839,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,GRAPE,HB,z,m,./images/GRAPEHB.png,,,,,,,,,,,,,,,,,,,,m,0,,,,,,,,0,48,48,100,1,1.3839
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.6582,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,COLLAR,C,z,m,./images/COLLAR.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,49,49,99,1,1.6582
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.1979,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,CANYON,HB,m,m,./images/CANYONHB.png,,,,,,,,,,,,,,,,,,,,z,0,,,,,,,,0,50,50,34,1,1.1979
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.8545,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,BANNER,HB,m,m,./images/BANNERHB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,51,51,52,1,0.8545
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,2.253,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,LADDER,LB,m,m,./images/LADDERLB.png,,,,,,,,,,,,,,,,,,,,z,0,,,,,,,,0,52,52,38,1,2.253
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,4.673,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,HAMMER,C,z,m,./images/HAMMER.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,53,53,159,1,4.673
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.6976,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,WRIST,HB,m,m,./images/WRISTHB.png,,,,,,,,,,,,,,,,,,,,z,0,,,,,,,,0,54,54,25,1,1.6976
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.4856,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,ENGINE,LB,z,m,./images/ENGINELB.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,55,55,122,1,1.4856
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.9392,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,BUNNY,HB,z,m,./images/BUNNYHB.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,56,56,97,1,0.9392
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.0309,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,PISTOL,LB,z,m,./images/PISTOLLB.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,57,57,113,1,1.0309
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.9502,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,SHIELD,C,z,m,./images/SHIELD.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,58,58,132,1,0.9502
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,2.0691,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,PARADE,LB,z,m,./images/PARADELB.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,59,59,101,1,2.0691
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,PEARL,HB,m,m,./images/PEARLHB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,60,60,46,1,0.95
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,2.6322,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,SAUCE,C,z,m,./images/SAUCE.png,,,,,,,,,,,,,,,,,,,,m,0,,,,,,,,0,61,61,135,1,2.6322
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.7507,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,JELLY,HB,m,m,./images/JELLYHB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,62,62,64,1,1.7507
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.0661,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,CARPET,LB,m,m,./images/CARPETLB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,63,63,53,1,1.0661
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.791,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,JUNGLE,LB,m,m,./images/JUNGLELB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,64,64,83,1,0.791
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.7979,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,RULER,HB,z,m,./images/RULERHB.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,65,65,163,1,0.7979
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,2.0314,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,MALLET,LB,m,m,./images/MALLETLB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,66,66,50,1,2.0314
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.71,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,FALCON,HB,m,m,./images/FALCONHB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,67,67,28,1,0.71
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.7316,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,PURSE,LB,m,m,./images/PURSELB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,68,68,62,1,0.7316
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.7016,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,TULIP,LB,m,m,./images/TULIPLB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,69,69,8,1,0.7016
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.9677,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,PEBBLE,HB,z,m,./images/PEBBLEHB.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,70,70,166,1,0.9677
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.8396,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,PASTA,LB,m,m,./images/PASTALB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,71,71,5,1,0.8396
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.5327,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,COOKER,C,m,m,./images/COOKER.png,,,,,,,,,,,,,,,,,,,,z,0,,,,,,,,0,72,72,69,1,1.5327
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.8383,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,HEATER,LB,z,m,./images/HEATERLB.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,73,73,140,1,0.8383
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,3.5016,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,DANCER,C,z,m,./images/DANCER.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,74,74,105,1,3.5016
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.9889,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,BELLY,HB,m,m,./images/BELLYHB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,75,75,10,1,0.9889
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.601,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,GREASE,C,m,m,./images/GREASE.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,76,76,15,1,0.601
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.4799,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,STOOL,HB,z,m,./images/STOOLHB.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,77,77,127,1,1.4799
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.8351,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,CLOTH,LB,z,m,./images/CLOTHLB.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,78,78,107,1,0.8351
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.8156,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,SCREW,C,m,m,./images/SCREW.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,79,79,24,1,0.8156
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.7199,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,KITTEN,C,m,m,./images/KITTEN.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,80,80,45,1,0.7199
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.7067,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,LITTER,C,m,m,./images/LITTER.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,81,81,78,1,0.7067
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.7181,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,CANOE,HB,z,m,./images/CANOEHB.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,82,82,142,1,0.7181
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.6653,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,space,,,,,,SMOKER,LB,m,m,./images/SMOKERLB.png,2.1266,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,83,83,26,1,0.6653
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.0529,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,MOSQUE,HB,m,m,./images/MOSQUEHB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,84,84,43,1,1.0529
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.0708,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,JAGUAR,C,m,m,./images/JAGUAR.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,85,85,18,1,1.0708
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.4508,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,GRAIN,C,m,m,./images/GRAIN.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,86,86,75,1,1.4508
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.2365,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,STEAK,HB,z,m,./images/STEAKHB.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,87,87,115,1,1.2365
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.8662,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,CANDLE,HB,m,m,./images/CANDLEHB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,88,88,61,1,0.8662
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.2177,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,PILOT,LB,z,m,./images/PILOTLB.png,,,,,,,,,,,,,,,,,,,,m,0,,,,,,,,0,89,89,134,1,1.2177
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.838,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,GRANNY,LB,z,m,./images/GRANNYLB.png,,,,,,,,,,,,,,,,,,,,m,0,,,,,,,,0,90,90,104,1,0.838
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.2528,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,MUMMY,HB,z,m,./images/MUMMYHB.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,91,91,130,1,1.2528
