key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7466,1,,,,,,,,,,,,,,,,,,,,,,,,-0.34765625,-0.278645833,1,0,0,,,,,,,TIGER,HB,z,m,./images/TIGERHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.34765625,-0.278645833,1,0,0,0.7466,button_left_test,0,33,33,121,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9132,0,,,,,,,,,,,,,,,,,,,,,,,,-0.34765625,-0.278645833,1,0,0,,,,,,,TOMATO,C,m,m,./images/TOMATO.png,,,,,,,,,,,,,,,,,,,,,0,-0.34765625,-0.278645833,1,0,0,0.9132,button_left_test,0,34,34,0,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0317,1,,,,,,,,,,,,,,,,,,,,,,,,0.329427083,-0.3203125,1,0,0,,,,,,,SQUARE,C,m,m,./images/SQUARE.png,,,,,,,,,,,,,,,,,,,,,0,0.329427083,-0.3203125,1,0,0,1.0317,button_right_test,0,35,35,6,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5973,1,,,,,,,,,,,,,,,,,,,,,,,,0.329427083,-0.3203125,1,0,0,,,,,,,BERRY,LB,m,m,./images/BERRYLB.png,,,,,,,,,,,,,,,,,,,,,0,0.329427083,-0.3203125,1,0,0,0.5973,button_right_test,0,36,36,47,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6296,1,,,,,,,,,,,,,,,,,,,,,,,,0.329427083,-0.3203125,1,0,0,,,,,,,PEARL,HB,m,m,./images/PEARLHB.png,,,,,,,,,,,,,,,,,,,,,0,0.329427083,-0.3203125,1,0,0,0.6296,button_right_test,0,37,37,46,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.048,1,,,,,,,,,,,,,,,,,,,,,,,,-0.408854167,-0.29296875,1,0,0,,,,,,,BANANA,HB,z,m,./images/BANANAHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.408854167,-0.29296875,1,0,0,1.048,button_left_test,0,38,38,154,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0315,1,,,,,,,,,,,,,,,,,,,,,,,,0.30078125,-0.296875,1,0,0,,,,,,,BANNER,HB,m,m,./images/BANNERHB.png,,,,,,,,,,,,,,,,,,,,,0,0.30078125,-0.296875,1,0,0,1.0315,button_right_test,0,39,39,52,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1466,1,,,,,,,,,,,,,,,,,,,,,,,,-0.32421875,-0.303385417,1,0,0,,,,,,,ENGINE,LB,z,m,./images/ENGINELB.png,,,,,,,,,,,,,,,,,,,,,0,-0.32421875,-0.303385417,1,0,0,1.1466,button_left_test,0,40,40,122,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9849,1,,,,,,,,,,,,,,,,,,,,,,,,-0.009114583,-0.407552083,1,0,0,,,,,,,BONNET,LB,m,m,./images/BONNETLB.png,,,,,,,,,,,,,,,,,,,,,0,0.436197917,-0.30078125,1,0,0,0.9849,button_right_test,0,41,41,11,1,break_done_button
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8958,1,,,,,,,,,,,,,,,,,,,,,,,,-0.427083333,-0.328125,1,0,0,,,,,,,ARTIST,HB,z,m,./images/ARTISTHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.427083333,-0.328125,1,0,0,0.8958,button_left_test,0,42,42,145,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9182,1,,,,,,,,,,,,,,,,,,,,,,,,-0.34765625,-0.307291667,1,0,0,,,,,,,STREAM,LB,z,m,./images/STREAMLB.png,,,,,,,,,,,,,,,,,,,,,0,-0.34765625,-0.307291667,1,0,0,0.9182,button_left_test,0,43,43,125,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9483,1,,,,,,,,,,,,,,,,,,,,,,,,0.4375,-0.30859375,1,0,0,,,,,,,BELLY,HB,m,m,./images/BELLYHB.png,,,,,,,,,,,,,,,,,,,,,0,0.4375,-0.30859375,1,0,0,0.9483,button_right_test,0,44,44,10,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7123,1,,,,,,,,,,,,,,,,,,,,,,,,0.403645833,-0.337239583,1,0,0,,,,,,,SMOKER,LB,m,m,./images/SMOKERLB.png,,,,,,,,,,,,,,,,,,,,,0,0.403645833,-0.337239583,1,0,0,0.7123,button_right_test,0,45,45,26,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6794,1,,,,,,,,,,,,,,,,,,,,,,,,0.403645833,-0.328125,1,0,0,,,,,,,STRING,LB,m,m,./images/STRINGLB.png,,,,,,,,,,,,,,,,,,,,,0,0.403645833,-0.328125,1,0,0,0.6794,button_right_test,0,46,46,41,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1115,1,,,,,,,,,,,,,,,,,,,,,,,,-0.32421875,-0.30859375,1,0,0,,,,,,,RULER,HB,z,m,./images/RULERHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.32421875,-0.30859375,1,0,0,1.1115,button_left_test,0,47,47,163,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7296,1,,,,,,,,,,,,,,,,,,,,,,,,-0.32421875,-0.30859375,1,0,0,,,,,,,SPINE,LB,z,m,./images/SPINELB.png,,,,,,,,,,,,,,,,,,,,,0,-0.32421875,-0.30859375,1,0,0,0.7296,button_left_test,0,48,48,149,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8348,1,,,,,,,,,,,,,,,,,,,,,,,,-0.32421875,-0.30859375,1,0,0,,,,,,,BISHOP,HB,z,m,./images/BISHOPHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.32421875,-0.30859375,1,0,0,0.8348,button_left_test,0,49,49,133,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9476,1,,,,,,,,,,,,,,,,,,,,,,,,0.385416667,-0.279947917,1,0,0,,,,,,,PICKLE,LB,m,m,./images/PICKLELB.png,,,,,,,,,,,,,,,,,,,,,0,0.385416667,-0.279947917,1,0,0,0.9476,button_right_test,0,50,50,14,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9132,1,,,,,,,,,,,,,,,,,,,,,,,,0.352864583,-0.311197917,1,0,0,,,,,,,WALRUS,LB,m,m,./images/WALRUSLB.png,,,,,,,,,,,,,,,,,,,,,0,0.352864583,-0.311197917,1,0,0,0.9132,button_right_test,0,51,51,23,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.2016,1,,,,,,,,,,,,,,,,,,,,,,,,-0.412760417,-0.286458333,1,0,0,,,,,,,MEDAL,LB,z,m,./images/MEDALLB.png,,,,,,,,,,,,,,,,,,,,,0,-0.412760417,-0.286458333,1,0,0,1.2016,button_left_test,0,52,52,95,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1528,1,,,,,,,,,,,,,,,,,,,,,,,,0.397135417,-0.33203125,1,0,0,,,,,,,SPORT,C,m,m,./images/SPORT.png,,,,,,,,,,,,,,,,,,,,,0,0.397135417,-0.33203125,1,0,0,1.1528,button_right_test,0,53,53,48,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7513,1,,,,,,,,,,,,,,,,,,,,,,,,0.389322917,-0.321614583,1,0,0,,,,,,,FOLDER,C,m,m,./images/FOLDER.png,,,,,,,,,,,,,,,,,,,,,0,0.389322917,-0.321614583,1,0,0,0.7513,button_right_test,0,54,54,42,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1349,1,,,,,,,,,,,,,,,,,,,,,,,,-0.325520833,-0.303385417,1,0,0,,,,,,,FERRY,C,z,m,./images/FERRY.png,,,,,,,,,,,,,,,,,,,,,0,-0.325520833,-0.303385417,1,0,0,1.1349,button_left_test,0,55,55,141,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.696,1,,,,,,,,,,,,,,,,,,,,,,,,-0.325520833,-0.303385417,1,0,0,,,,,,,STOVE,LB,z,m,./images/STOVELB.png,,,,,,,,,,,,,,,,,,,,,0,-0.325520833,-0.303385417,1,0,0,0.696,button_left_test,0,56,56,86,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9647,1,,,,,,,,,,,,,,,,,,,,,,,,-0.325520833,-0.303385417,1,0,0,,,,,,,BUNNY,HB,z,m,./images/BUNNYHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.325520833,-0.303385417,1,0,0,0.9647,button_left_test,0,57,57,97,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7461,1,,,,,,,,,,,,,,,,,,,,,,,,-0.325520833,-0.303385417,1,0,0,,,,,,,STATUE,C,z,m,./images/STATUE.png,,,,,,,,,,,,,,,,,,,,,0,-0.325520833,-0.303385417,1,0,0,0.7461,button_left_test,0,58,58,150,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7476,1,,,,,,,,,,,,,,,,,,,,,,,,-0.325520833,-0.303385417,1,0,0,,,,,,,CLOTH,LB,z,m,./images/CLOTHLB.png,,,,,,,,,,,,,,,,,,,,,0,-0.325520833,-0.303385417,1,0,0,0.7476,button_left_test,0,59,59,107,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1145,1,,,,,,,,,,,,,,,,,,,,,,,,0.375,-0.325520833,1,0,0,,,,,,,DRUMS,HB,m,m,./images/DRUMSHB.png,,,,,,,,,,,,,,,,,,,,,0,0.375,-0.325520833,1,0,0,1.1145,button_right_test,0,60,60,49,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.4795,0,,,,,,,,,,,,,,,,,,,,,,,,-0.408854167,-0.30078125,1,0,0,,,,,,,CRUST,HB,m,m,./images/CRUSTHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.408854167,-0.30078125,1,0,0,1.4795,button_left_test,0,61,61,79,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6969,1,,,,,,,,,,,,,,,,,,,,,,,,-0.38671875,-0.303385417,1,0,0,,,,,,,MAMMAL,LB,z,m,./images/MAMMALLB.png,,,,,,,,,,,,,,,,,,,,,0,-0.38671875,-0.303385417,1,0,0,0.6969,button_left_test,0,62,62,146,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0959,1,,,,,,,,,,,,,,,,,,,,,,,,0.365885417,-0.317708333,1,0,0,,,,,,,CRADLE,LB,m,m,./images/CRADLELB.png,,,,,,,,,,,,,,,,,,,,,0,0.365885417,-0.317708333,1,0,0,1.0959,button_right_test,0,63,63,20,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.4111,1,,,,,,,,,,,,,,,,,,,,,,,,-0.354166667,-0.291666667,1,0,0,,,,,,,WAGON,HB,z,m,./images/WAGONHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.354166667,-0.291666667,1,0,0,1.4111,button_left_test,0,64,64,91,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.963,1,,,,,,,,,,,,,,,,,,,,,,,,0.401041667,-0.32421875,1,0,0,,,,,,,CANYON,HB,m,m,./images/CANYONHB.png,,,,,,,,,,,,,,,,,,,,,0,0.401041667,-0.32421875,1,0,0,0.963,button_right_test,0,65,65,34,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9469,1,,,,,,,,,,,,,,,,,,,,,,,,-0.393229167,-0.30078125,1,0,0,,,,,,,RAZOR,HB,z,m,./images/RAZORHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.393229167,-0.30078125,1,0,0,0.9469,button_left_test,0,66,66,118,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9469,1,,,,,,,,,,,,,,,,,,,,,,,,0.380208333,-0.3203125,1,0,0,,,,,,,POODLE,C,m,m,./images/POODLE.png,,,,,,,,,,,,,,,,,,,,,0,0.380208333,-0.3203125,1,0,0,0.9469,button_right_test,0,67,67,81,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6324,1,,,,,,,,,,,,,,,,,,,,,,,,0.37890625,-0.3203125,1,0,0,,,,,,,TWINS,C,m,m,./images/TWINS.png,,,,,,,,,,,,,,,,,,,,,0,0.37890625,-0.3203125,1,0,0,0.6324,button_right_test,0,68,68,60,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9315,1,,,,,,,,,,,,,,,,,,,,,,,,-0.358072917,-0.30859375,1,0,0,,,,,,,GLOVE,HB,z,m,./images/GLOVEHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.358072917,-0.30859375,1,0,0,0.9315,button_left_test,0,69,69,157,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8973,1,,,,,,,,,,,,,,,,,,,,,,,,0.342447917,-0.305989583,1,0,0,,,,,,,SWING,HB,m,m,./images/SWINGHB.png,,,,,,,,,,,,,,,,,,,,,0,0.342447917,-0.305989583,1,0,0,0.8973,button_right_test,0,70,70,40,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6796,1,,,,,,,,,,,,,,,,,,,,,,,,0.342447917,-0.305989583,1,0,0,,,,,,,MALLET,LB,m,m,./images/MALLETLB.png,,,,,,,,,,,,,,,,,,,,,0,0.342447917,-0.305989583,1,0,0,0.6796,button_right_test,0,71,71,50,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1469,1,,,,,,,,,,,,,,,,,,,,,,,,-0.31640625,-0.294270833,1,0,0,,,,,,,PILOT,LB,z,m,./images/PILOTLB.png,,,,,,,,,,,,,,,,,,,,,0,-0.31640625,-0.294270833,1,0,0,1.1469,button_left_test,0,72,72,134,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8134,1,,,,,,,,,,,,,,,,,,,,,,,,-0.319010417,-0.296875,1,0,0,,,,,,,STOOL,HB,z,m,./images/STOOLHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.319010417,-0.296875,1,0,0,0.8134,button_left_test,0,73,73,127,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6625,1,,,,,,,,,,,,,,,,,,,,,,,,-0.319010417,-0.296875,1,0,0,,,,,,,GARDEN,HB,z,m,./images/GARDENHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.319010417,-0.296875,1,0,0,0.6625,button_left_test,0,74,74,94,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1462,1,,,,,,,,,,,,,,,,,,,,,,,,0.407552083,-0.319010417,1,0,0,,,,,,,PENCE,HB,m,m,./images/PENCEHB.png,,,,,,,,,,,,,,,,,,,,,0,0.407552083,-0.319010417,1,0,0,1.1462,button_right_test,0,75,75,16,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1642,0,,,,,,,,,,,,,,,,,,,,,,,,0.40625,-0.319010417,1,0,0,,,,,,,CHALK,HB,z,m,./images/CHALKHB.png,,,,,,,,,,,,,,,,,,,,,0,0.40625,-0.319010417,1,0,0,1.1642,button_right_test,0,76,76,109,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.2965,1,,,,,,,,,,,,,,,,,,,,,,,,-0.444010417,-0.279947917,1,0,0,,,,,,,FENCE,LB,z,m,./images/FENCELB.png,,,,,,,,,,,,,,,,,,,,,0,-0.444010417,-0.279947917,1,0,0,1.2965,button_left_test,0,77,77,98,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9461,1,,,,,,,,,,,,,,,,,,,,,,,,0.38671875,-0.28515625,1,0,0,,,,,,,MIRROR,C,m,m,./images/MIRROR.png,,,,,,,,,,,,,,,,,,,,,0,0.38671875,-0.28515625,1,0,0,0.9461,button_right_test,0,78,78,63,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.2467,1,,,,,,,,,,,,,,,,,,,,,,,,-0.364583333,-0.28125,1,0,0,,,,,,,POKER,HB,z,m,./images/POKERHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.364583333,-0.28125,1,0,0,1.2467,button_left_test,0,79,79,151,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0131,1,,,,,,,,,,,,,,,,,,,,,,,,0.360677083,-0.27734375,1,0,0,,,,,,,RHINO,C,m,m,./images/RHINO.png,,,,,,,,,,,,,,,,,,,,,0,0.360677083,-0.27734375,1,0,0,1.0131,button_right_test,0,80,80,9,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5795,1,,,,,,,,,,,,,,,,,,,,,,,,0.330729167,-0.309895833,1,0,0,,,,,,,PASTA,LB,m,m,./images/PASTALB.png,,,,,,,,,,,,,,,,,,,,,0,0.330729167,-0.309895833,1,0,0,0.5795,button_right_test,0,81,81,5,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9954,1,,,,,,,,,,,,,,,,,,,,,,,,-0.390625,-0.309895833,1,0,0,,,,,,,CLOWN,HB,z,m,./images/CLOWNHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.390625,-0.309895833,1,0,0,0.9954,button_left_test,0,82,82,106,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9634,1,,,,,,,,,,,,,,,,,,,,,,,,-0.013020833,-0.408854167,1,0,0,,,,,,,FARMER,LB,m,m,./images/FARMERLB.png,,,,,,,,,,,,,,,,,,,,,0,0.3359375,-0.29296875,1,0,0,0.9634,button_right_test,0,83,83,65,1,break_done_button
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7786,1,,,,,,,,,,,,,,,,,,,,,,,,0.505208333,-0.302083333,1,0,0,,,,,,,MOOSE,C,m,m,./images/MOOSE.png,,,,,,,,,,,,,,,,,,,,,0,0.505208333,-0.302083333,1,0,0,0.7786,button_right_test,0,84,84,57,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6316,1,,,,,,,,,,,,,,,,,,,,,,,,0.3359375,-0.307291667,1,0,0,,,,,,,BURIAL,LB,m,m,./images/BURIALLB.png,,,,,,,,,,,,,,,,,,,,,0,0.3359375,-0.307291667,1,0,0,0.6316,button_right_test,0,85,85,59,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9967,0,,,,,,,,,,,,,,,,,,,,,,,,0.3359375,-0.307291667,1,0,0,,,,,,,POSTER,LB,z,m,./images/POSTERLB.png,,,,,,,,,,,,,,,,,,,,,0,0.3359375,-0.307291667,1,0,0,0.9967,button_right_test,0,86,86,137,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6177,1,,,,,,,,,,,,,,,,,,,,,,,,0.3359375,-0.307291667,1,0,0,,,,,,,MELON,HB,m,m,./images/MELONHB.png,,,,,,,,,,,,,,,,,,,,,0,0.3359375,-0.307291667,1,0,0,0.6177,button_right_test,0,87,87,22,1,
