key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6787,1,,,,,,,,,,,,,,,,,,,,,,,-0.247395833,-0.287760417,1,0,0,,,,,,,CRADLE,HB,z,y,./images/CRADLEHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.247395833,-0.287760417,1,0,0,0.6787,button_left_test,0,19,19,104,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.5475,1,,,,,,,,,,,,,,,,,,,,,,,-0.2578125,-0.2890625,1,0,0,,,,,,,BANNER,C,z,y,./images/BANNER.png,,,,,,,,,,,,,,,,,,,,,,0,-0.2578125,-0.2890625,1,0,0,0.5475,button_left_test,0,20,20,136,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.9104,0,,,,,,,,,,,,,,,,,,,,,,,0.26953125,-0.27734375,1,0,0,,,,,,,JELLY,C,z,y,./images/JELLY.png,,,,,,,,,,,,,,,,,,,,,,0,0.26953125,-0.27734375,1,0,0,0.9104,button_right_test,0,21,21,148,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.848599999,1,,,,,,,,,,,,,,,,,,,,,,,0.329427083,-0.294270833,1,0,0,,,,,,,BLOKE,LB,m,y,./images/BLOKELB.png,,,,,,,,,,,,,,,,,,,,,,0,0.329427083,-0.294270833,1,0,0,0.848599999,button_right_test,0,22,22,12,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6785,1,,,,,,,,,,,,,,,,,,,,,,,-0.21875,-0.247395833,1,0,0,,,,,,,STORM,LB,z,y,./images/STORMLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.21875,-0.247395833,1,0,0,0.6785,button_left_test,0,23,23,114,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.9292,1,,,,,,,,,,,,,,,,,,,,,,,-0.376302083,-0.25,1,0,0,,,,,,,STRING,HB,z,y,./images/STRINGHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.376302083,-0.25,1,0,0,0.9292,button_left_test,0,24,24,125,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6319,1,,,,,,,,,,,,,,,,,,,,,,,0.359375,-0.272135417,1,0,0,,,,,,,ARROW,LB,m,y,./images/ARROWLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.359375,-0.272135417,1,0,0,0.6319,button_right_test,0,25,25,69,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.8135,0,,,,,,,,,,,,,,,,,,,,,,,0.35546875,-0.282552083,1,0,0,,,,,,,MAGGOT,LB,z,y,./images/MAGGOTLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.35546875,-0.282552083,1,0,0,0.8135,button_right_test,0,26,26,117,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6103,1,,,,,,,,,,,,,,,,,,,,,,,0.231770833,-0.268229167,1,0,0,,,,,,,SAUNA,LB,m,y,./images/SAUNALB.png,,,,,,,,,,,,,,,,,,,,,,0,0.231770833,-0.268229167,1,0,0,0.6103,button_right_test,0,27,27,33,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.8808,1,,,,,,,,,,,,,,,,,,,,,,,-0.2421875,-0.270833333,1,0,0,,,,,,,DOUGH,C,z,y,./images/DOUGH.png,,,,,,,,,,,,,,,,,,,,,,0,-0.2421875,-0.270833333,1,0,0,0.8808,button_left_test,0,28,28,103,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7131,1,,,,,,,,,,,,,,,,,,,,,,,-0.231770833,-0.303385417,1,0,0,,,,,,,WALRUS,HB,z,y,./images/WALRUSHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.231770833,-0.303385417,1,0,0,0.7131,button_left_test,0,29,29,107,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6512,0,,,,,,,,,,,,,,,,,,,,,,,-0.231770833,-0.303385417,1,0,0,,,,,,,PLANET,HB,m,y,./images/PLANETHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.231770833,-0.303385417,1,0,0,0.6512,button_left_test,0,30,30,80,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.629599999,1,,,,,,,,,,,,,,,,,,,,,,,0.352864583,-0.291666667,1,0,0,,,,,,,DRILL,LB,m,y,./images/DRILLLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.352864583,-0.291666667,1,0,0,0.629599999,button_right_test,0,31,31,81,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6655,1,,,,,,,,,,,,,,,,,,,,,,,-0.244791667,-0.291666667,1,0,0,,,,,,,BURIAL,HB,z,y,./images/BURIALHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.244791667,-0.291666667,1,0,0,0.6655,button_left_test,0,32,32,143,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6491,1,,,,,,,,,,,,,,,,,,,,,,,-0.263020833,-0.263020833,1,0,0,,,,,,,SNACK,C,z,y,./images/SNACK.png,,,,,,,,,,,,,,,,,,,,,,0,-0.263020833,-0.263020833,1,0,0,0.6491,button_left_test,0,33,33,157,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,1.0434,1,,,,,,,,,,,,,,,,,,,,,,,0.234375,-0.266927083,1,0,0,,,,,,,ARTIST,C,m,y,./images/ARTIST.png,,,,,,,,,,,,,,,,,,,,,,0,0.234375,-0.266927083,1,0,0,1.0434,button_right_test,0,34,34,61,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.647599999,1,,,,,,,,,,,,,,,,,,,,,,,-0.352864583,-0.255208333,1,0,0,,,,,,,TWINS,LB,z,y,./images/TWINSLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.352864583,-0.255208333,1,0,0,0.647599999,button_left_test,0,35,35,144,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6796,1,,,,,,,,,,,,,,,,,,,,,,,-0.235677083,-0.2421875,1,0,0,,,,,,,SKIING,HB,z,y,./images/SKIINGHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.235677083,-0.2421875,1,0,0,0.6796,button_left_test,0,36,36,101,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.830299999,0,,,,,,,,,,,,,,,,,,,,,,,0.346354167,-0.27734375,1,0,0,,,,,,,SWING,C,z,y,./images/SWING.png,,,,,,,,,,,,,,,,,,,,,,0,0.346354167,-0.27734375,1,0,0,0.830299999,button_right_test,0,37,37,124,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6499,1,,,,,,,,,,,,,,,,,,,,,,,-0.248697917,-0.2578125,1,0,0,,,,,,,COOKER,LB,z,y,./images/COOKERLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.182291667,-0.26171875,1,0,0,0.6499,button_left_test,0,38,38,153,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6473,1,,,,,,,,,,,,,,,,,,,,,,,0.47265625,-0.266927083,1,0,0,,,,,,,BAKER,LB,m,y,./images/BAKERLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.47265625,-0.266927083,1,0,0,0.6473,button_right_test,0,39,39,63,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6333,1,,,,,,,,,,,,,,,,,,,,,,,0.365885417,-0.279947917,1,0,0,,,,,,,WALNUT,LB,m,y,./images/WALNUTLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.365885417,-0.279947917,1,0,0,0.6333,button_right_test,0,40,40,0,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7288,1,,,,,,,,,,,,,,,,,,,,,,,0.057291667,-0.389322917,1,0,0,,,,,,,BOILER,LB,m,y,./images/BOILERLB.png,break_done_button,,,,,,,,,,,,,,,,,,,,,0,0.248697917,-0.263020833,1,0,0,0.7288,button_right_test,0,41,41,36,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.5933,1,,,,,,,,,,,,,,,,,,,,,,,0.46484375,-0.303385417,1,0,0,,,,,,,HOCKEY,HB,m,y,./images/HOCKEYHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.46484375,-0.303385417,1,0,0,0.5933,button_right_test,0,42,42,32,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6001,1,,,,,,,,,,,,,,,,,,,,,,,0.3125,-0.255208333,1,0,0,,,,,,,CRATER,LB,m,y,./images/CRATERLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.3125,-0.255208333,1,0,0,0.6001,button_right_test,0,43,43,3,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.616400001,1,,,,,,,,,,,,,,,,,,,,,,,0.369791667,-0.298177083,1,0,0,,,,,,,MEDAL,HB,m,y,./images/MEDALHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.369791667,-0.298177083,1,0,0,0.616400001,button_right_test,0,44,44,11,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.695299999,1,,,,,,,,,,,,,,,,,,,,,,,-0.274739583,-0.276041667,1,0,0,,,,,,,GREASE,LB,z,y,./images/GREASELB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.274739583,-0.276041667,1,0,0,0.695299999,button_left_test,0,45,45,99,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.782,1,,,,,,,,,,,,,,,,,,,,,,,-0.28125,-0.272135417,1,0,0,,,,,,,BONNET,HB,z,y,./images/BONNETHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.28125,-0.272135417,1,0,0,0.782,button_left_test,0,46,46,95,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7653,1,,,,,,,,,,,,,,,,,,,,,,,0.315104167,-0.315104167,1,0,0,,,,,,,CANDY,LB,m,y,./images/CANDYLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.315104167,-0.315104167,1,0,0,0.7653,button_right_test,0,47,47,39,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6125,1,,,,,,,,,,,,,,,,,,,,,,,0.227864583,-0.286458333,1,0,0,,,,,,,STREAM,HB,m,y,./images/STREAMHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.227864583,-0.286458333,1,0,0,0.6125,button_right_test,0,48,48,41,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7787,0,,,,,,,,,,,,,,,,,,,,,,,0.24609375,-0.28125,1,0,0,,,,,,,BERRY,HB,z,y,./images/BERRYHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.24609375,-0.28125,1,0,0,0.7787,button_right_test,0,49,49,131,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.631,1,,,,,,,,,,,,,,,,,,,,,,,-0.251302083,-0.264322917,1,0,0,,,,,,,TULIP,HB,z,y,./images/TULIPHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.251302083,-0.264322917,1,0,0,0.631,button_left_test,0,50,50,92,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.763400001,1,,,,,,,,,,,,,,,,,,,,,,,-0.298177083,-0.26171875,1,0,0,,,,,,,FOLDER,LB,z,y,./images/FOLDERLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.298177083,-0.26171875,1,0,0,0.763400001,button_left_test,0,51,51,126,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6795,1,,,,,,,,,,,,,,,,,,,,,,,0.354166667,-0.272135417,1,0,0,,,,,,,PARADE,HB,m,y,./images/PARADEHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.354166667,-0.272135417,1,0,0,0.6795,button_right_test,0,52,52,17,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.82,1,,,,,,,,,,,,,,,,,,,,,,,0.3359375,-0.28125,1,0,0,,,,,,,CLIFF,HB,m,y,./images/CLIFFHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.3359375,-0.28125,1,0,0,0.82,button_right_test,0,53,53,8,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7026,1,,,,,,,,,,,,,,,,,,,,,,,-0.2890625,-0.287760417,1,0,0,,,,,,,POODLE,LB,z,y,./images/POODLELB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.2890625,-0.287760417,1,0,0,0.7026,button_left_test,0,54,54,165,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.9084,0,,,,,,,,,,,,,,,,,,,,,,,-0.265625,-0.298177083,1,0,0,,,,,,,WHEEL,HB,m,y,./images/WHEELHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.265625,-0.298177083,1,0,0,0.9084,button_left_test,0,55,55,77,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.5994,1,,,,,,,,,,,,,,,,,,,,,,,0.338541667,-0.28125,1,0,0,,,,,,,CANOE,C,m,y,./images/CANOE.png,,,,,,,,,,,,,,,,,,,,,,0,0.338541667,-0.28125,1,0,0,0.5994,button_right_test,0,56,56,58,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.647,1,,,,,,,,,,,,,,,,,,,,,,,-0.447916667,-0.236979167,1,0,0,,,,,,,SMOKER,HB,z,y,./images/SMOKERHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.447916667,-0.236979167,1,0,0,0.647,button_left_test,0,57,57,110,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6449,1,,,,,,,,,,,,,,,,,,,,,,,0.263020833,-0.23046875,1,0,0,,,,,,,VALLEY,HB,m,y,./images/VALLEYHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.263020833,-0.23046875,1,0,0,0.6449,button_right_test,0,58,58,68,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.651400001,1,,,,,,,,,,,,,,,,,,,,,,,-0.212239583,-0.272135417,1,0,0,,,,,,,COUCH,HB,z,y,./images/COUCHHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.192708333,-0.266927083,1,0,0,0.651400001,button_left_test,0,59,59,161,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7635,1,,,,,,,,,,,,,,,,,,,,,,,-0.270833333,-0.28515625,1,0,0,,,,,,,LIZARD,HB,z,y,./images/LIZARDHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.270833333,-0.28515625,1,0,0,0.7635,button_left_test,0,60,60,128,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,1.0042,1,,,,,,,,,,,,,,,,,,,,,,,-0.225260417,-0.279947917,1,0,0,,,,,,,ONION,LB,z,y,./images/ONIONLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.225260417,-0.279947917,1,0,0,1.0042,button_left_test,0,61,61,135,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7832,0,,,,,,,,,,,,,,,,,,,,,,,-0.309895833,-0.282552083,1,0,0,,,,,,,CLOWN,C,m,y,./images/CLOWN.png,,,,,,,,,,,,,,,,,,,,,,0,-0.309895833,-0.282552083,1,0,0,0.7832,button_left_test,0,62,62,22,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.9117,0,,,,,,,,,,,,,,,,,,,,,,,0.263020833,-0.295572917,1,0,0,,,,,,,BELLY,C,z,y,./images/BELLY.png,,,,,,,,,,,,,,,,,,,,,,0,0.263020833,-0.295572917,1,0,0,0.9117,button_right_test,0,63,63,94,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.5986,1,,,,,,,,,,,,,,,,,,,,,,,-0.298177083,-0.27734375,1,0,0,,,,,,,MOSQUE,C,z,y,./images/MOSQUE.png,,,,,,,,,,,,,,,,,,,,,,0,-0.298177083,-0.27734375,1,0,0,0.5986,button_left_test,0,64,64,127,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.631400001,1,,,,,,,,,,,,,,,,,,,,,,,0.376302083,-0.279947917,1,0,0,,,,,,,JUMPER,HB,m,y,./images/JUMPERHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.376302083,-0.279947917,1,0,0,0.631400001,button_right_test,0,65,65,74,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.685900001,1,,,,,,,,,,,,,,,,,,,,,,,0.32421875,-0.272135417,1,0,0,,,,,,,STAIN,LB,m,y,./images/STAINLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.32421875,-0.272135417,1,0,0,0.685900001,button_right_test,0,66,66,6,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7993,1,,,,,,,,,,,,,,,,,,,,,,,-0.342447917,-0.286458333,1,0,0,,,,,,,CARPET,HB,z,y,./images/CARPETHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.342447917,-0.286458333,1,0,0,0.7993,button_left_test,0,67,67,137,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.819099999,1,,,,,,,,,,,,,,,,,,,,,,,0.295572917,-0.294270833,1,0,0,,,,,,,BROOM,LB,m,y,./images/BROOMLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.295572917,-0.294270833,1,0,0,0.819099999,button_right_test,0,68,68,78,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.701,1,,,,,,,,,,,,,,,,,,,,,,,-0.270833333,-0.28515625,1,0,0,,,,,,,MOTOR,C,z,y,./images/MOTOR.png,,,,,,,,,,,,,,,,,,,,,,0,-0.270833333,-0.28515625,1,0,0,0.701,button_left_test,0,69,69,97,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6636,1,,,,,,,,,,,,,,,,,,,,,,,0.3671875,-0.2890625,1,0,0,,,,,,,MIDGET,C,m,y,./images/MIDGET.png,,,,,,,,,,,,,,,,,,,,,,0,0.3671875,-0.2890625,1,0,0,0.6636,button_right_test,0,70,70,76,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.684099999,0,,,,,,,,,,,,,,,,,,,,,,,-0.3828125,-0.321614583,1,0,0,,,,,,,HAMMER,LB,m,y,./images/HAMMERLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.3828125,-0.321614583,1,0,0,0.684099999,button_left_test,0,71,71,75,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,1.0314,1,,,,,,,,,,,,,,,,,,,,,,,0.35546875,-0.3046875,1,0,0,,,,,,,SHIELD,LB,m,y,./images/SHIELDLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.35546875,-0.3046875,1,0,0,1.0314,button_right_test,0,72,72,48,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,1.2018,0,,,,,,,,,,,,,,,,,,,,,,,0.393229167,-0.279947917,1,0,0,,,,,,,MOOSE,LB,z,y,./images/MOOSELB.png,,,,,,,,,,,,,,,,,,,,,,0,0.393229167,-0.279947917,1,0,0,1.2018,button_right_test,0,73,73,141,1
