key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,key_resp.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,key_resp_3.rt
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.3968,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.391927083,-0.276041667,1,0,0,,,,,,,DOUGH,LB,z,y,./images/DOUGHLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.391927083,-0.276041667,1,0,0,1.3968,button_left_test,0,26,26,103,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.8631,1,,,,,,,,,,,,,,,,,,,,,,,,,0.34375,-0.32421875,1,0,0,,,,,,,GRAPE,LB,m,y,./images/GRAPELB.png,,,,,,,,,,,,,,,,,,,,,,0,0.34375,-0.32421875,1,0,0,1.8631,button_right_test,0,27,27,16,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.2476,1,,,,,,,,,,,,,,,,,,,,,,,,,0.376302083,-0.28515625,1,0,0,,,,,,,FENCE,C,m,y,./images/FENCE.png,,,,,,,,,,,,,,,,,,,,,,0,0.376302083,-0.28515625,1,0,0,1.2476,button_right_test,0,28,28,14,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.4641,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.358072917,-0.2734375,1,0,0,,,,,,,PLANET,C,m,y,./images/PLANET.png,,,,,,,,,,,,,,,,,,,,,,0,-0.358072917,-0.2734375,1,0,0,1.4641,button_left_test,0,29,29,80,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.3473,1,,,,,,,,,,,,,,,,,,,,,,,,,0.377604167,-0.274739583,1,0,0,,,,,,,GRANNY,C,m,y,./images/GRANNY.png,,,,,,,,,,,,,,,,,,,,,,0,0.377604167,-0.274739583,1,0,0,1.3473,button_right_test,0,30,30,20,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.2779,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.42578125,-0.28125,1,0,0,,,,,,,KIDNEY,HB,z,y,./images/KIDNEYHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.42578125,-0.28125,1,0,0,1.2779,button_left_test,0,31,31,105,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.6467,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.373697917,-0.3125,1,0,0,,,,,,,STATUE,HB,m,y,./images/STATUEHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.373697917,-0.3125,1,0,0,1.6467,button_left_test,0,32,32,66,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.6474,1,,,,,,,,,,,,,,,,,,,,,,,,,0.328125,-0.28515625,1,0,0,,,,,,,STAIN,HB,m,y,./images/STAINHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.328125,-0.28515625,1,0,0,1.6474,button_right_test,0,33,33,6,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,2.0637,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.326822917,-0.3125,1,0,0,,,,,,,TORCH,C,z,y,./images/TORCH.png,,,,,,,,,,,,,,,,,,,,,,0,-0.326822917,-0.3125,1,0,0,2.0637,button_left_test,0,34,34,152,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,5.1601,1,,,,,,,,,,,,,,,,,,,,,,,,,0.39453125,-0.298177083,1,0,0,,,,,,,PILOT,C,m,y,./images/PILOT.png,,,,,,,,,,,,,,,,,,,,,,0,0.39453125,-0.298177083,1,0,0,5.1601,button_right_test,0,35,35,50,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,5.1248,0,,,,,,,,,,,,,,,,,,,,,,,,,0.376302083,-0.315104167,1,0,0,,,,,,,STORM,HB,z,y,./images/STORMHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.376302083,-0.315104167,1,0,0,5.1248,button_right_test,0,36,36,114,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.198,1,,,,,,,,,,,,,,,,,,,,,,,,,0.364583333,-0.291666667,1,0,0,,,,,,,BASKET,C,m,y,./images/BASKET.png,,,,,,,,,,,,,,,,,,,,,,0,0.364583333,-0.291666667,1,0,0,1.198,button_right_test,0,37,37,44,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.0313,1,,,,,,,,,,,,,,,,,,,,,,,,,0.309895833,-0.29296875,1,0,0,,,,,,,FLASK,HB,m,y,./images/FLASKHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.309895833,-0.29296875,1,0,0,1.0313,button_right_test,0,38,38,72,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.6131,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.330729167,-0.305989583,1,0,0,,,,,,,PARADE,C,m,y,./images/PARADE.png,,,,,,,,,,,,,,,,,,,,,,0,-0.330729167,-0.305989583,1,0,0,1.6131,button_left_test,0,39,39,17,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,5.144,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.330729167,-0.305989583,1,0,0,,,,,,,SWEAT,HB,z,y,./images/SWEATHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.330729167,-0.305989583,1,0,0,5.144,button_left_test,0,40,40,150,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,10.3049,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.0703125,-0.404947917,1,0,0,,,,,,,SPORT,HB,z,y,./images/SPORTHB.png,,break_done_button,,,,,,,,,,,,,,,,,,,,0,-0.450520833,-0.291666667,1,0,0,10.3049,button_left_test,0,41,41,132,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,2.263,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.354166667,-0.328125,1,0,0,,,,,,,RULER,LB,m,y,./images/RULERLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.354166667,-0.328125,1,0,0,2.263,button_left_test,0,42,42,79,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.3301,1,,,,,,,,,,,,,,,,,,,,,,,,,0.294270833,-0.305989583,1,0,0,,,,,,,DONKEY,LB,m,y,./images/DONKEYLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.294270833,-0.305989583,1,0,0,1.3301,button_right_test,0,43,43,19,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.3142,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.255208333,-0.307291667,1,0,0,,,,,,,RHINO,HB,z,y,./images/RHINOHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.255208333,-0.307291667,1,0,0,1.3142,button_left_test,0,44,44,93,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.445,1,,,,,,,,,,,,,,,,,,,,,,,,,0.29296875,-0.296875,1,0,0,,,,,,,SLOPE,HB,m,y,./images/SLOPEHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.29296875,-0.296875,1,0,0,1.445,button_right_test,0,45,45,30,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,2.7459,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.41796875,-0.283854167,1,0,0,,,,,,,DRILL,HB,m,y,./images/DRILLHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.41796875,-0.283854167,1,0,0,2.7459,button_left_test,0,46,46,81,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.3303,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.4765625,-0.25,1,0,0,,,,,,,PICKLE,C,z,y,./images/PICKLE.png,,,,,,,,,,,,,,,,,,,,,,0,-0.4765625,-0.25,1,0,0,1.3303,button_left_test,0,47,47,98,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.6132,1,,,,,,,,,,,,,,,,,,,,,,,,,0.29296875,-0.3359375,1,0,0,,,,,,,ALLEY,LB,m,y,./images/ALLEYLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.29296875,-0.3359375,1,0,0,1.6132,button_right_test,0,48,48,55,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.5309,1,,,,,,,,,,,,,,,,,,,,,,,,,0.278645833,-0.30859375,1,0,0,,,,,,,COLLAR,HB,m,y,./images/COLLARHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.278645833,-0.30859375,1,0,0,1.5309,button_right_test,0,49,49,15,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.0979,1,,,,,,,,,,,,,,,,,,,,,,,,,0.3828125,-0.263020833,1,0,0,,,,,,,MONKEY,HB,m,y,./images/MONKEYHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.3828125,-0.263020833,1,0,0,1.0979,button_right_test,0,50,50,45,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.2338,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.373697917,-0.31640625,1,0,0,,,,,,,ONION,HB,z,y,./images/ONIONHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.373697917,-0.31640625,1,0,0,1.2338,button_left_test,0,51,51,135,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.4143,1,,,,,,,,,,,,,,,,,,,,,,,,,0.3828125,-0.276041667,1,0,0,,,,,,,CANOE,LB,m,y,./images/CANOELB.png,,,,,,,,,,,,,,,,,,,,,,0,0.3828125,-0.276041667,1,0,0,1.4143,button_right_test,0,52,52,58,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.347,1,,,,,,,,,,,,,,,,,,,,,,,,,0.322916667,-0.290364583,1,0,0,,,,,,,CRATER,HB,m,y,./images/CRATERHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.322916667,-0.290364583,1,0,0,1.347,button_right_test,0,53,53,3,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.2644,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.450520833,-0.30078125,1,0,0,,,,,,,PASTA,C,z,y,./images/PASTA.png,,,,,,,,,,,,,,,,,,,,,,0,-0.450520833,-0.30078125,1,0,0,1.2644,button_left_test,0,54,54,89,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.3004,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.35546875,-0.302083333,1,0,0,,,,,,,FALCON,LB,z,y,./images/FALCONLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.35546875,-0.302083333,1,0,0,1.3004,button_left_test,0,55,55,112,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.1979,1,,,,,,,,,,,,,,,,,,,,,,,,,0.29296875,-0.279947917,1,0,0,,,,,,,CURRY,HB,m,y,./images/CURRYHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.29296875,-0.279947917,1,0,0,1.1979,button_right_test,0,56,56,60,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.2968,1,,,,,,,,,,,,,,,,,,,,,,,,,0.3828125,-0.307291667,1,0,0,,,,,,,ARROW,HB,m,y,./images/ARROWHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.3828125,-0.307291667,1,0,0,1.2968,button_right_test,0,57,57,69,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.4301,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.302083333,-0.319010417,1,0,0,,,,,,,BANNER,LB,z,y,./images/BANNERLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.302083333,-0.319010417,1,0,0,1.4301,button_left_test,0,58,58,136,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.2646,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.3359375,-0.345052083,1,0,0,,,,,,,TWINS,HB,z,y,./images/TWINSHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.3359375,-0.345052083,1,0,0,1.2646,button_left_test,0,59,59,144,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,2.6457,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.3515625,-0.283854167,1,0,0,,,,,,,MEDAL,C,m,y,./images/MEDAL.png,,,,,,,,,,,,,,,,,,,,,,0,-0.3515625,-0.283854167,1,0,0,2.6457,button_left_test,0,60,60,11,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.9304,1,,,,,,,,,,,,,,,,,,,,,,,,,0.375,-0.334635417,1,0,0,,,,,,,WHEEL,C,m,y,./images/WHEEL.png,,,,,,,,,,,,,,,,,,,,,,0,0.375,-0.334635417,1,0,0,1.9304,button_right_test,0,61,61,77,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.9464,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.325520833,-0.286458333,1,0,0,,,,,,,CRADLE,C,z,y,./images/CRADLE.png,,,,,,,,,,,,,,,,,,,,,,0,-0.325520833,-0.286458333,1,0,0,1.9464,button_left_test,0,62,62,104,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.397,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.389322917,-0.33203125,1,0,0,,,,,,,LITTER,HB,z,y,./images/LITTERHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.389322917,-0.33203125,1,0,0,1.397,button_left_test,0,63,63,162,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.4146,1,,,,,,,,,,,,,,,,,,,,,,,,,0.30078125,-0.32421875,1,0,0,,,,,,,SPINE,C,m,y,./images/SPINE.png,,,,,,,,,,,,,,,,,,,,,,0,0.30078125,-0.32421875,1,0,0,1.4146,button_right_test,0,64,64,65,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.131,1,,,,,,,,,,,,,,,,,,,,,,,,,0.3671875,-0.307291667,1,0,0,,,,,,,SNAKE,LB,m,y,./images/SNAKELB.png,,,,,,,,,,,,,,,,,,,,,,0,0.3671875,-0.307291667,1,0,0,1.131,button_right_test,0,65,65,40,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.7133,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.389322917,-0.356770833,1,0,0,,,,,,,JELLY,LB,z,y,./images/JELLYLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.389322917,-0.356770833,1,0,0,1.7133,button_left_test,0,66,66,148,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.3337,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.37890625,-0.317708333,1,0,0,,,,,,,SWING,LB,z,y,./images/SWINGLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.37890625,-0.317708333,1,0,0,1.3337,button_left_test,0,67,67,124,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.3143,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.385416667,-0.321614583,1,0,0,,,,,,,SUNSET,LB,z,y,./images/SUNSETLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.385416667,-0.321614583,1,0,0,1.3143,button_left_test,0,68,68,166,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.9444,0,,,,,,,,,,,,,,,,,,,,,,,,,0.296875,-0.33203125,1,0,0,,,,,,,JUNGLE,C,z,y,./images/JUNGLE.png,,,,,,,,,,,,,,,,,,,,,,0,0.296875,-0.33203125,1,0,0,1.9444,button_right_test,0,69,69,167,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.347,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.364583333,-0.338541667,1,0,0,,,,,,,SQUARE,HB,z,y,./images/SQUAREHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.364583333,-0.338541667,1,0,0,1.347,button_left_test,0,70,70,90,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.2635,1,,,,,,,,,,,,,,,,,,,,,,,,,0.40234375,-0.29296875,1,0,0,,,,,,,SAUNA,HB,m,y,./images/SAUNAHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.40234375,-0.29296875,1,0,0,1.2635,button_right_test,0,71,71,33,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,2.563,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.27734375,-0.24609375,1,0,0,,,,,,,FOLDER,HB,z,y,./images/FOLDERHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.27734375,-0.24609375,1,0,0,2.563,button_left_test,0,72,72,126,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.196,1,,,,,,,,,,,,,,,,,,,,,,,,,0.361979167,-0.31640625,1,0,0,,,,,,,BISHOP,LB,m,y,./images/BISHOPLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.361979167,-0.31640625,1,0,0,1.196,button_right_test,0,73,73,49,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.7771,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.375,-0.283854167,1,0,0,,,,,,,PENCE,LB,z,y,./images/PENCELB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.375,-0.283854167,1,0,0,1.7771,button_left_test,0,74,74,100,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.5802,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.3359375,-0.303385417,1,0,0,,,,,,,BRUSH,C,m,y,./images/BRUSH.png,,,,,,,,,,,,,,,,,,,,,,0,-0.3359375,-0.303385417,1,0,0,1.5802,button_left_test,0,75,75,59,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,5.0939,1,,,,,,,,,,,,,,,,,,,,,,,,,0.268229167,-0.341145833,1,0,0,,,,,,,CLIFF,C,m,y,./images/CLIFF.png,,,,,,,,,,,,,,,,,,,,,,0,0.268229167,-0.341145833,1,0,0,5.0939,button_right_test,0,76,76,8,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.3139,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.372395833,-0.274739583,1,0,0,,,,,,,WALRUS,C,z,y,./images/WALRUS.png,,,,,,,,,,,,,,,,,,,,,,0,-0.372395833,-0.274739583,1,0,0,1.3139,button_left_test,0,77,77,107,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.4301,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.395833333,-0.294270833,1,0,0,,,,,,,CANDLE,LB,z,y,./images/CANDLELB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.395833333,-0.294270833,1,0,0,1.4301,button_left_test,0,78,78,145,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.6304,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.319010417,-0.348958333,1,0,0,,,,,,,GARDEN,LB,m,y,./images/GARDENLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.319010417,-0.348958333,1,0,0,1.6304,button_left_test,0,79,79,10,1,
