key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,response.rt,key_resp.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.7059,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,ARTIST,C,m,y,./images/ARTIST.png,,,,,,,,,,,,,,,,,,,,m,1,0.7059,,,,,,,,0,36,36,61,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.8442,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,SUNSET,C,z,y,./images/SUNSET.png,,,,,,,,,,,,,,,,,,,,z,1,0.8442,,,,,,,,0,37,37,166,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.5506,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,DANCER,LB,m,y,./images/DANCERLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.5506,,,,,,,,0,38,38,21,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.5936,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,MUMMY,C,m,y,./images/MUMMY.png,,,,,,,,,,,,,,,,,,,,m,1,0.5936,,,,,,,,0,39,39,46,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6677,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,MOTOR,C,z,y,./images/MOTOR.png,,,,,,,,,,,,,,,,,,,,z,1,0.6677,,,,,,,,0,40,40,97,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.8918,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,space,,,,,,GRAIN,LB,z,y,./images/GRAINLB.png,1.3787,,,,,,,,,,,,,,,,,,,z,1,0.8918,,,,,,,,0,41,41,159,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.7749,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,BERRY,HB,z,y,./images/BERRYHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7749,,,,,,,,0,42,42,131,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.7681,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,MELON,C,z,y,./images/MELON.png,,,,,,,,,,,,,,,,,,,,m,0,0.7681,,,,,,,,0,43,43,106,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6332,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,SHELF,LB,z,y,./images/SHELFLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.6332,,,,,,,,0,44,44,123,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6053,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,CRUST,C,z,y,./images/CRUST.png,,,,,,,,,,,,,,,,,,,,z,1,0.6053,,,,,,,,0,45,45,163,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.5505,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,FOLDER,LB,z,y,./images/FOLDERLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.5505,,,,,,,,0,46,46,126,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6006,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,KIDNEY,LB,z,y,./images/KIDNEYLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6006,,,,,,,,0,47,47,105,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.5176,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,GRAPE,C,m,y,./images/GRAPE.png,,,,,,,,,,,,,,,,,,,,m,1,0.5176,,,,,,,,0,48,48,16,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.7598,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,CLIFF,HB,m,y,./images/CLIFFHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7598,,,,,,,,0,49,49,8,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.7901,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,MOOSE,LB,z,y,./images/MOOSELB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7901,,,,,,,,0,50,50,141,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.9676,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,PEARL,C,z,y,./images/PEARL.png,,,,,,,,,,,,,,,,,,,,z,1,0.9676,,,,,,,,0,51,51,130,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.5799,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,DONKEY,C,m,y,./images/DONKEY.png,,,,,,,,,,,,,,,,,,,,m,1,0.5799,,,,,,,,0,52,52,19,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.59,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,KITTEN,LB,z,y,./images/KITTENLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.59,,,,,,,,0,53,53,129,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.972,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,PICKLE,HB,z,y,./images/PICKLEHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.972,,,,,,,,0,54,54,98,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6386,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,TRIPOD,LB,z,y,./images/TRIPODLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6386,,,,,,,,0,55,55,138,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.5747,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,GARDEN,C,m,y,./images/GARDEN.png,,,,,,,,,,,,,,,,,,,,m,1,0.5747,,,,,,,,0,56,56,10,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6682,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,PLANK,C,z,y,./images/PLANK.png,,,,,,,,,,,,,,,,,,,,z,1,0.6682,,,,,,,,0,57,57,85,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.774,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,PISTOL,HB,m,y,./images/PISTOLHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.774,,,,,,,,0,58,58,29,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,1.3079,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,FINGER,LB,z,y,./images/FINGERLB.png,,,,,,,,,,,,,,,,,,,,z,1,1.3079,,,,,,,,0,59,59,87,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.7843,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,QUILL,C,z,y,./images/QUILL.png,,,,,,,,,,,,,,,,,,,,z,1,0.7843,,,,,,,,0,60,60,115,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,1.5028,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,PENCE,C,z,y,./images/PENCE.png,,,,,,,,,,,,,,,,,,,,z,1,1.5028,,,,,,,,0,61,61,100,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.7528,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,PEBBLE,C,m,y,./images/PEBBLE.png,,,,,,,,,,,,,,,,,,,,m,1,0.7528,,,,,,,,0,62,62,82,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.5846,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,SPINE,HB,m,y,./images/SPINEHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.5846,,,,,,,,0,63,63,65,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6134,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,BAKER,LB,m,y,./images/BAKERLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6134,,,,,,,,0,64,64,63,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6128,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,PARCEL,LB,m,y,./images/PARCELLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6128,,,,,,,,0,65,65,18,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.8775,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,STREAM,HB,m,y,./images/STREAMHB.png,,,,,,,,,,,,,,,,,,,,z,0,0.8775,,,,,,,,0,66,66,41,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.5734,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,STOVE,HB,m,y,./images/STOVEHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.5734,,,,,,,,0,67,67,2,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.7138,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,MOSQUE,C,z,y,./images/MOSQUE.png,,,,,,,,,,,,,,,,,,,,z,1,0.7138,,,,,,,,0,68,68,127,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.5843,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,TIGER,C,m,y,./images/TIGER.png,,,,,,,,,,,,,,,,,,,,m,1,0.5843,,,,,,,,0,69,69,37,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.5715,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,BANANA,C,m,y,./images/BANANA.png,,,,,,,,,,,,,,,,,,,,m,1,0.5715,,,,,,,,0,70,70,70,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.5686,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,BOXER,C,m,y,./images/BOXER.png,,,,,,,,,,,,,,,,,,,,m,1,0.5686,,,,,,,,0,71,71,4,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.9844,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,CLOTH,HB,m,y,./images/CLOTHHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.9844,,,,,,,,0,72,72,23,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6062,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,PURSE,HB,z,y,./images/PURSEHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.6062,,,,,,,,0,73,73,146,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.7258,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,MIDGET,C,m,y,./images/MIDGET.png,,,,,,,,,,,,,,,,,,,,m,1,0.7258,,,,,,,,0,74,74,76,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.8406,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,PACKET,HB,z,y,./images/PACKETHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.8406,,,,,,,,0,75,75,140,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6497,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,MEDAL,HB,m,y,./images/MEDALHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6497,,,,,,,,0,76,76,11,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.7003,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,CANOE,C,m,y,./images/CANOE.png,,,,,,,,,,,,,,,,,,,,m,1,0.7003,,,,,,,,0,77,77,58,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6234,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,SHIELD,LB,m,y,./images/SHIELDLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6234,,,,,,,,0,78,78,48,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.7839,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,BIRTH,C,z,y,./images/BIRTH.png,,,,,,,,,,,,,,,,,,,,z,1,0.7839,,,,,,,,0,79,79,121,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6437,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,SNAKE,C,m,y,./images/SNAKE.png,,,,,,,,,,,,,,,,,,,,m,1,0.6437,,,,,,,,0,80,80,40,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.8235,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,BEARD,HB,z,y,./images/BEARDHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.8235,,,,,,,,0,81,81,86,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.7916,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,MAGGOT,LB,z,y,./images/MAGGOTLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7916,,,,,,,,0,82,82,117,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.7422,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,space,,,,,,SQUARE,LB,z,y,./images/SQUARELB.png,15.7258,,,,,,,,,,,,,,,,,,,m,0,0.7422,,,,,,,,0,83,83,90,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.8751,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,SAUCE,LB,m,y,./images/SAUCELB.png,,,,,,,,,,,,,,,,,,,,m,1,0.8751,,,,,,,,0,84,84,51,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,1.0669,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,DOUGH,C,z,y,./images/DOUGH.png,,,,,,,,,,,,,,,,,,,,m,0,1.0669,,,,,,,,0,85,85,103,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6518,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,WEASEL,HB,z,y,./images/WEASELHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.6518,,,,,,,,0,86,86,164,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6542,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,BRUSH,HB,m,y,./images/BRUSHHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6542,,,,,,,,0,87,87,59,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.8009,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,PAINT,C,z,y,./images/PAINT.png,,,,,,,,,,,,,,,,,,,,z,1,0.8009,,,,,,,,0,88,88,91,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6003,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,STEAK,C,m,y,./images/STEAK.png,,,,,,,,,,,,,,,,,,,,m,1,0.6003,,,,,,,,0,89,89,31,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6863,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,PIMPLE,HB,z,y,./images/PIMPLEHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6863,,,,,,,,0,90,90,155,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.9019,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,ATTIC,LB,z,y,./images/ATTICLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.9019,,,,,,,,0,91,91,111,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6852,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,CHAIN,LB,m,y,./images/CHAINLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6852,,,,,,,,0,92,92,42,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6356,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,CANYON,C,z,y,./images/CANYON.png,,,,,,,,,,,,,,,,,,,,m,0,0.6356,,,,,,,,0,93,93,118,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.645,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,BOILER,LB,m,y,./images/BOILERLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.645,,,,,,,,0,94,94,36,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.8854,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,SLOPE,LB,m,y,./images/SLOPELB.png,,,,,,,,,,,,,,,,,,,,z,0,0.8854,,,,,,,,0,95,95,30,1
