key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6352,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,ARTIST,C,m,y,./images/ARTIST.png,,,,,,,,,,,,,,,,,,,,m,1,0.6352,,,,,,,,0,33,33,61,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6881,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,POODLE,LB,z,y,./images/POODLELB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6881,,,,,,,,0,34,34,165,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7097,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,HOCKEY,HB,m,y,./images/HOCKEYHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7097,,,,,,,,0,35,35,32,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7518,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,PILOT,HB,m,y,./images/PILOTHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7518,,,,,,,,0,36,36,50,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.852,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,PICKLE,HB,z,y,./images/PICKLEHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.852,,,,,,,,0,37,37,98,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.917,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,URINE,C,z,y,./images/URINE.png,,,,,,,,,,,,,,,,,,,,z,1,0.917,,,,,,,,0,38,38,154,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7059,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,SHIELD,LB,m,y,./images/SHIELDLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7059,,,,,,,,0,39,39,48,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7709,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,MIRROR,LB,z,y,./images/MIRRORLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7709,,,,,,,,0,40,40,147,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7057,0,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,1,0,0,,,,,,,ENGINE,HB,m,y,./images/ENGINEHB.png,break_done_button,,,,,,,,,,,,,,,,,,,z,0,0.7057,,,,,,,,0,41,41,38,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.9718,0,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,COLLAR,LB,m,y,./images/COLLARLB.png,,,,,,,,,,,,,,,,,,,,z,0,0.9718,,,,,,,,0,42,42,15,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6226,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,BIRTH,C,z,y,./images/BIRTH.png,,,,,,,,,,,,,,,,,,,,z,1,0.6226,,,,,,,,0,43,43,121,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7589,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,CRUMB,HB,z,y,./images/CRUMBHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7589,,,,,,,,0,44,44,113,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6335,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,RULER,C,m,y,./images/RULER.png,,,,,,,,,,,,,,,,,,,,m,1,0.6335,,,,,,,,0,45,45,79,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7001,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,BASKET,HB,m,y,./images/BASKETHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7001,,,,,,,,0,46,46,44,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6418,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,CASINO,C,m,y,./images/CASINO.png,,,,,,,,,,,,,,,,,,,,m,1,0.6418,,,,,,,,0,47,47,28,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.909,0,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,SPINE,HB,m,y,./images/SPINEHB.png,,,,,,,,,,,,,,,,,,,,z,0,0.909,,,,,,,,0,48,48,65,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.5862,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,CLIFF,HB,m,y,./images/CLIFFHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.5862,,,,,,,,0,49,49,8,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6706,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,TIGER,C,m,y,./images/TIGER.png,,,,,,,,,,,,,,,,,,,,m,1,0.6706,,,,,,,,0,50,50,37,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6729,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,STREAM,HB,m,y,./images/STREAMHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6729,,,,,,,,0,51,51,41,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6389,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,SNAKE,C,m,y,./images/SNAKE.png,,,,,,,,,,,,,,,,,,,,m,1,0.6389,,,,,,,,0,52,52,40,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.8895,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,MUMMY,C,m,y,./images/MUMMY.png,,,,,,,,,,,,,,,,,,,,m,1,0.8895,,,,,,,,0,53,53,46,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7542,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,LIZARD,HB,z,y,./images/LIZARDHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7542,,,,,,,,0,54,54,128,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7514,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,CANOE,C,m,y,./images/CANOE.png,,,,,,,,,,,,,,,,,,,,m,1,0.7514,,,,,,,,0,55,55,58,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7333,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,FARMER,HB,z,y,./images/FARMERHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7333,,,,,,,,0,56,56,149,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,1.0003,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,STATUE,LB,m,y,./images/STATUELB.png,,,,,,,,,,,,,,,,,,,,m,1,1.0003,,,,,,,,0,57,57,66,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7896,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,BAKER,LB,m,y,./images/BAKERLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7896,,,,,,,,0,58,58,63,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6562,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,CHAIN,LB,m,y,./images/CHAINLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6562,,,,,,,,0,59,59,42,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7179,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,BOXER,C,m,y,./images/BOXER.png,,,,,,,,,,,,,,,,,,,,m,1,0.7179,,,,,,,,0,60,60,4,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6353,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,BURIAL,HB,z,y,./images/BURIALHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6353,,,,,,,,0,61,61,143,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7431,0,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,SCREW,LB,z,y,./images/SCREWLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.7431,,,,,,,,0,62,62,108,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7033,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,BUNNY,C,m,y,./images/BUNNY.png,,,,,,,,,,,,,,,,,,,,m,1,0.7033,,,,,,,,0,63,63,13,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.8394,0,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,CHALK,C,m,y,./images/CHALK.png,,,,,,,,,,,,,,,,,,,,z,0,0.8394,,,,,,,,0,64,64,25,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.8432,0,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,BRUSH,HB,m,y,./images/BRUSHHB.png,,,,,,,,,,,,,,,,,,,,z,0,0.8432,,,,,,,,0,65,65,59,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7752,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,CARPET,HB,z,y,./images/CARPETHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7752,,,,,,,,0,66,66,137,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,1.0664,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,INFANT,C,z,y,./images/INFANT.png,,,,,,,,,,,,,,,,,,,,z,1,1.0664,,,,,,,,0,67,67,160,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7577,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,WRIST,C,z,y,./images/WRIST.png,,,,,,,,,,,,,,,,,,,,z,1,0.7577,,,,,,,,0,68,68,109,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7528,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,SHELF,LB,z,y,./images/SHELFLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7528,,,,,,,,0,69,69,123,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,1.3174,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,PEACH,HB,z,y,./images/PEACHHB.png,,,,,,,,,,,,,,,,,,,,z,1,1.3174,,,,,,,,0,70,70,119,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7502,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,BANNER,C,z,y,./images/BANNER.png,,,,,,,,,,,,,,,,,,,,z,1,0.7502,,,,,,,,0,71,71,136,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6337,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,DOUGH,C,z,y,./images/DOUGH.png,,,,,,,,,,,,,,,,,,,,z,1,0.6337,,,,,,,,0,72,72,103,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.8514,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,BUBBLE,HB,m,y,./images/BUBBLEHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.8514,,,,,,,,0,73,73,71,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7686,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,DRUMS,C,z,y,./images/DRUMS.png,,,,,,,,,,,,,,,,,,,,z,1,0.7686,,,,,,,,0,74,74,133,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.634,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,LLAMA,HB,m,y,./images/LLAMAHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.634,,,,,,,,0,75,75,35,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7706,0,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,CLOTH,HB,m,y,./images/CLOTHHB.png,,,,,,,,,,,,,,,,,,,,z,0,0.7706,,,,,,,,0,76,76,23,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7847,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,PAINT,C,z,y,./images/PAINT.png,,,,,,,,,,,,,,,,,,,,z,1,0.7847,,,,,,,,0,77,77,91,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.982,0,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,DANCER,LB,m,y,./images/DANCERLB.png,,,,,,,,,,,,,,,,,,,,z,0,0.982,,,,,,,,0,78,78,21,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.8668,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,CANDLE,C,z,y,./images/CANDLE.png,,,,,,,,,,,,,,,,,,,,z,1,0.8668,,,,,,,,0,79,79,145,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.8729,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,HAMMER,LB,m,y,./images/HAMMERLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.8729,,,,,,,,0,80,80,75,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7679,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,WHEEL,HB,m,y,./images/WHEELHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7679,,,,,,,,0,81,81,77,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6885,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,PARADE,HB,m,y,./images/PARADEHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6885,,,,,,,,0,82,82,17,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,2.2827,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,1,0,0,,,,,,,JUMPER,HB,m,y,./images/JUMPERHB.png,break_done_button,,,,,,,,,,,,,,,,,,,m,1,2.2827,,,,,,,,0,83,83,74,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.8685,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,COOKER,LB,z,y,./images/COOKERLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.8685,,,,,,,,0,84,84,153,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.5872,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,STAIN,LB,m,y,./images/STAINLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.5872,,,,,,,,0,85,85,6,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7004,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,KIDNEY,LB,z,y,./images/KIDNEYLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7004,,,,,,,,0,86,86,105,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7007,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,PARCEL,LB,m,y,./images/PARCELLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7007,,,,,,,,0,87,87,18,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,1.0207,0,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,DIVER,LB,m,y,./images/DIVERLB.png,,,,,,,,,,,,,,,,,,,,z,0,1.0207,,,,,,,,0,88,88,9,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6337,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,MIDGET,C,m,y,./images/MIDGET.png,,,,,,,,,,,,,,,,,,,,m,1,0.6337,,,,,,,,0,89,89,76,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,CEMENT,HB,z,y,./images/CEMENTHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.95,,,,,,,,0,90,90,158,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.9184,0,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,PASTA,HB,z,y,./images/PASTAHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.9184,,,,,,,,0,91,91,89,1
