key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.844,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.276829268,-0.254878049,0,0,0,,,,,,,MOTOR,C,z,y,./images/MOTOR.png,,,,,,,,,,,,,,,,,,,,z,1,0.844,,,,,,,,0,34,34,97,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.603,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.276829268,-0.254878049,0,0,0,,,,,,,STOOL,C,m,y,./images/STOOL.png,,,,,,,,,,,,,,,,,,,,m,1,0.603,,,,,,,,0,35,35,43,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.581,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.276829268,-0.254878049,0,0,0,,,,,,,CARPET,HB,z,y,./images/CARPETHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.581,,,,,,,,0,36,36,137,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,3.435,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.109756098,0.124390244,0,0,0,,,,,,,VALLEY,HB,m,y,./images/VALLEYHB.png,,,,,,,,,,,,,,,,,,,,m,1,3.435,,,,,,,,0,37,37,68,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.634,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.109756098,0.124390244,0,0,0,,,,,,,BRUSH,HB,m,y,./images/BRUSHHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.634,,,,,,,,0,38,38,59,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.632,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.109756098,0.124390244,0,0,0,,,,,,,MEDAL,HB,m,y,./images/MEDALHB.png,,,,,,,,,,,,,,,,,,,,z,0,0.632,,,,,,,,0,39,39,11,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.611,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.109756098,0.124390244,0,0,0,,,,,,,LIZARD,HB,z,y,./images/LIZARDHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.611,,,,,,,,0,40,40,128,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.934,0,,,,,,,,,,,,,,,,,,,,,,,,,0.074390244,-0.415853659,1,0,0,,,,,,,BANNER,C,z,y,./images/BANNER.png,break_done_button,,,,,,,,,,,,,,,,,,,m,0,0.934,,,,,,,,0,41,41,136,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.586,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,INFANT,C,z,y,./images/INFANT.png,,,,,,,,,,,,,,,,,,,,z,1,0.586,,,,,,,,0,42,42,160,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.595,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,SWING,C,z,y,./images/SWING.png,,,,,,,,,,,,,,,,,,,,z,1,0.595,,,,,,,,0,43,43,124,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.783,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,SHORE,LB,z,y,./images/SHORELB.png,,,,,,,,,,,,,,,,,,,,z,1,0.783,,,,,,,,0,44,44,96,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.72,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,GARDEN,C,m,y,./images/GARDEN.png,,,,,,,,,,,,,,,,,,,,m,1,0.72,,,,,,,,0,45,45,10,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.602,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,PEARL,C,z,y,./images/PEARL.png,,,,,,,,,,,,,,,,,,,,z,1,0.602,,,,,,,,0,46,46,130,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.662,0,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,LADDER,HB,z,y,./images/LADDERHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.662,,,,,,,,0,47,47,122,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.547,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,RHINO,LB,z,y,./images/RHINOLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.547,,,,,,,,0,48,48,93,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.499,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,CRUST,C,z,y,./images/CRUST.png,,,,,,,,,,,,,,,,,,,,z,1,0.499,,,,,,,,0,49,49,163,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.805,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,CASINO,C,m,y,./images/CASINO.png,,,,,,,,,,,,,,,,,,,,m,1,0.805,,,,,,,,0,50,50,28,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.779,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,CHALK,C,m,y,./images/CHALK.png,,,,,,,,,,,,,,,,,,,,m,1,0.779,,,,,,,,0,51,51,25,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.529,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,FINGER,LB,z,y,./images/FINGERLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.529,,,,,,,,0,52,52,87,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.597,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,CHAIN,LB,m,y,./images/CHAINLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.597,,,,,,,,0,53,53,42,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.762,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,KIDNEY,LB,z,y,./images/KIDNEYLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.762,,,,,,,,0,54,54,105,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.354,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,MUMMY,C,m,y,./images/MUMMY.png,,,,,,,,,,,,,,,,,,,,m,1,1.354,,,,,,,,0,55,55,46,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,38.016,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,FENCE,HB,m,y,./images/FENCEHB.png,,,,,,,,,,,,,,,,,,,,m,1,38.016,,,,,,,,0,56,56,14,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.953,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,ARTIST,C,m,y,./images/ARTIST.png,,,,,,,,,,,,,,,,,,,,m,1,0.953,,,,,,,,0,57,57,61,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.631,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,BURIAL,HB,z,y,./images/BURIALHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.631,,,,,,,,0,58,58,143,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.185,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,STORM,LB,z,y,./images/STORMLB.png,,,,,,,,,,,,,,,,,,,,z,1,1.185,,,,,,,,0,59,59,114,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.662,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,PEBBLE,C,m,y,./images/PEBBLE.png,,,,,,,,,,,,,,,,,,,,m,1,0.662,,,,,,,,0,60,60,82,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.015,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,HOCKEY,HB,m,y,./images/HOCKEYHB.png,,,,,,,,,,,,,,,,,,,,m,1,1.015,,,,,,,,0,61,61,32,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,2.298,0,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,RULER,C,m,y,./images/RULER.png,,,,,,,,,,,,,,,,,,,,z,0,2.298,,,,,,,,0,62,62,79,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.631,0,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,CLOTH,HB,m,y,./images/CLOTHHB.png,,,,,,,,,,,,,,,,,,,,z,0,0.631,,,,,,,,0,63,63,23,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.579,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,PAINT,C,z,y,./images/PAINT.png,,,,,,,,,,,,,,,,,,,,z,1,1.579,,,,,,,,0,64,64,91,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.393,0,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,PLANET,HB,m,y,./images/PLANETHB.png,,,,,,,,,,,,,,,,,,,,z,0,1.393,,,,,,,,0,65,65,80,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.545,0,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,DRILL,LB,m,y,./images/DRILLLB.png,,,,,,,,,,,,,,,,,,,,z,0,0.545,,,,,,,,0,66,66,81,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.593,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,PIMPLE,HB,z,y,./images/PIMPLEHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.593,,,,,,,,0,67,67,155,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.595,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,GRAIN,LB,z,y,./images/GRAINLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.595,,,,,,,,0,68,68,159,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.567,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,PISTOL,HB,m,y,./images/PISTOLHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.567,,,,,,,,0,69,69,29,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.582,0,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,JUMPER,HB,m,y,./images/JUMPERHB.png,,,,,,,,,,,,,,,,,,,,z,0,0.582,,,,,,,,0,70,70,74,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.599,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,HAMMER,LB,m,y,./images/HAMMERLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.599,,,,,,,,0,71,71,75,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.529,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,SKIING,HB,z,y,./images/SKIINGHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.529,,,,,,,,0,72,72,101,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.68,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,BROOM,LB,m,y,./images/BROOMLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.68,,,,,,,,0,73,73,78,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.999,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,BANANA,C,m,y,./images/BANANA.png,,,,,,,,,,,,,,,,,,,,m,1,0.999,,,,,,,,0,74,74,70,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.733,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,BABOON,C,z,y,./images/BABOON.png,,,,,,,,,,,,,,,,,,,,z,1,0.733,,,,,,,,0,75,75,142,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.578,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,THROAT,LB,z,y,./images/THROATLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.578,,,,,,,,0,76,76,120,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.232,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,TULIP,HB,z,y,./images/TULIPHB.png,,,,,,,,,,,,,,,,,,,,z,1,1.232,,,,,,,,0,77,77,92,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.161,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,GREASE,LB,z,y,./images/GREASELB.png,,,,,,,,,,,,,,,,,,,,z,1,1.161,,,,,,,,0,78,78,99,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,2.37,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,MOOSE,LB,z,y,./images/MOOSELB.png,,,,,,,,,,,,,,,,,,,,z,1,2.37,,,,,,,,0,79,79,141,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.578,1,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,SNACK,C,z,y,./images/SNACK.png,,,,,,,,,,,,,,,,,,,,z,1,0.578,,,,,,,,0,80,80,157,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.833,0,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,SAUNA,LB,m,y,./images/SAUNALB.png,,,,,,,,,,,,,,,,,,,,z,0,0.833,,,,,,,,0,81,81,33,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,2.248,0,,,,,,,,,,,,,,,,,,,,,,,,,0.353658537,0.476829268,0,0,0,,,,,,,SHIELD,LB,m,y,./images/SHIELDLB.png,,,,,,,,,,,,,,,,,,,,z,0,2.248,,,,,,,,0,82,82,48,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.527,0,,,,,,,,,,,,,,,,,,,,,,,,,0.174390244,-0.407317073,1,0,0,,,,,,,ENGINE,HB,m,y,./images/ENGINEHB.png,break_done_button,,,,,,,,,,,,,,,,,,,z,0,0.527,,,,,,,,0,83,83,38,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,4.398,0,,,,,,,,,,,,,,,,,,,,,,,,,0.876829268,-0.042682927,0,0,0,,,,,,,BIRTH,C,z,y,./images/BIRTH.png,,,,,,,,,,,,,,,,,,,,m,0,4.398,,,,,,,,0,84,84,121,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.748,1,,,,,,,,,,,,,,,,,,,,,,,,,0.876829268,-0.042682927,0,0,0,,,,,,,SAILOR,C,z,y,./images/SAILOR.png,,,,,,,,,,,,,,,,,,,,z,1,0.748,,,,,,,,0,85,85,151,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,11.063,0,,,,,,,,,,,,,,,,,,,,,,,,,0.876829268,-0.02804878,0,0,0,,,,,,,BERRY,HB,z,y,./images/BERRYHB.png,,,,,,,,,,,,,,,,,,,,m,0,11.063,,,,,,,,0,86,86,131,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.618,1,,,,,,,,,,,,,,,,,,,,,,,,,0.876829268,-0.02804878,0,0,0,,,,,,,CANDLE,C,z,y,./images/CANDLE.png,,,,,,,,,,,,,,,,,,,,z,1,0.618,,,,,,,,0,87,87,145,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.801,1,,,,,,,,,,,,,,,,,,,,,,,,,0.876829268,-0.02804878,0,0,0,,,,,,,FOLDER,LB,z,y,./images/FOLDERLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.801,,,,,,,,0,88,88,126,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.612,1,,,,,,,,,,,,,,,,,,,,,,,,,0.876829268,-0.02804878,0,0,0,,,,,,,MALLET,HB,z,y,./images/MALLETHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.612,,,,,,,,0,89,89,134,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,2.887,1,,,,,,,,,,,,,,,,,,,,,,,,,0.876829268,-0.026829268,0,0,0,,,,,,,KITTEN,LB,z,y,./images/KITTENLB.png,,,,,,,,,,,,,,,,,,,,z,1,2.887,,,,,,,,0,90,90,129,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.893,0,,,,,,,,,,,,,,,,,,,,,,,,,0.876829268,-0.018292683,0,0,0,,,,,,,FLESH,LB,m,y,./images/FLESHLB.png,,,,,,,,,,,,,,,,,,,,z,0,0.893,,,,,,,,0,91,91,24,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.715,0,,,,,,,,,,,,,,,,,,,,,,,,,0.847560976,-0.03902439,0,0,0,,,,,,,BELLY,C,z,y,./images/BELLY.png,,,,,,,,,,,,,,,,,,,,m,0,1.715,,,,,,,,0,92,92,94,1,
