key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,instr_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.0312,0,,,,,,,,,,,,,,,,,,,,,,,,0.28981485,-0.254629709,1,0,0,,,,,,,CRADLE,HB,z,y,./images/CRADLEHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.28981485,-0.254629709,1,0,0,1.0312,button_right_test,0,29,29,104,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.9982,0,,,,,,,,,,,,,,,,,,,,,,,,0.326851888,-0.246296375,1,0,0,,,,,,,CANYON,C,z,y,./images/CANYON.png,,,,,,,,,,,,,,,,,,,,,,0,0.326851888,-0.246296375,1,0,0,0.9982,button_right_test,0,30,30,118,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.9643,0,,,,,,,,,,,,,,,,,,,,,,,,0.370370408,-0.220370392,1,0,0,,,,,,,BIRTH,C,z,y,./images/BIRTH.png,,,,,,,,,,,,,,,,,,,,,,0,0.370370408,-0.220370392,1,0,0,0.9643,button_right_test,0,31,31,121,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.8816,1,,,,,,,,,,,,,,,,,,,,,,,,0.243518552,-0.237963041,1,0,0,,,,,,,BRIDE,C,m,y,./images/BRIDE.png,,,,,,,,,,,,,,,,,,,,,,0,0.243518552,-0.237963041,1,0,0,0.8816,button_right_test,0,32,32,64,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.7981,1,,,,,,,,,,,,,,,,,,,,,,,,0.331481518,-0.260185264,1,0,0,,,,,,,TOWEL,C,m,y,./images/TOWEL.png,,,,,,,,,,,,,,,,,,,,,,0,0.331481518,-0.260185264,1,0,0,0.7981,button_right_test,0,33,33,1,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.3647,1,,,,,,,,,,,,,,,,,,,,,,,,-0.30277776,-0.232407486,1,0,0,,,,,,,GRAIN,LB,z,y,./images/GRAINLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.30277776,-0.232407486,1,0,0,1.3647,button_left_test,0,34,34,159,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.3643,1,,,,,,,,,,,,,,,,,,,,,,,,0.282407442,-0.289814838,1,0,0,,,,,,,BRUSH,HB,m,y,./images/BRUSHHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.282407442,-0.289814838,1,0,0,1.3643,button_right_test,0,35,35,59,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.981,0,,,,,,,,,,,,,,,,,,,,,,,,-0.233333314,-0.2527778,1,0,0,,,,,,,GRAPE,C,m,y,./images/GRAPE.png,,,,,,,,,,,,,,,,,,,,,,0,-0.162036959,-0.244444467,1,0,0,0.981,button_left_test,0,36,36,16,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.948,1,,,,,,,,,,,,,,,,,,,,,,,,0.41574078,-0.264814838,1,0,0,,,,,,,STOVE,HB,m,y,./images/STOVEHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.41574078,-0.264814838,1,0,0,0.948,button_right_test,0,37,37,2,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.5655,1,,,,,,,,,,,,,,,,,,,,,,,,-0.235185166,-0.267592615,1,0,0,,,,,,,SQUARE,LB,z,y,./images/SQUARELB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.235185166,-0.267592615,1,0,0,1.5655,button_left_test,0,38,38,90,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.9651,0,,,,,,,,,,,,,,,,,,,,,,,,0.312037073,-0.268518598,1,0,0,,,,,,,CANDLE,C,z,y,./images/CANDLE.png,,,,,,,,,,,,,,,,,,,,,,0,0.312037073,-0.268518598,1,0,0,0.9651,button_right_test,0,39,39,145,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.7811,1,,,,,,,,,,,,,,,,,,,,,,,,0.355555593,-0.34444447,1,0,0,,,,,,,CHALK,C,m,y,./images/CHALK.png,,,,,,,,,,,,,,,,,,,,,,0,0.355555593,-0.34444447,1,0,0,0.7811,button_right_test,0,40,40,25,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.8647,1,,,,,,,,,,,,,,,,,,,,,,,,-0.062036956,-0.377777804,1,0,0,,,,,,,DRUMS,C,z,y,./images/DRUMS.png,,,,,,,,,,,,,,,,,,,,,,0,-0.282407389,-0.258333356,1,0,0,0.8647,button_left_test,0,41,41,133,1,break_done_button
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.1148,0,,,,,,,,,,,,,,,,,,,,,,,,0.28055559,-0.235185264,1,0,0,,,,,,,PAINT,C,z,y,./images/PAINT.png,,,,,,,,,,,,,,,,,,,,,,0,0.28055559,-0.235185264,1,0,0,1.1148,button_right_test,0,42,42,91,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.0312,1,,,,,,,,,,,,,,,,,,,,,,,,-0.26388887,-0.244444467,1,0,0,,,,,,,TWINS,LB,z,y,./images/TWINSLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.26388887,-0.244444467,1,0,0,1.0312,button_left_test,0,43,43,144,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.7812,1,,,,,,,,,,,,,,,,,,,,,,,,0.390740779,-0.275000023,1,0,0,,,,,,,FLASK,LB,m,y,./images/FLASKLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.390740779,-0.275000023,1,0,0,0.7812,button_right_test,0,44,44,72,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.7648,1,,,,,,,,,,,,,,,,,,,,,,,,0.29444448,-0.242592615,1,0,0,,,,,,,SLOPE,LB,m,y,./images/SLOPELB.png,,,,,,,,,,,,,,,,,,,,,,0,0.29444448,-0.242592615,1,0,0,0.7648,button_right_test,0,45,45,30,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.7648,1,,,,,,,,,,,,,,,,,,,,,,,,0.315740777,-0.239814837,1,0,0,,,,,,,HOCKEY,HB,m,y,./images/HOCKEYHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.315740777,-0.239814837,1,0,0,0.7648,button_right_test,0,46,46,32,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.9309,1,,,,,,,,,,,,,,,,,,,,,,,,-0.35092591,-0.270370393,1,0,0,,,,,,,MELON,C,z,y,./images/MELON.png,,,,,,,,,,,,,,,,,,,,,,0,-0.35092591,-0.270370393,1,0,0,0.9309,button_left_test,0,47,47,106,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.2314,1,,,,,,,,,,,,,,,,,,,,,,,,-0.274999982,-0.230555577,1,0,0,,,,,,,KIDNEY,LB,z,y,./images/KIDNEYLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.274999982,-0.230555577,1,0,0,1.2314,button_left_test,0,48,48,105,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.8971,0,,,,,,,,,,,,,,,,,,,,,,,,0.243518552,-0.262963042,1,0,0,,,,,,,MAGGOT,LB,z,y,./images/MAGGOTLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.243518552,-0.262963042,1,0,0,0.8971,button_right_test,0,49,49,117,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.3139,1,,,,,,,,,,,,,,,,,,,,,,,,-0.27777776,-0.26203706,1,0,0,,,,,,,ONION,LB,z,y,./images/ONIONLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.27777776,-0.26203706,1,0,0,1.3139,button_left_test,0,50,50,135,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.8477,1,,,,,,,,,,,,,,,,,,,,,,,,0.397222261,-0.255555578,1,0,0,,,,,,,ALLEY,C,m,y,./images/ALLEY.png,,,,,,,,,,,,,,,,,,,,,,0,0.397222261,-0.255555578,1,0,0,0.8477,button_right_test,0,51,51,55,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.6147,1,,,,,,,,,,,,,,,,,,,,,,,,-0.340740724,-0.295370394,1,0,0,,,,,,,LITTER,LB,z,y,./images/LITTERLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.340740724,-0.295370394,1,0,0,1.6147,button_left_test,0,52,52,162,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.2806,0,,,,,,,,,,,,,,,,,,,,,,,,-0.235185166,-0.297222246,1,0,0,,,,,,,BUNNY,C,m,y,./images/BUNNY.png,,,,,,,,,,,,,,,,,,,,,,0,-0.235185166,-0.297222246,1,0,0,1.2806,button_left_test,0,53,53,13,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.7987,1,,,,,,,,,,,,,,,,,,,,,,,,-0.221296276,-0.283333357,1,0,0,,,,,,,SUNSET,C,z,y,./images/SUNSET.png,,,,,,,,,,,,,,,,,,,,,,0,-0.221296276,-0.283333357,1,0,0,0.7987,button_left_test,0,54,54,166,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.998,1,,,,,,,,,,,,,,,,,,,,,,,,-0.221296276,-0.283333357,1,0,0,,,,,,,SNACK,C,z,y,./images/SNACK.png,,,,,,,,,,,,,,,,,,,,,,0,-0.221296276,-0.283333357,1,0,0,0.998,button_left_test,0,55,55,157,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.9814,1,,,,,,,,,,,,,,,,,,,,,,,,-0.221296276,-0.283333357,1,0,0,,,,,,,GREASE,LB,z,y,./images/GREASELB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.221296276,-0.283333357,1,0,0,0.9814,button_left_test,0,56,56,99,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.048,1,,,,,,,,,,,,,,,,,,,,,,,,0.293518554,-0.303703728,1,0,0,,,,,,,CANDY,LB,m,y,./images/CANDYLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.293518554,-0.303703728,1,0,0,1.048,button_right_test,0,57,57,39,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.9813,1,,,,,,,,,,,,,,,,,,,,,,,,-0.236111092,-0.263888912,1,0,0,,,,,,,TRIPOD,LB,z,y,./images/TRIPODLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.236111092,-0.263888912,1,0,0,0.9813,button_left_test,0,58,58,138,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.8481,1,,,,,,,,,,,,,,,,,,,,,,,,0.420370409,-0.292592616,1,0,0,,,,,,,CANOE,C,m,y,./images/CANOE.png,,,,,,,,,,,,,,,,,,,,,,0,0.420370409,-0.292592616,1,0,0,0.8481,button_right_test,0,59,59,58,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.7643,1,,,,,,,,,,,,,,,,,,,,,,,,-0.202777757,-0.229629708,1,0,0,,,,,,,MOOSE,LB,z,y,./images/MOOSELB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.202777757,-0.229629708,1,0,0,1.7643,button_left_test,0,60,60,141,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.6314,1,,,,,,,,,,,,,,,,,,,,,,,,-0.217592573,-0.237037059,1,0,0,,,,,,,SHORE,LB,z,y,./images/SHORELB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.217592573,-0.237037059,1,0,0,1.6314,button_left_test,0,61,61,96,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.8976,1,,,,,,,,,,,,,,,,,,,,,,,,-0.216666647,-0.235185264,1,0,0,,,,,,,ATTIC,LB,z,y,./images/ATTICLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.216666647,-0.235185264,1,0,0,0.8976,button_left_test,0,62,62,111,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.6645,0,,,,,,,,,,,,,,,,,,,,,,,,-0.215740721,-0.234259281,1,0,0,,,,,,,GARDEN,C,m,y,./images/GARDEN.png,,,,,,,,,,,,,,,,,,,,,,0,-0.215740721,-0.234259281,1,0,0,0.6645,button_left_test,0,63,63,10,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.8478,1,,,,,,,,,,,,,,,,,,,,,,,,0.371296334,-0.240740819,1,0,0,,,,,,,MAMMAL,HB,m,y,./images/MAMMALHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.371296334,-0.240740819,1,0,0,0.8478,button_right_test,0,64,64,62,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.2482,0,,,,,,,,,,,,,,,,,,,,,,,,-0.207407387,-0.247222244,1,0,0,,,,,,,SNAKE,C,m,y,./images/SNAKE.png,,,,,,,,,,,,,,,,,,,,,,0,-0.197222202,-0.247222244,1,0,0,1.2482,button_left_test,0,65,65,40,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.8312,1,,,,,,,,,,,,,,,,,,,,,,,,-0.261111092,-0.20925928,1,0,0,,,,,,,URINE,C,z,y,./images/URINE.png,,,,,,,,,,,,,,,,,,,,,,0,-0.261111092,-0.20925928,1,0,0,0.8312,button_left_test,0,66,66,154,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.9149,1,,,,,,,,,,,,,,,,,,,,,,,,0.363888926,-0.277777801,1,0,0,,,,,,,CURRY,LB,m,y,./images/CURRYLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.363888926,-0.277777801,1,0,0,0.9149,button_right_test,0,67,67,60,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.8814,1,,,,,,,,,,,,,,,,,,,,,,,,-0.266666648,-0.262963042,1,0,0,,,,,,,TOMATO,LB,z,y,./images/TOMATOLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.266666648,-0.262963042,1,0,0,0.8814,button_left_test,0,68,68,84,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.7481,1,,,,,,,,,,,,,,,,,,,,,,,,0.31944448,-0.244444467,1,0,0,,,,,,,WHISKY,HB,m,y,./images/WHISKYHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.31944448,-0.244444467,1,0,0,0.7481,button_right_test,0,69,69,83,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.0147,1,,,,,,,,,,,,,,,,,,,,,,,,0.337037074,-0.237037059,1,0,0,,,,,,,STATUE,LB,m,y,./images/STATUELB.png,,,,,,,,,,,,,,,,,,,,,,0,0.337037074,-0.237037059,1,0,0,1.0147,button_right_test,0,70,70,66,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.7816,1,,,,,,,,,,,,,,,,,,,,,,,,0.431481521,-0.243518597,1,0,0,,,,,,,POSTER,HB,m,y,./images/POSTERHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.431481521,-0.243518597,1,0,0,0.7816,button_right_test,0,71,71,53,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.8983,1,,,,,,,,,,,,,,,,,,,,,,,,-0.348148132,-0.275925949,1,0,0,,,,,,,PACKET,HB,z,y,./images/PACKETHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.348148132,-0.275925949,1,0,0,0.8983,button_left_test,0,72,72,140,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.2975,0,,,,,,,,,,,,,,,,,,,,,,,,-0.207407387,-0.296296377,1,0,0,,,,,,,POKER,C,m,y,./images/POKER.png,,,,,,,,,,,,,,,,,,,,,,0,-0.169444423,-0.295370394,1,0,0,1.2975,button_left_test,0,73,73,67,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.1148,1,,,,,,,,,,,,,,,,,,,,,,,,-0.205555535,-0.294444468,1,0,0,,,,,,,JUNGLE,HB,z,y,./images/JUNGLEHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.205555535,-0.294444468,1,0,0,1.1148,button_left_test,0,74,74,167,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.9983,1,,,,,,,,,,,,,,,,,,,,,,,,-0.205555535,-0.293518599,1,0,0,,,,,,,BERRY,HB,z,y,./images/BERRYHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.205555535,-0.293518599,1,0,0,0.9983,button_left_test,0,75,75,131,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.9151,1,,,,,,,,,,,,,,,,,,,,,,,,-0.208333313,-0.292592616,1,0,0,,,,,,,PASTA,HB,z,y,./images/PASTAHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.208333313,-0.292592616,1,0,0,0.9151,button_left_test,0,76,76,89,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.8145,1,,,,,,,,,,,,,,,,,,,,,,,,-0.209259239,-0.292592616,1,0,0,,,,,,,PIMPLE,HB,z,y,./images/PIMPLEHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.209259239,-0.292592616,1,0,0,0.8145,button_left_test,0,77,77,155,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.7647,0,,,,,,,,,,,,,,,,,,,,,,,,-0.209259239,-0.292592616,1,0,0,,,,,,,CHERRY,LB,m,y,./images/CHERRYLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.209259239,-0.292592616,1,0,0,0.7647,button_left_test,0,78,78,54,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.281,1,,,,,,,,,,,,,,,,,,,,,,,,0.208333366,-0.321296377,1,0,0,,,,,,,DANCER,LB,m,y,./images/DANCERLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.208333366,-0.321296377,1,0,0,1.281,button_right_test,0,79,79,21,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.2316,1,,,,,,,,,,,,,,,,,,,,,,,,0.32407411,-0.29166669,1,0,0,,,,,,,STREAM,HB,m,y,./images/STREAMHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.32407411,-0.29166669,1,0,0,1.2316,button_right_test,0,80,80,41,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.0989,1,,,,,,,,,,,,,,,,,,,,,,,,-0.225925906,-0.352777803,1,0,0,,,,,,,COOKER,LB,z,y,./images/COOKERLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.225925906,-0.352777803,1,0,0,1.0989,button_left_test,0,81,81,153,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.9645,1,,,,,,,,,,,,,,,,,,,,,,,,0.218518552,-0.28703706,1,0,0,,,,,,,BROOM,LB,m,y,./images/BROOMLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.218518552,-0.28703706,1,0,0,0.9645,button_right_test,0,82,82,78,1,
