key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,instr_done_touch.clicked_name,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.5432,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,PARADE,LB,m,y,./images/PARADELB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5432,,,,,,,,0,51,51,17,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.4996,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,FERRY,C,m,y,./images/FERRY.png,,,,,,,,,,,,,,,,,,,,,m,1,0.4996,,,,,,,,0,52,52,57,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.511,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,BUTTER,C,m,y,./images/BUTTER.png,,,,,,,,,,,,,,,,,,,,,m,1,0.511,,,,,,,,0,53,53,27,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.6843,0,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,MOTOR,HB,z,y,./images/MOTORHB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.6843,,,,,,,,0,54,54,97,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.7426,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,HEATER,LB,m,y,./images/HEATERLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.7426,,,,,,,,0,55,55,56,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.486,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,POKER,HB,m,y,./images/POKERHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.486,,,,,,,,0,56,56,67,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.5509,0,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,CARPET,LB,z,y,./images/CARPETLB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.5509,,,,,,,,0,57,57,137,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.7591,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,MOSQUE,HB,z,y,./images/MOSQUEHB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.7591,,,,,,,,0,58,58,127,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.6181,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,RULER,HB,m,y,./images/RULERHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.6181,,,,,,,,0,59,59,79,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.5423,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,MONKEY,C,m,y,./images/MONKEY.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5423,,,,,,,,0,60,60,45,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.5913,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,BASKET,LB,m,y,./images/BASKETLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5913,,,,,,,,0,61,61,44,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.6495,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,BURIAL,LB,z,y,./images/BURIALLB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.6495,,,,,,,,0,62,62,143,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.5756,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,PISTOL,LB,m,y,./images/PISTOLLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5756,,,,,,,,0,63,63,29,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.8511,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,SPINE,LB,m,y,./images/SPINELB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.8511,,,,,,,,0,64,64,65,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,1.4835,0,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,PLANK,HB,z,y,./images/PLANKHB.png,,,,,,,,,,,,,,,,,,,,,m,0,1.4835,,,,,,,,0,65,65,85,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.8773,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,WRIST,HB,z,y,./images/WRISTHB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.8773,,,,,,,,0,66,66,109,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.8781,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,CRUMB,LB,z,y,./images/CRUMBLB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.8781,,,,,,,,0,67,67,113,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.6431,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,CLOUD,LB,m,y,./images/CLOUDLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.6431,,,,,,,,0,68,68,26,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.5837,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,PLANET,LB,m,y,./images/PLANETLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5837,,,,,,,,0,69,69,80,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.4667,0,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,MIRROR,C,z,y,./images/MIRROR.png,,,,,,,,,,,,,,,,,,,,,m,0,0.4667,,,,,,,,0,70,70,147,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.71,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,LIZARD,LB,z,y,./images/LIZARDLB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.71,,,,,,,,0,71,71,128,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.6007,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,PIMPLE,LB,z,y,./images/PIMPLELB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.6007,,,,,,,,0,72,72,155,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.6997,0,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,PEBBLE,HB,m,y,./images/PEBBLEHB.png,,,,,,,,,,,,,,,,,,,,,z,0,0.6997,,,,,,,,0,73,73,82,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.8362,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,DRILL,C,m,y,./images/DRILL.png,,,,,,,,,,,,,,,,,,,,,m,1,0.8362,,,,,,,,0,74,74,81,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.8929,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,BABOON,HB,z,y,./images/BABOONHB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.8929,,,,,,,,0,75,75,142,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,1.2577,0,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,CLIFF,LB,m,y,./images/CLIFFLB.png,,,,,,,,,,,,,,,,,,,,,z,0,1.2577,,,,,,,,0,76,76,8,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.6769,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,THROAT,C,z,y,./images/THROAT.png,,,,,,,,,,,,,,,,,,,,,z,1,0.6769,,,,,,,,0,77,77,120,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,1.0506,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,GLOVE,HB,m,y,./images/GLOVEHB.png,,,,,,,,,,,,,,,,,,,,,m,1,1.0506,,,,,,,,0,78,78,73,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.6162,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,MUSCLE,HB,z,y,./images/MUSCLEHB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.6162,,,,,,,,0,79,79,88,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.6432,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,PURSE,LB,z,y,./images/PURSELB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.6432,,,,,,,,0,80,80,146,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.6349,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,JAGUAR,C,z,y,./images/JAGUAR.png,,,,,,,,,,,,,,,,,,,,,z,1,0.6349,,,,,,,,0,81,81,102,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.6551,0,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,PAINT,HB,z,y,./images/PAINTHB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.6551,,,,,,,,0,82,82,91,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,1.587,0,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,space,,,,,,STORM,C,z,y,./images/STORM.png,,66.6018,,,,,,,,,,,,,,,,,,,m,0,1.587,,,,,,,,0,83,83,114,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.8004,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,STOOL,HB,m,y,./images/STOOLHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.8004,,,,,,,,0,84,84,43,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,1.4833,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,COUCH,LB,z,y,./images/COUCHLB.png,,,,,,,,,,,,,,,,,,,,,z,1,1.4833,,,,,,,,0,85,85,161,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.7744,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,FINGER,C,z,y,./images/FINGER.png,,,,,,,,,,,,,,,,,,,,,z,1,0.7744,,,,,,,,0,86,86,87,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.9577,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,SAUNA,C,m,y,./images/SAUNA.png,,,,,,,,,,,,,,,,,,,,,m,1,0.9577,,,,,,,,0,87,87,33,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.8083,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,MELON,HB,z,y,./images/MELONHB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.8083,,,,,,,,0,88,88,106,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.6504,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,BAMBOO,LB,m,y,./images/BAMBOOLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.6504,,,,,,,,0,89,89,5,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.7344,0,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,MOOSE,C,z,y,./images/MOOSE.png,,,,,,,,,,,,,,,,,,,,,m,0,0.7344,,,,,,,,0,90,90,141,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.6589,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,CURRY,C,m,y,./images/CURRY.png,,,,,,,,,,,,,,,,,,,,,m,1,0.6589,,,,,,,,0,91,91,60,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.5755,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,CASINO,HB,m,y,./images/CASINOHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5755,,,,,,,,0,92,92,28,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.6838,0,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,CRUST,HB,z,y,./images/CRUSTHB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.6838,,,,,,,,0,93,93,163,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.7598,0,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,STREAM,LB,m,y,./images/STREAMLB.png,,,,,,,,,,,,,,,,,,,,,z,0,0.7598,,,,,,,,0,94,94,41,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.953,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,JUNGLE,LB,z,y,./images/JUNGLELB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.953,,,,,,,,0,95,95,167,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.7434,0,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,PICKLE,LB,z,y,./images/PICKLELB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.7434,,,,,,,,0,96,96,98,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,1.1827,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,WHEEL,LB,m,y,./images/WHEELLB.png,,,,,,,,,,,,,,,,,,,,,m,1,1.1827,,,,,,,,0,97,97,77,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.5756,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,ALLEY,HB,m,y,./images/ALLEYHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5756,,,,,,,,0,98,98,55,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.6743,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,BANNER,HB,z,y,./images/BANNERHB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.6743,,,,,,,,0,99,99,136,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.6832,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,BOXER,HB,m,y,./images/BOXERHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.6832,,,,,,,,0,100,100,4,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.6701,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,PASTA,LB,z,y,./images/PASTALB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.6701,,,,,,,,0,101,101,89,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.6514,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,DESERT,HB,m,y,./images/DESERTHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.6514,,,,,,,,0,102,102,52,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.5584,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,PARCEL,C,m,y,./images/PARCEL.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5584,,,,,,,,0,103,103,18,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.9487,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,SAILOR,HB,z,y,./images/SAILORHB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.9487,,,,,,,,0,104,104,151,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.5506,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,CANDY,C,m,y,./images/CANDY.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5506,,,,,,,,0,105,105,39,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.6847,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,ONION,C,z,y,./images/ONION.png,,,,,,,,,,,,,,,,,,,,,z,1,0.6847,,,,,,,,0,106,106,135,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.6418,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,GRAPE,HB,m,y,./images/GRAPEHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.6418,,,,,,,,0,107,107,16,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.5677,0,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,SMOKER,LB,z,y,./images/SMOKERLB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.5677,,,,,,,,0,108,108,110,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.5835,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,DANCER,C,m,y,./images/DANCER.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5835,,,,,,,,0,109,109,21,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,1.0282,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,LITTER,C,z,y,./images/LITTER.png,,,,,,,,,,,,,,,,,,,,,z,1,1.0282,,,,,,,,0,110,110,162,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.7691,0,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,SHORE,C,z,y,./images/SHORE.png,,,,,,,,,,,,,,,,,,,,,m,0,0.7691,,,,,,,,0,111,111,96,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.5579,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,HOCKEY,LB,m,y,./images/HOCKEYLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5579,,,,,,,,0,112,112,32,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.8755,0,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,BONNET,LB,z,y,./images/BONNETLB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.8755,,,,,,,,0,113,113,95,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,1.2254,0,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,NOOSE,C,z,y,./images/NOOSE.png,,,,,,,,,,,,,,,,,,,,,m,0,1.2254,,,,,,,,0,114,114,156,1
