key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.324,0,,,,,,,,,,,,,,,,,,,,,,,,0.087649402,-0.250332005,0,0,0,,,,,,,THROAT,LB,m,m,./images/THROATLB.png,,,,,,,,z,0,1.324,,,,,,,,0,72,72,36,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.832,1,,,,,,,,,,,,,,,,,,,,,,,,0.087649402,-0.250332005,0,0,0,,,,,,,STOOL,C,z,m,./images/STOOL.png,,,,,,,,z,1,0.832,,,,,,,,0,73,73,127,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.342,1,,,,,,,,,,,,,,,,,,,,,,,,0.087649402,-0.250332005,0,0,0,,,,,,,CLOUD,HB,z,m,./images/CLOUDHB.png,,,,,,,,z,1,1.342,,,,,,,,0,74,74,110,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.58,1,,,,,,,,,,,,,,,,,,,,,,,,0.087649402,-0.250332005,0,0,0,,,,,,,CRADLE,HB,m,m,./images/CRADLEHB.png,,,,,,,,m,1,0.58,,,,,,,,0,75,75,20,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.314,1,,,,,,,,,,,,,,,,,,,,,,,,0.087649402,-0.250332005,0,0,0,,,,,,,BISHOP,C,z,m,./images/BISHOP.png,,,,,,,,z,1,1.314,,,,,,,,0,76,76,133,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.135,0,,,,,,,,,,,,,,,,,,,,,,,,0.087649402,-0.250332005,0,0,0,,,,,,,FERRY,LB,z,m,./images/FERRYLB.png,,,,,,,,m,0,1.135,,,,,,,,0,77,77,141,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.908,1,,,,,,,,,,,,,,,,,,,,,,,,0.087649402,-0.250332005,0,0,0,,,,,,,ARROW,LB,z,m,./images/ARROWLB.png,,,,,,,,z,1,1.908,,,,,,,,0,78,78,153,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.61,1,,,,,,,,,,,,,,,,,,,,,,,,0.087649402,-0.250332005,0,0,0,,,,,,,JAGUAR,LB,m,m,./images/JAGUARLB.png,,,,,,,,m,1,1.61,,,,,,,,0,79,79,18,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.24,0,,,,,,,,,,,,,,,,,,,,,,,,0.087649402,-0.250332005,0,0,0,,,,,,,BEARD,HB,m,m,./images/BEARDHB.png,,,,,,,,z,0,1.24,,,,,,,,0,80,80,2,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.7,1,,,,,,,,,,,,,,,,,,,,,,,,0.087649402,-0.250332005,0,0,0,,,,,,,FARMER,HB,m,m,./images/FARMERHB.png,,,,,,,,m,1,1.7,,,,,,,,0,81,81,65,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.107,0,,,,,,,,,,,,,,,,,,,,,,,,0.087649402,-0.250332005,0,0,0,,,,,,,DONKEY,C,z,m,./images/DONKEY.png,,,,,,,,m,0,1.107,,,,,,,,0,82,82,103,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.693,1,,,,,,,,,,,,,,,,,,,,,,,,-0.055776892,-0.373837981,1,0,0,,,,,,,COOKER,LB,m,m,./images/COOKERLB.png,,break_done_button,,,,,,m,1,0.693,,,,,,,,0,83,83,69,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.829,1,,,,,,,,,,,,,,,,,,,,,,,,-0.055776892,-0.373837981,0,0,0,,,,,,,CRATER,LB,z,m,./images/CRATERLB.png,,,,,,,,z,1,1.829,,,,,,,,0,84,84,87,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.945,0,,,,,,,,,,,,,,,,,,,,,,,,-0.055776892,-0.373837981,0,0,0,,,,,,,SHORE,LB,m,m,./images/SHORELB.png,,,,,,,,z,0,0.945,,,,,,,,0,85,85,12,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.68,1,,,,,,,,,,,,,,,,,,,,,,,,-0.055776892,-0.373837981,0,0,0,,,,,,,INFANT,C,m,m,./images/INFANT.png,,,,,,,,m,1,0.68,,,,,,,,0,86,86,76,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,2.239,1,,,,,,,,,,,,,,,,,,,,,,,,-0.055776892,-0.373837981,0,0,0,,,,,,,TOMATO,LB,m,m,./images/TOMATOLB.png,,,,,,,,m,1,2.239,,,,,,,,0,87,87,0,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.364,0,,,,,,,,,,,,,,,,,,,,,,,,-0.055776892,-0.373837981,0,0,0,,,,,,,ONION,LB,m,m,./images/ONIONLB.png,,,,,,,,z,0,1.364,,,,,,,,0,88,88,51,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.99,0,,,,,,,,,,,,,,,,,,,,,,,,-0.055776892,-0.373837981,0,0,0,,,,,,,PISTOL,HB,z,m,./images/PISTOLHB.png,,,,,,,,m,0,0.99,,,,,,,,0,89,89,113,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.802,0,,,,,,,,,,,,,,,,,,,,,,,,-0.055776892,-0.373837981,0,0,0,,,,,,,MAMMAL,HB,z,m,./images/MAMMALHB.png,,,,,,,,m,0,0.802,,,,,,,,0,90,90,146,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.797,1,,,,,,,,,,,,,,,,,,,,,,,,-0.055776892,-0.373837981,0,0,0,,,,,,,DIVER,LB,z,m,./images/DIVERLB.png,,,,,,,,z,1,0.797,,,,,,,,0,91,91,93,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.682,1,,,,,,,,,,,,,,,,,,,,,,,,-0.055776892,-0.373837981,0,0,0,,,,,,,KITTEN,LB,m,m,./images/KITTENLB.png,,,,,,,,m,1,0.682,,,,,,,,0,92,92,45,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.812,0,,,,,,,,,,,,,,,,,,,,,,,,-0.055776892,-0.373837981,0,0,0,,,,,,,CRUST,C,m,m,./images/CRUST.png,,,,,,,,z,0,0.812,,,,,,,,0,93,93,79,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.198,1,,,,,,,,,,,,,,,,,,,,,,,,-0.055776892,-0.373837981,0,0,0,,,,,,,MIRROR,LB,m,m,./images/MIRRORLB.png,,,,,,,,m,1,1.198,,,,,,,,0,94,94,63,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.809,1,,,,,,,,,,,,,,,,,,,,,,,,-0.055776892,-0.373837981,0,0,0,,,,,,,LITTER,LB,m,m,./images/LITTERLB.png,,,,,,,,m,1,0.809,,,,,,,,0,95,95,78,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.192,0,,,,,,,,,,,,,,,,,,,,,,,,-0.055776892,-0.373837981,0,0,0,,,,,,,SLOPE,LB,z,m,./images/SLOPELB.png,,,,,,,,m,0,1.192,,,,,,,,0,96,96,114,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.681,1,,,,,,,,,,,,,,,,,,,,,,,,-0.055776892,-0.373837981,0,0,0,,,,,,,SNACK,C,m,m,./images/SNACK.png,,,,,,,,m,1,0.681,,,,,,,,0,97,97,73,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.747,1,,,,,,,,,,,,,,,,,,,,,,,,-0.055776892,-0.373837981,0,0,0,,,,,,,SWING,C,m,m,./images/SWING.png,,,,,,,,m,1,0.747,,,,,,,,0,98,98,40,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.664,0,,,,,,,,,,,,,,,,,,,,,,,,-0.055776892,-0.373837981,0,0,0,,,,,,,GREASE,LB,m,m,./images/GREASELB.png,,,,,,,,z,0,0.664,,,,,,,,0,99,99,15,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,2.116,0,,,,,,,,,,,,,,,,,,,,,,,,-0.057104914,-0.373837981,0,0,0,,,,,,,FENCE,HB,z,m,./images/FENCEHB.png,,,,,,,,m,0,2.116,,,,,,,,0,100,100,98,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.779,1,,,,,,,,,,,,,,,,,,,,,,,,-0.057104914,-0.373837981,0,0,0,,,,,,,MALLET,HB,m,m,./images/MALLETHB.png,,,,,,,,m,1,0.779,,,,,,,,0,101,101,50,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.166,1,,,,,,,,,,,,,,,,,,,,,,,,-0.057104914,-0.373837981,0,0,0,,,,,,,BARREL,HB,m,m,./images/BARRELHB.png,,,,,,,,m,1,1.166,,,,,,,,0,102,102,32,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.109,0,,,,,,,,,,,,,,,,,,,,,,,,-0.057104914,-0.373837981,0,0,0,,,,,,,COLLAR,LB,z,m,./images/COLLARLB.png,,,,,,,,m,0,1.109,,,,,,,,0,103,103,99,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.813,0,,,,,,,,,,,,,,,,,,,,,,,,-0.057104914,-0.373837981,0,0,0,,,,,,,CLIFF,HB,z,m,./images/CLIFFHB.png,,,,,,,,m,0,0.813,,,,,,,,0,104,104,92,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.012,1,,,,,,,,,,,,,,,,,,,,,,,,-0.057104914,-0.373837981,0,0,0,,,,,,,SAILOR,C,m,m,./images/SAILOR.png,,,,,,,,m,1,1.012,,,,,,,,0,105,105,67,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.227,1,,,,,,,,,,,,,,,,,,,,,,,,-0.057104914,-0.373837981,0,0,0,,,,,,,LIZARD,HB,m,m,./images/LIZARDHB.png,,,,,,,,m,1,1.227,,,,,,,,0,106,106,44,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.014,0,,,,,,,,,,,,,,,,,,,,,,,,-0.057104914,-0.373837981,0,0,0,,,,,,,BURIAL,HB,m,m,./images/BURIALHB.png,,,,,,,,z,0,1.014,,,,,,,,0,107,107,59,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.168,0,,,,,,,,,,,,,,,,,,,,,,,,-0.057104914,-0.373837981,0,0,0,,,,,,,BROOM,LB,z,m,./images/BROOMLB.png,,,,,,,,m,0,0.168,,,,,,,,0,108,108,162,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.08,1,,,,,,,,,,,,,,,,,,,,,,,,-0.057104914,-0.373837981,0,0,0,,,,,,,PURSE,HB,m,m,./images/PURSEHB.png,,,,,,,,m,1,1.08,,,,,,,,0,109,109,62,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.097,0,,,,,,,,,,,,,,,,,,,,,,,,-0.057104914,-0.373837981,0,0,0,,,,,,,CLOWN,C,z,m,./images/CLOWN.png,,,,,,,,m,0,1.097,,,,,,,,0,110,110,106,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.879,1,,,,,,,,,,,,,,,,,,,,,,,,-0.057104914,-0.373837981,0,0,0,,,,,,,TORCH,HB,m,m,./images/TORCHHB.png,,,,,,,,m,1,0.879,,,,,,,,0,111,111,68,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.599,1,,,,,,,,,,,,,,,,,,,,,,,,-0.057104914,-0.373837981,0,0,0,,,,,,,STORM,LB,m,m,./images/STORMLB.png,,,,,,,,m,1,0.599,,,,,,,,0,112,112,30,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.783,1,,,,,,,,,,,,,,,,,,,,,,,,-0.057104914,-0.373837981,0,0,0,,,,,,,PEBBLE,C,z,m,./images/PEBBLE.png,,,,,,,,z,1,0.783,,,,,,,,0,113,113,166,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.635,1,,,,,,,,,,,,,,,,,,,,,,,,-0.057104914,-0.373837981,0,0,0,,,,,,,DOUGH,C,m,m,./images/DOUGH.png,,,,,,,,m,1,0.635,,,,,,,,0,114,114,19,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.958,1,,,,,,,,,,,,,,,,,,,,,,,,-0.057104914,-0.373837981,0,0,0,,,,,,,CHAIN,LB,z,m,./images/CHAINLB.png,,,,,,,,z,1,0.958,,,,,,,,0,115,115,126,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.609,1,,,,,,,,,,,,,,,,,,,,,,,,-0.057104914,-0.373837981,0,0,0,,,,,,,PICKLE,HB,m,m,./images/PICKLEHB.png,,,,,,,,m,1,0.609,,,,,,,,0,116,116,14,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.479,1,,,,,,,,,,,,,,,,,,,,,,,,-0.057104914,-0.373837981,0,0,0,,,,,,,COUCH,HB,m,m,./images/COUCHHB.png,,,,,,,,m,1,0.479,,,,,,,,0,117,117,77,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.795,0,,,,,,,,,,,,,,,,,,,,,,,,-0.057104914,-0.373837981,0,0,0,,,,,,,CHERRY,LB,z,m,./images/CHERRYLB.png,,,,,,,,m,0,0.795,,,,,,,,0,118,118,138,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.692,1,,,,,,,,,,,,,,,,,,,,,,,,-0.057104914,-0.373837981,0,0,0,,,,,,,BELLY,C,m,m,./images/BELLY.png,,,,,,,,m,1,0.692,,,,,,,,0,119,119,10,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.224,0,,,,,,,,,,,,,,,,,,,,,,,,-0.057104914,-0.373837981,0,0,0,,,,,,,CURRY,LB,z,m,./images/CURRYLB.png,,,,,,,,m,0,1.224,,,,,,,,0,120,120,144,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.308,1,,,,,,,,,,,,,,,,,,,,,,,,-0.057104914,-0.373837981,0,0,0,,,,,,,BIRTH,C,m,m,./images/BIRTH.png,,,,,,,,m,1,1.308,,,,,,,,0,121,121,37,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,4.41,1,,,,,,,,,,,,,,,,,,,,,,,,0.175298805,-0.282204515,0,0,0,,,,,,,SPINE,HB,z,m,./images/SPINEHB.png,,,,,,,,z,1,4.41,,,,,,,,0,122,122,149,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.042,1,,,,,,,,,,,,,,,,,,,,,,,,0.175298805,-0.282204515,0,0,0,,,,,,,SNAKE,C,z,m,./images/SNAKE.png,,,,,,,,z,1,1.042,,,,,,,,0,123,123,124,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.052,0,,,,,,,,,,,,,,,,,,,,,,,,0.175298805,-0.282204515,0,0,0,,,,,,,LADDER,HB,m,m,./images/LADDERHB.png,,,,,,,,z,0,1.052,,,,,,,,0,124,124,38,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.78,1,,,,,,,,,,,,,,,,,,,,,,,,0.006640106,-0.412350598,0,0,0,space,,,,,,TULIP,HB,m,m,./images/TULIPHB.png,2.345,,,,,,,m,1,0.78,,,,,,,,0,125,125,8,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,2.659,1,,,,,,,,,,,,,,,,,,,,,,,,0.006640106,-0.412350598,0,0,0,,,,,,,BASKET,HB,z,m,./images/BASKETHB.png,,,,,,,,z,1,2.659,,,,,,,,0,126,126,128,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.024,1,,,,,,,,,,,,,,,,,,,,,,,,0.006640106,-0.412350598,0,0,0,,,,,,,STATUE,LB,z,m,./images/STATUELB.png,,,,,,,,z,1,1.024,,,,,,,,0,127,127,150,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.008,0,,,,,,,,,,,,,,,,,,,,,,,,0.006640106,-0.412350598,0,0,0,,,,,,,SQUARE,LB,m,m,./images/SQUARELB.png,,,,,,,,z,0,1.008,,,,,,,,0,128,128,6,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.613,0,,,,,,,,,,,,,,,,,,,,,,,,0.006640106,-0.412350598,0,0,0,,,,,,,DESERT,C,z,m,./images/DESERT.png,,,,,,,,m,0,0.613,,,,,,,,0,129,129,136,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.68,1,,,,,,,,,,,,,,,,,,,,,,,,0.006640106,-0.412350598,0,0,0,,,,,,,MOTOR,C,m,m,./images/MOTOR.png,,,,,,,,m,1,0.68,,,,,,,,0,130,130,13,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.849,1,,,,,,,,,,,,,,,,,,,,,,,,0.006640106,-0.412350598,0,0,0,,,,,,,MAGGOT,LB,m,m,./images/MAGGOTLB.png,,,,,,,,m,1,0.849,,,,,,,,0,131,131,33,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.162,0,,,,,,,,,,,,,,,,,,,,,,,,0.006640106,-0.412350598,0,0,0,,,,,,,SWEAT,LB,m,m,./images/SWEATLB.png,,,,,,,,z,0,1.162,,,,,,,,0,132,132,66,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.658,1,,,,,,,,,,,,,,,,,,,,,,,,0.006640106,-0.412350598,0,0,0,,,,,,,PARADE,HB,z,m,./images/PARADEHB.png,,,,,,,,z,1,0.658,,,,,,,,0,133,133,101,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.042,0,,,,,,,,,,,,,,,,,,,,,,,,0.006640106,-0.412350598,0,0,0,,,,,,,PLANK,C,m,m,./images/PLANK.png,,,,,,,,z,0,1.042,,,,,,,,0,134,134,1,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.634,1,,,,,,,,,,,,,,,,,,,,,,,,0.006640106,-0.412350598,0,0,0,,,,,,,LLAMA,HB,z,m,./images/LLAMAHB.png,,,,,,,,z,1,0.634,,,,,,,,0,135,135,119,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.349,1,,,,,,,,,,,,,,,,,,,,,,,,0.006640106,-0.412350598,0,0,0,,,,,,,CANDLE,C,m,m,./images/CANDLE.png,,,,,,,,m,1,1.349,,,,,,,,0,136,136,61,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.642,0,,,,,,,,,,,,,,,,,,,,,,,,0.006640106,-0.412350598,0,0,0,,,,,,,SUNSET,C,m,m,./images/SUNSET.png,,,,,,,,z,0,0.642,,,,,,,,0,137,137,82,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.497,0,,,,,,,,,,,,,,,,,,,,,,,,0.006640106,-0.412350598,0,0,0,,,,,,,MONKEY,LB,z,m,./images/MONKEYLB.png,,,,,,,,m,0,1.497,,,,,,,,0,138,138,129,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.756,1,,,,,,,,,,,,,,,,,,,,,,,,0.006640106,-0.412350598,0,0,0,,,,,,,BUBBLE,HB,z,m,./images/BUBBLEHB.png,,,,,,,,z,1,0.756,,,,,,,,0,139,139,155,1
