key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8763,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,BAMBOO,HB,m,y,./images/BAMBOOHB.png,,,,,,,,m,1,0.8763,,,,,,,,0,67,67,5,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.685,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,BRIDE,C,m,y,./images/BRIDE.png,,,,,,,,m,1,0.685,,,,,,,,0,68,68,64,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7364,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,CANOE,C,m,y,./images/CANOE.png,,,,,,,,m,1,0.7364,,,,,,,,0,69,69,58,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8017,0,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,SCREW,LB,z,y,./images/SCREWLB.png,,,,,,,,m,0,0.8017,,,,,,,,0,70,70,108,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.9679,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,PEACH,HB,z,y,./images/PEACHHB.png,,,,,,,,z,1,0.9679,,,,,,,,0,71,71,119,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6839,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,CLOWN,C,m,y,./images/CLOWN.png,,,,,,,,m,1,0.6839,,,,,,,,0,72,72,22,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6648,0,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,PAINT,C,z,y,./images/PAINT.png,,,,,,,,m,0,0.6648,,,,,,,,0,73,73,91,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.2371,0,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,TULIP,HB,z,y,./images/TULIPHB.png,,,,,,,,m,0,1.2371,,,,,,,,0,74,74,92,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,3.8156,0,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,PENCE,C,z,y,./images/PENCE.png,,,,,,,,m,0,3.8156,,,,,,,,0,75,75,100,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.2436,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,WHEEL,HB,m,y,./images/WHEELHB.png,,,,,,,,m,1,1.2436,,,,,,,,0,76,76,77,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.0706,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,BANANA,C,m,y,./images/BANANA.png,,,,,,,,m,1,1.0706,,,,,,,,0,77,77,70,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,2.2349,0,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,PISTOL,HB,m,y,./images/PISTOLHB.png,,,,,,,,z,0,2.2349,,,,,,,,0,78,78,29,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7508,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,CURRY,LB,m,y,./images/CURRYLB.png,,,,,,,,m,1,0.7508,,,,,,,,0,79,79,60,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.75,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,RHINO,LB,z,y,./images/RHINOLB.png,,,,,,,,z,1,0.75,,,,,,,,0,80,80,93,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6335,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,VALLEY,HB,m,y,./images/VALLEYHB.png,,,,,,,,m,1,0.6335,,,,,,,,0,81,81,68,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.0345,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,SAILOR,C,z,y,./images/SAILOR.png,,,,,,,,z,1,1.0345,,,,,,,,0,82,82,151,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7893,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.414249132,1,0,0,,,,,,,CEMENT,HB,z,y,./images/CEMENTHB.png,break_done_button,,,,,,,z,1,0.7893,,,,,,,,0,83,83,158,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8345,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,POODLE,LB,z,y,./images/POODLELB.png,,,,,,,,z,1,0.8345,,,,,,,,0,84,84,165,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.782,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,PARADE,HB,m,y,./images/PARADEHB.png,,,,,,,,m,1,0.782,,,,,,,,0,85,85,17,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.0326,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,QUILL,C,z,y,./images/QUILL.png,,,,,,,,z,1,1.0326,,,,,,,,0,86,86,115,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,2.1494,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,PLANK,C,z,y,./images/PLANK.png,,,,,,,,z,1,2.1494,,,,,,,,0,87,87,85,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6567,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,RULER,C,m,y,./images/RULER.png,,,,,,,,m,1,0.6567,,,,,,,,0,88,88,79,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7216,0,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,CRADLE,HB,z,y,./images/CRADLEHB.png,,,,,,,,m,0,0.7216,,,,,,,,0,89,89,104,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6337,0,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,BABOON,C,z,y,./images/BABOON.png,,,,,,,,m,0,0.6337,,,,,,,,0,90,90,142,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.5664,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,CANDY,LB,m,y,./images/CANDYLB.png,,,,,,,,m,1,0.5664,,,,,,,,0,91,91,39,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6347,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,SHIELD,LB,m,y,./images/SHIELDLB.png,,,,,,,,m,1,0.6347,,,,,,,,0,92,92,48,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.5979,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,BAKER,LB,m,y,./images/BAKERLB.png,,,,,,,,m,1,0.5979,,,,,,,,0,93,93,63,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.9723,0,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,DIVER,LB,m,y,./images/DIVERLB.png,,,,,,,,z,0,0.9723,,,,,,,,0,94,94,9,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.5586,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,RAZOR,C,m,y,./images/RAZOR.png,,,,,,,,m,1,0.5586,,,,,,,,0,95,95,34,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7238,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,PILOT,HB,m,y,./images/PILOTHB.png,,,,,,,,m,1,0.7238,,,,,,,,0,96,96,50,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.5531,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,MONKEY,LB,m,y,./images/MONKEYLB.png,,,,,,,,m,1,0.5531,,,,,,,,0,97,97,45,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.7899,0,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,SMOKER,HB,z,y,./images/SMOKERHB.png,,,,,,,,m,0,1.7899,,,,,,,,0,98,98,110,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.5817,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,STOOL,C,m,y,./images/STOOL.png,,,,,,,,m,1,0.5817,,,,,,,,0,99,99,43,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6429,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,PARCEL,LB,m,y,./images/PARCELLB.png,,,,,,,,m,1,0.6429,,,,,,,,0,100,100,18,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8813,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,ARTIST,C,m,y,./images/ARTIST.png,,,,,,,,m,1,0.8813,,,,,,,,0,101,101,61,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6018,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,CASINO,C,m,y,./images/CASINO.png,,,,,,,,m,1,0.6018,,,,,,,,0,102,102,28,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.6554,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,TORCH,HB,z,y,./images/TORCHHB.png,,,,,,,,z,1,1.6554,,,,,,,,0,103,103,152,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.2222,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,SHELF,LB,z,y,./images/SHELFLB.png,,,,,,,,z,1,1.2222,,,,,,,,0,104,104,123,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8696,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,SLOPE,LB,m,y,./images/SLOPELB.png,,,,,,,,m,1,0.8696,,,,,,,,0,105,105,30,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.2327,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,MOTOR,C,z,y,./images/MOTOR.png,,,,,,,,z,1,1.2327,,,,,,,,0,106,106,97,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7247,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,DESERT,C,m,y,./images/DESERT.png,,,,,,,,m,1,0.7247,,,,,,,,0,107,107,52,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8872,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,SPORT,LB,z,y,./images/SPORTLB.png,,,,,,,,z,1,0.8872,,,,,,,,0,108,108,132,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6919,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,ATTIC,LB,z,y,./images/ATTICLB.png,,,,,,,,z,1,0.6919,,,,,,,,0,109,109,111,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.2158,0,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,SAUCE,LB,m,y,./images/SAUCELB.png,,,,,,,,z,0,1.2158,,,,,,,,0,110,110,51,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7166,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,WALNUT,LB,m,y,./images/WALNUTLB.png,,,,,,,,m,1,0.7166,,,,,,,,0,111,111,0,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,2.3132,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,FLASK,LB,m,y,./images/FLASKLB.png,,,,,,,,m,1,2.3132,,,,,,,,0,112,112,72,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.8335,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,FERRY,LB,m,y,./images/FERRYLB.png,,,,,,,,m,1,1.8335,,,,,,,,0,113,113,57,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.9761,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,SWING,C,z,y,./images/SWING.png,,,,,,,,z,1,0.9761,,,,,,,,0,114,114,124,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.7661,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,JUNGLE,HB,z,y,./images/JUNGLEHB.png,,,,,,,,z,1,1.7661,,,,,,,,0,115,115,167,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,3.4599,0,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,MALLET,HB,z,y,./images/MALLETHB.png,,,,,,,,m,0,3.4599,,,,,,,,0,116,116,134,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.5587,0,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,BERRY,HB,z,y,./images/BERRYHB.png,,,,,,,,m,0,1.5587,,,,,,,,0,117,117,131,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,2.1391,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,PACKET,HB,z,y,./images/PACKETHB.png,,,,,,,,z,1,2.1391,,,,,,,,0,118,118,140,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6856,0,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,MOOSE,LB,z,y,./images/MOOSELB.png,,,,,,,,m,0,0.6856,,,,,,,,0,119,119,141,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.3338,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,MAGGOT,LB,z,y,./images/MAGGOTLB.png,,,,,,,,z,1,1.3338,,,,,,,,0,120,120,117,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.2006,0,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,SHORE,LB,z,y,./images/SHORELB.png,,,,,,,,m,0,1.2006,,,,,,,,0,121,121,96,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8343,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,BELLY,C,z,y,./images/BELLY.png,,,,,,,,z,1,0.8343,,,,,,,,0,122,122,94,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.167,0,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,CANDLE,C,z,y,./images/CANDLE.png,,,,,,,,m,0,1.167,,,,,,,,0,123,123,145,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8006,1,,,,,,,,,,,,,,,,,,,,,,,,0.069631076,-0.413971354,0,0,0,,,,,,,PASTA,HB,z,y,./images/PASTAHB.png,,,,,,,,z,1,0.8006,,,,,,,,0,124,124,89,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.1813,0,,,,,,,,,,,,,,,,,,,,,,,,0.079201389,-0.410559896,1,0,0,,,,,,,MEDAL,HB,m,y,./images/MEDALHB.png,break_done_button,,,,,,,z,0,1.1813,,,,,,,,0,125,125,11,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.5171,1,,,,,,,,,,,,,,,,,,,,,,,,0.079201389,-0.410559896,0,0,0,,,,,,,BASKET,HB,m,y,./images/BASKETHB.png,,,,,,,,m,1,1.5171,,,,,,,,0,126,126,44,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8657,1,,,,,,,,,,,,,,,,,,,,,,,,0.079201389,-0.410559896,0,0,0,,,,,,,SKIING,HB,z,y,./images/SKIINGHB.png,,,,,,,,z,1,0.8657,,,,,,,,0,127,127,101,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.6822,0,,,,,,,,,,,,,,,,,,,,,,,,0.079201389,-0.410559896,0,0,0,,,,,,,DOUGH,C,z,y,./images/DOUGH.png,,,,,,,,m,0,1.6822,,,,,,,,0,128,128,103,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,4.0686,1,,,,,,,,,,,,,,,,,,,,,,,,0.079201389,-0.410559896,0,0,0,,,,,,,MUSCLE,C,z,y,./images/MUSCLE.png,,,,,,,,z,1,4.0686,,,,,,,,0,129,129,88,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8418,1,,,,,,,,,,,,,,,,,,,,,,,,0.079201389,-0.410559896,0,0,0,,,,,,,LIZARD,HB,z,y,./images/LIZARDHB.png,,,,,,,,z,1,0.8418,,,,,,,,0,130,130,128,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.9519,1,,,,,,,,,,,,,,,,,,,,,,,,0.079201389,-0.410559896,0,0,0,,,,,,,GARDEN,C,m,y,./images/GARDEN.png,,,,,,,,m,1,0.9519,,,,,,,,0,131,131,10,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7362,1,,,,,,,,,,,,,,,,,,,,,,,,0.079201389,-0.410559896,0,0,0,,,,,,,CHAIN,LB,m,y,./images/CHAINLB.png,,,,,,,,m,1,0.7362,,,,,,,,0,132,132,42,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7034,1,,,,,,,,,,,,,,,,,,,,,,,,0.079201389,-0.410559896,0,0,0,,,,,,,GRANNY,HB,m,y,./images/GRANNYHB.png,,,,,,,,m,1,0.7034,,,,,,,,0,133,133,20,1
