key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,key_resp.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8174,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,FOLDER,HB,z,y,./images/FOLDERHB.png,,,,,,,,,z,1,0.8174,,,,,,,,0,67,67,126,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.6163,0,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,BANNER,LB,z,y,./images/BANNERLB.png,,,,,,,,,m,0,1.6163,,,,,,,,0,68,68,136,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.0503,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,PEARL,LB,z,y,./images/PEARLLB.png,,,,,,,,,z,1,1.0503,,,,,,,,0,69,69,130,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6662,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,TWINS,HB,z,y,./images/TWINSHB.png,,,,,,,,,z,1,0.6662,,,,,,,,0,70,70,144,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.5309,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,GRAPE,LB,m,y,./images/GRAPELB.png,,,,,,,,,m,1,1.5309,,,,,,,,0,71,71,16,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7041,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,PEACH,C,z,y,./images/PEACH.png,,,,,,,,,z,1,0.7041,,,,,,,,0,72,72,119,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7341,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,SAUNA,HB,m,y,./images/SAUNAHB.png,,,,,,,,,m,1,0.7341,,,,,,,,0,73,73,33,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.732,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,BANANA,LB,m,y,./images/BANANALB.png,,,,,,,,,m,1,0.732,,,,,,,,0,74,74,70,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9334,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,SLOPE,HB,m,y,./images/SLOPEHB.png,,,,,,,,,m,1,0.9334,,,,,,,,0,75,75,30,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9803,0,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,SWING,LB,z,y,./images/SWINGLB.png,,,,,,,,,m,0,0.9803,,,,,,,,0,76,76,124,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.4866,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,CASINO,LB,m,y,./images/CASINOLB.png,,,,,,,,,m,1,1.4866,,,,,,,,0,77,77,28,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6996,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,CANDY,HB,m,y,./images/CANDYHB.png,,,,,,,,,m,1,0.6996,,,,,,,,0,78,78,39,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6871,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,ALLEY,LB,m,y,./images/ALLEYLB.png,,,,,,,,,m,1,0.6871,,,,,,,,0,79,79,55,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5909,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,PILOT,C,m,y,./images/PILOT.png,,,,,,,,,m,1,0.5909,,,,,,,,0,80,80,50,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6853,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,TULIP,C,z,y,./images/TULIP.png,,,,,,,,,z,1,0.6853,,,,,,,,0,81,81,92,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8228,0,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,BARREL,C,z,y,./images/BARREL.png,,,,,,,,,m,0,0.8228,,,,,,,,0,82,82,116,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.2515,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,1,0,0,,,,,,,POSTER,C,m,y,./images/POSTER.png,break_done_button,,,,,,,,m,1,1.2515,,,,,,,,0,83,83,53,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.0175,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,LITTER,HB,z,y,./images/LITTERHB.png,,,,,,,,,z,1,1.0175,,,,,,,,0,84,84,162,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.2574,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,RULER,LB,m,y,./images/RULERLB.png,,,,,,,,,m,1,1.2574,,,,,,,,0,85,85,79,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6841,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,BASKET,C,m,y,./images/BASKET.png,,,,,,,,,m,1,0.6841,,,,,,,,0,86,86,44,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7267,0,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,STRING,C,z,y,./images/STRING.png,,,,,,,,,m,0,0.7267,,,,,,,,0,87,87,125,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,SHELF,HB,z,y,./images/SHELFHB.png,,,,,,,,,z,1,0.8,,,,,,,,0,88,88,123,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.2844,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,BERRY,C,z,y,./images/BERRY.png,,,,,,,,,z,1,1.2844,,,,,,,,0,89,89,131,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7424,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,SKIING,C,z,y,./images/SKIING.png,,,,,,,,,z,1,0.7424,,,,,,,,0,90,90,101,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,2.0889,0,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,JUNGLE,C,z,y,./images/JUNGLE.png,,,,,,,,,m,0,2.0889,,,,,,,,0,91,91,167,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7542,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,PICKLE,C,z,y,./images/PICKLE.png,,,,,,,,,z,1,0.7542,,,,,,,,0,92,92,98,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7554,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,CURRY,HB,m,y,./images/CURRYHB.png,,,,,,,,,m,1,0.7554,,,,,,,,0,93,93,60,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.3914,0,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,HOCKEY,C,m,y,./images/HOCKEY.png,,,,,,,,,z,0,1.3914,,,,,,,,0,94,94,32,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.0183,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,PLANET,C,m,y,./images/PLANET.png,,,,,,,,,m,1,1.0183,,,,,,,,0,95,95,80,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8669,0,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,DIVER,HB,m,y,./images/DIVERHB.png,,,,,,,,,z,0,0.8669,,,,,,,,0,96,96,9,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6694,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,BAKER,HB,m,y,./images/BAKERHB.png,,,,,,,,,m,1,0.6694,,,,,,,,0,97,97,63,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7544,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,BOILER,HB,m,y,./images/BOILERHB.png,,,,,,,,,m,1,0.7544,,,,,,,,0,98,98,36,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8621,0,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,STOVE,C,m,y,./images/STOVE.png,,,,,,,,,z,0,0.8621,,,,,,,,0,99,99,2,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7162,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,SNACK,LB,z,y,./images/SNACKLB.png,,,,,,,,,z,1,0.7162,,,,,,,,0,100,100,157,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.277,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,TOMATO,HB,z,y,./images/TOMATOHB.png,,,,,,,,,z,1,1.277,,,,,,,,0,101,101,84,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.2852,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,PLANK,LB,z,y,./images/PLANKLB.png,,,,,,,,,z,1,1.2852,,,,,,,,0,102,102,85,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.1661,0,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,MAGGOT,HB,z,y,./images/MAGGOTHB.png,,,,,,,,,m,0,1.1661,,,,,,,,0,103,103,117,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9481,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,COUCH,C,z,y,./images/COUCH.png,,,,,,,,,z,1,0.9481,,,,,,,,0,104,104,161,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7383,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,SAUCE,HB,m,y,./images/SAUCEHB.png,,,,,,,,,m,1,0.7383,,,,,,,,0,105,105,51,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.1005,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,DONKEY,LB,m,y,./images/DONKEYLB.png,,,,,,,,,m,1,1.1005,,,,,,,,0,106,106,19,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6643,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,CANOE,LB,m,y,./images/CANOELB.png,,,,,,,,,m,1,0.6643,,,,,,,,0,107,107,58,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7083,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,BELLY,LB,z,y,./images/BELLYLB.png,,,,,,,,,z,1,0.7083,,,,,,,,0,108,108,94,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6726,0,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,CRUMB,C,z,y,./images/CRUMB.png,,,,,,,,,m,0,0.6726,,,,,,,,0,109,109,113,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.691,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,BIRTH,LB,z,y,./images/BIRTHLB.png,,,,,,,,,z,1,0.691,,,,,,,,0,110,110,121,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.854,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,CANYON,LB,z,y,./images/CANYONLB.png,,,,,,,,,z,1,0.854,,,,,,,,0,111,111,118,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6467,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,QUILL,LB,z,y,./images/QUILLLB.png,,,,,,,,,z,1,0.6467,,,,,,,,0,112,112,115,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7166,0,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,SMOKER,C,z,y,./images/SMOKER.png,,,,,,,,,m,0,0.7166,,,,,,,,0,113,113,110,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7818,0,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,BRUSH,C,m,y,./images/BRUSH.png,,,,,,,,,z,0,0.7818,,,,,,,,0,114,114,59,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6825,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,FENCE,C,m,y,./images/FENCE.png,,,,,,,,,m,1,0.6825,,,,,,,,0,115,115,14,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7366,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,PACKET,C,z,y,./images/PACKET.png,,,,,,,,,z,1,0.7366,,,,,,,,0,116,116,140,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.0006,0,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,PEBBLE,LB,m,y,./images/PEBBLELB.png,,,,,,,,,z,0,1.0006,,,,,,,,0,117,117,82,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.2346,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,MELON,LB,z,y,./images/MELONLB.png,,,,,,,,,z,1,1.2346,,,,,,,,0,118,118,106,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7827,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,COOKER,HB,z,y,./images/COOKERHB.png,,,,,,,,,z,1,0.7827,,,,,,,,0,119,119,153,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6913,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,MAMMAL,C,m,y,./images/MAMMAL.png,,,,,,,,,m,1,0.6913,,,,,,,,0,120,120,62,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7435,0,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,BUTTER,HB,m,y,./images/BUTTERHB.png,,,,,,,,,z,0,0.7435,,,,,,,,0,121,121,27,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9164,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,BEARD,C,z,y,./images/BEARD.png,,,,,,,,,z,1,0.9164,,,,,,,,0,122,122,86,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6387,1,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,RHINO,HB,z,y,./images/RHINOHB.png,,,,,,,,,z,1,0.6387,,,,,,,,0,123,123,93,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.875,0,,,,,,,,,,,,,,,,,,,,,,,,0.022465278,-0.417269965,0,0,0,,,,,,,CRATER,HB,m,y,./images/CRATERHB.png,,,,,,,,,z,0,0.875,,,,,,,,0,124,124,3,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8379,1,,,,,,,,,,,,,,,,,,,,,,,,0.021905382,-0.394887153,1,0,0,,,,,,,FINGER,HB,z,y,./images/FINGERHB.png,break_done_button,,,,,,,,z,1,0.8379,,,,,,,,0,125,125,87,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8884,1,,,,,,,,,,,,,,,,,,,,,,,,0.021905382,-0.394887153,0,0,0,,,,,,,DRUMS,LB,z,y,./images/DRUMSLB.png,,,,,,,,,z,1,0.8884,,,,,,,,0,126,126,133,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.284,1,,,,,,,,,,,,,,,,,,,,,,,,0.021905382,-0.394887153,0,0,0,,,,,,,WALRUS,C,z,y,./images/WALRUS.png,,,,,,,,,z,1,1.284,,,,,,,,0,127,127,107,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6171,1,,,,,,,,,,,,,,,,,,,,,,,,0.021905382,-0.394887153,0,0,0,,,,,,,GREASE,HB,z,y,./images/GREASEHB.png,,,,,,,,,z,1,0.6171,,,,,,,,0,128,128,99,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8147,0,,,,,,,,,,,,,,,,,,,,,,,,0.021905382,-0.394887153,0,0,0,,,,,,,JAGUAR,HB,z,y,./images/JAGUARHB.png,,,,,,,,,m,0,0.8147,,,,,,,,0,129,129,102,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6473,1,,,,,,,,,,,,,,,,,,,,,,,,0.021905382,-0.394887153,0,0,0,,,,,,,STOOL,LB,m,y,./images/STOOLLB.png,,,,,,,,,m,1,0.6473,,,,,,,,0,130,130,43,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6679,1,,,,,,,,,,,,,,,,,,,,,,,,0.021905382,-0.394887153,0,0,0,,,,,,,JELLY,LB,z,y,./images/JELLYLB.png,,,,,,,,,z,1,0.6679,,,,,,,,0,131,131,148,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6403,1,,,,,,,,,,,,,,,,,,,,,,,,0.021905382,-0.394887153,0,0,0,,,,,,,DOUGH,LB,z,y,./images/DOUGHLB.png,,,,,,,,,z,1,0.6403,,,,,,,,0,132,132,103,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7841,1,,,,,,,,,,,,,,,,,,,,,,,,0.021905382,-0.394887153,0,0,0,,,,,,,DANCER,HB,m,y,./images/DANCERHB.png,,,,,,,,,m,1,0.7841,,,,,,,,0,133,133,21,1
