key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.6329,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,CURRY,HB,m,y,./images/CURRYHB.png,,,,,,,,,m,1,0.6329,,,,,,,,0,71,71,60,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.8342,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,WHEEL,C,m,y,./images/WHEEL.png,,,,,,,,,m,1,0.8342,,,,,,,,0,72,72,77,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.785,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,PARADE,C,m,y,./images/PARADE.png,,,,,,,,,m,1,0.785,,,,,,,,0,73,73,17,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.5155,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,MAGGOT,HB,z,y,./images/MAGGOTHB.png,,,,,,,,,z,1,1.5155,,,,,,,,0,74,74,117,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.8517,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,PARCEL,HB,m,y,./images/PARCELHB.png,,,,,,,,,m,1,0.8517,,,,,,,,0,75,75,18,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7325,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,BOILER,HB,m,y,./images/BOILERHB.png,,,,,,,,,m,1,0.7325,,,,,,,,0,76,76,36,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.6329,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,FERRY,HB,m,y,./images/FERRYHB.png,,,,,,,,,m,1,0.6329,,,,,,,,0,77,77,57,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.865,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,PENCE,LB,z,y,./images/PENCELB.png,,,,,,,,,z,1,0.865,,,,,,,,0,78,78,100,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,3.699,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,SWEAT,HB,z,y,./images/SWEATHB.png,,,,,,,,,z,1,3.699,,,,,,,,0,79,79,150,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,2.0836,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,SAILOR,LB,z,y,./images/SAILORLB.png,,,,,,,,,z,1,2.0836,,,,,,,,0,80,80,151,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7189,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,SKIING,C,z,y,./images/SKIING.png,,,,,,,,,z,1,0.7189,,,,,,,,0,81,81,101,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.9349,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,WALRUS,C,z,y,./images/WALRUS.png,,,,,,,,,z,1,0.9349,,,,,,,,0,82,82,107,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,2.7668,1,,,,,,,,,,,,,,,,,,,,,,,,0.057407407,-0.364814815,1,0,0,,,,,,,SMOKER,C,z,y,./images/SMOKER.png,break_done_button,,,,,,,,z,1,2.7668,,,,,,,,0,83,83,110,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.0152,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.298148148,0,0,0,,,,,,,TOWEL,LB,m,y,./images/TOWELLB.png,,,,,,,,,m,1,1.0152,,,,,,,,0,84,84,1,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,2.6511,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,WAGON,LB,m,y,./images/WAGONLB.png,,,,,,,,,m,1,2.6511,,,,,,,,0,85,85,7,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,2.3676,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,CLIFF,C,m,y,./images/CLIFF.png,,,,,,,,,m,1,2.3676,,,,,,,,0,86,86,8,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.1154,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,ARTIST,LB,m,y,./images/ARTISTLB.png,,,,,,,,,m,1,1.1154,,,,,,,,0,87,87,61,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7177,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,BUTTER,HB,m,y,./images/BUTTERHB.png,,,,,,,,,m,1,0.7177,,,,,,,,0,88,88,27,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.9487,0,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,SHORE,HB,z,y,./images/SHOREHB.png,,,,,,,,,m,0,0.9487,,,,,,,,0,89,89,96,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.0331,0,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,PLANET,C,m,y,./images/PLANET.png,,,,,,,,,z,0,1.0331,,,,,,,,0,90,90,80,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7345,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,URINE,LB,z,y,./images/URINELB.png,,,,,,,,,z,1,0.7345,,,,,,,,0,91,91,154,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.8169,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,BAMBOO,C,m,y,./images/BAMBOO.png,,,,,,,,,m,1,0.8169,,,,,,,,0,92,92,5,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.7999,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,PACKET,C,z,y,./images/PACKET.png,,,,,,,,,z,1,1.7999,,,,,,,,0,93,93,140,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.9344,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,BUBBLE,C,m,y,./images/BUBBLE.png,,,,,,,,,m,1,0.9344,,,,,,,,0,94,94,71,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7344,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,MOSQUE,LB,z,y,./images/MOSQUELB.png,,,,,,,,,z,1,0.7344,,,,,,,,0,95,95,127,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7174,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,PISTOL,C,m,y,./images/PISTOL.png,,,,,,,,,m,1,0.7174,,,,,,,,0,96,96,29,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.833,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,FINGER,HB,z,y,./images/FINGERHB.png,,,,,,,,,z,1,0.833,,,,,,,,0,97,97,87,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7835,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,PIMPLE,C,z,y,./images/PIMPLE.png,,,,,,,,,z,1,0.7835,,,,,,,,0,98,98,155,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.0494,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,SPORT,HB,z,y,./images/SPORTHB.png,,,,,,,,,z,1,1.0494,,,,,,,,0,99,99,132,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.9502,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,BAKER,HB,m,y,./images/BAKERHB.png,,,,,,,,,m,1,0.9502,,,,,,,,0,100,100,63,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.1841,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,BUNNY,LB,m,y,./images/BUNNYLB.png,,,,,,,,,m,1,1.1841,,,,,,,,0,101,101,13,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,2.049,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,CANDY,HB,m,y,./images/CANDYHB.png,,,,,,,,,m,1,2.049,,,,,,,,0,102,102,39,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.5167,0,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,MOTOR,LB,z,y,./images/MOTORLB.png,,,,,,,,,m,0,1.5167,,,,,,,,0,103,103,97,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.632,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,BANANA,LB,m,y,./images/BANANALB.png,,,,,,,,,m,1,0.632,,,,,,,,0,104,104,70,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.2848,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,PICKLE,C,z,y,./images/PICKLE.png,,,,,,,,,z,1,1.2848,,,,,,,,0,105,105,98,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.7661,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,MUMMY,LB,m,y,./images/MUMMYLB.png,,,,,,,,,m,1,1.7661,,,,,,,,0,106,106,46,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.0495,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,LAGOON,C,m,y,./images/LAGOON.png,,,,,,,,,m,1,1.0495,,,,,,,,0,107,107,47,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.982,0,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,ONION,HB,z,y,./images/ONIONHB.png,,,,,,,,,m,0,0.982,,,,,,,,0,108,108,135,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,2.4499,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,MALLET,C,z,y,./images/MALLET.png,,,,,,,,,z,1,2.4499,,,,,,,,0,109,109,134,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.9505,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,GREASE,HB,z,y,./images/GREASEHB.png,,,,,,,,,z,1,0.9505,,,,,,,,0,110,110,99,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.75,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,HEATER,C,m,y,./images/HEATER.png,,,,,,,,,m,1,0.75,,,,,,,,0,111,111,56,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.6828,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,FLASK,HB,m,y,./images/FLASKHB.png,,,,,,,,,m,1,0.6828,,,,,,,,0,112,112,72,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7828,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,BONNET,C,z,y,./images/BONNET.png,,,,,,,,,z,1,0.7828,,,,,,,,0,113,113,95,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.8,0,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,CANDLE,LB,z,y,./images/CANDLELB.png,,,,,,,,,m,0,0.8,,,,,,,,0,114,114,145,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.8494,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,SUNSET,LB,z,y,./images/SUNSETLB.png,,,,,,,,,z,1,0.8494,,,,,,,,0,115,115,166,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.8506,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,STOOL,LB,m,y,./images/STOOLLB.png,,,,,,,,,m,1,0.8506,,,,,,,,0,116,116,43,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.8497,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,MAMMAL,C,m,y,./images/MAMMAL.png,,,,,,,,,m,1,0.8497,,,,,,,,0,117,117,62,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.8174,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,BLOKE,HB,m,y,./images/BLOKEHB.png,,,,,,,,,m,1,0.8174,,,,,,,,0,118,118,12,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.4012,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,MUFFIN,LB,z,y,./images/MUFFINLB.png,,,,,,,,,z,1,1.4012,,,,,,,,0,119,119,139,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,3.0498,0,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,MELON,LB,z,y,./images/MELONLB.png,,,,,,,,,m,0,3.0498,,,,,,,,0,120,120,106,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.9497,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,BASKET,C,m,y,./images/BASKET.png,,,,,,,,,m,1,1.9497,,,,,,,,0,121,121,44,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,DOUGH,LB,z,y,./images/DOUGHLB.png,,,,,,,,,z,1,0.7,,,,,,,,0,122,122,103,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.5003,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,CLOUD,C,m,y,./images/CLOUD.png,,,,,,,,,m,1,1.5003,,,,,,,,0,123,123,26,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.0679,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,MIDGET,LB,m,y,./images/MIDGETLB.png,,,,,,,,,m,1,1.0679,,,,,,,,0,124,124,76,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.8495,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,space,,,,,,GARDEN,LB,m,y,./images/GARDENLB.png,,7.7494,,,,,,,m,1,0.8495,,,,,,,,0,125,125,10,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.0502,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,HAMMER,HB,m,y,./images/HAMMERHB.png,,,,,,,,,m,1,1.0502,,,,,,,,0,126,126,75,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.1499,0,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,CRUMB,C,z,y,./images/CRUMB.png,,,,,,,,,m,0,1.1499,,,,,,,,0,127,127,113,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.0172,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,DESERT,LB,m,y,./images/DESERTLB.png,,,,,,,,,m,1,1.0172,,,,,,,,0,128,128,52,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.1664,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,CANYON,LB,z,y,./images/CANYONLB.png,,,,,,,,,z,1,1.1664,,,,,,,,0,129,129,118,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.2007,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,SNACK,LB,z,y,./images/SNACKLB.png,,,,,,,,,z,1,1.2007,,,,,,,,0,130,130,157,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.9171,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,SHELF,HB,z,y,./images/SHELFHB.png,,,,,,,,,z,1,1.9171,,,,,,,,0,131,131,123,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.3505,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,LIZARD,C,z,y,./images/LIZARD.png,,,,,,,,,z,1,1.3505,,,,,,,,0,132,132,128,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,2.017,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,PASTA,C,z,y,./images/PASTA.png,,,,,,,,,z,1,2.017,,,,,,,,0,133,133,89,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.1504,0,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,PEACH,C,z,y,./images/PEACH.png,,,,,,,,,m,0,1.1504,,,,,,,,0,134,134,119,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.9334,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,MUSCLE,LB,z,y,./images/MUSCLELB.png,,,,,,,,,z,1,0.9334,,,,,,,,0,135,135,88,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.9829,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,LITTER,HB,z,y,./images/LITTERHB.png,,,,,,,,,z,1,0.9829,,,,,,,,0,136,136,162,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.648,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,POKER,LB,m,y,./images/POKERLB.png,,,,,,,,,m,1,0.648,,,,,,,,0,137,137,67,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,3.8002,1,,,,,,,,,,,,,,,,,,,,,,,,-0.008333333,-0.3,0,0,0,,,,,,,DRUMS,LB,z,y,./images/DRUMSLB.png,,,,,,,,,z,1,3.8002,,,,,,,,0,138,138,133,1
