key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.466,0,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,MUSCLE,C,z,y,./images/MUSCLE.png,,,,,,,,m,0,0.466,,,,,,,,0,67,67,88,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.2388,1,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,SCREW,LB,z,y,./images/SCREWLB.png,,,,,,,,z,1,0.2388,,,,,,,,0,68,68,108,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4376,1,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,ARROW,LB,m,y,./images/ARROWLB.png,,,,,,,,m,1,0.4376,,,,,,,,0,69,69,69,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.2846,0,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,BIRTH,C,z,y,./images/BIRTH.png,,,,,,,,m,0,0.2846,,,,,,,,0,70,70,121,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.3895,1,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,LIZARD,HB,z,y,./images/LIZARDHB.png,,,,,,,,z,1,0.3895,,,,,,,,0,71,71,128,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4346,1,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,URINE,C,z,y,./images/URINE.png,,,,,,,,z,1,0.4346,,,,,,,,0,72,72,154,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.3187,0,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,CANDY,LB,m,y,./images/CANDYLB.png,,,,,,,,z,0,0.3187,,,,,,,,0,73,73,39,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.2806,0,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,MUMMY,C,m,y,./images/MUMMY.png,,,,,,,,z,0,0.2806,,,,,,,,0,74,74,46,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7083,0,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,PIMPLE,HB,z,y,./images/PIMPLEHB.png,,,,,,,,m,0,0.7083,,,,,,,,0,75,75,155,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8012,0,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,STEAK,C,m,y,./images/STEAK.png,,,,,,,,z,0,0.8012,,,,,,,,0,76,76,31,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.584,1,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,LITTER,LB,z,y,./images/LITTERLB.png,,,,,,,,z,1,0.584,,,,,,,,0,77,77,162,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.2851,0,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,STORM,LB,z,y,./images/STORMLB.png,,,,,,,,m,0,0.2851,,,,,,,,0,78,78,114,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7165,1,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,BROOM,LB,m,y,./images/BROOMLB.png,,,,,,,,m,1,0.7165,,,,,,,,0,79,79,78,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4341,0,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,SPINE,HB,m,y,./images/SPINEHB.png,,,,,,,,z,0,0.4341,,,,,,,,0,80,80,65,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5941,0,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,ENGINE,HB,m,y,./images/ENGINEHB.png,,,,,,,,z,0,0.5941,,,,,,,,0,81,81,38,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5243,0,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,PURSE,HB,z,y,./images/PURSEHB.png,,,,,,,,m,0,0.5243,,,,,,,,0,82,82,146,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.2167,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.045934199,-0.073415493,0,0,0,space,,,,,,DRILL,LB,m,y,./images/DRILLLB.png,,1396.8931,,,,,,m,1,0.2167,,,,,,,,0,83,83,81,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.7544,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.033863336,-0.22481294,0,0,0,,,,,,,BRIDE,C,m,y,./images/BRIDE.png,,,,,,,,z,0,1.7544,,,,,,,,0,84,84,64,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5928,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.033863336,-0.22481294,0,0,0,,,,,,,TWINS,LB,z,y,./images/TWINSLB.png,,,,,,,,z,1,0.5928,,,,,,,,0,85,85,144,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4594,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.033863336,-0.22481294,0,0,0,,,,,,,WHEEL,HB,m,y,./images/WHEELHB.png,,,,,,,,m,1,0.4594,,,,,,,,0,86,86,77,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,3.2334,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.033863336,-0.22481294,0,0,0,,,,,,,BANNER,C,z,y,./images/BANNER.png,,,,,,,,z,1,3.2334,,,,,,,,0,87,87,136,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.1326,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.033863336,-0.22481294,0,0,0,,,,,,,POSTER,HB,m,y,./images/POSTERHB.png,,,,,,,,z,0,0.1326,,,,,,,,0,88,88,53,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5999,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.033863336,-0.22481294,0,0,0,,,,,,,BLOKE,LB,m,y,./images/BLOKELB.png,,,,,,,,m,1,0.5999,,,,,,,,0,89,89,12,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4696,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.033863336,-0.22481294,0,0,0,,,,,,,WRIST,C,z,y,./images/WRIST.png,,,,,,,,m,0,0.4696,,,,,,,,0,90,90,109,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8684,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.033863336,-0.22481294,0,0,0,,,,,,,HEATER,HB,m,y,./images/HEATERHB.png,,,,,,,,m,1,0.8684,,,,,,,,0,91,91,56,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.3159,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.033863336,-0.22481294,0,0,0,,,,,,,STOVE,HB,m,y,./images/STOVEHB.png,,,,,,,,z,0,0.3159,,,,,,,,0,92,92,2,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.3276,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.033863336,-0.22481294,0,0,0,,,,,,,SKIING,HB,z,y,./images/SKIINGHB.png,,,,,,,,z,1,0.3276,,,,,,,,0,93,93,101,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.1498,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.033863336,-0.22481294,0,0,0,,,,,,,TOMATO,LB,z,y,./images/TOMATOLB.png,,,,,,,,m,0,0.1498,,,,,,,,0,94,94,84,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.2396,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.033863336,-0.22481294,0,0,0,,,,,,,PARADE,HB,m,y,./images/PARADEHB.png,,,,,,,,z,0,0.2396,,,,,,,,0,95,95,17,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5813,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.033863336,-0.22481294,0,0,0,,,,,,,WAGON,C,m,y,./images/WAGON.png,,,,,,,,m,1,0.5813,,,,,,,,0,96,96,7,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7852,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.033863336,-0.22481294,0,0,0,,,,,,,MEDAL,HB,m,y,./images/MEDALHB.png,,,,,,,,z,0,0.7852,,,,,,,,0,97,97,11,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.3388,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.033863336,-0.22481294,0,0,0,,,,,,,CRADLE,HB,z,y,./images/CRADLEHB.png,,,,,,,,m,0,0.3388,,,,,,,,0,98,98,104,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.2992,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.033863336,-0.22481294,0,0,0,,,,,,,TULIP,HB,z,y,./images/TULIPHB.png,,,,,,,,z,1,0.2992,,,,,,,,0,99,99,92,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.3141,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.033863336,-0.22481294,0,0,0,,,,,,,STREAM,HB,m,y,./images/STREAMHB.png,,,,,,,,m,1,0.3141,,,,,,,,0,100,100,41,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.255,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.033863336,-0.22481294,0,0,0,,,,,,,MUFFIN,C,z,y,./images/MUFFIN.png,,,,,,,,z,1,0.255,,,,,,,,0,101,101,139,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5336,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.033863336,-0.22481294,0,0,0,,,,,,,MELON,C,z,y,./images/MELON.png,,,,,,,,z,1,0.5336,,,,,,,,0,102,102,106,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.3169,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.197315141,0.432262324,0,0,0,,,,,,,CARPET,HB,z,y,./images/CARPETHB.png,,,,,,,,z,1,0.3169,,,,,,,,0,103,103,137,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.3995,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.197315141,0.432262324,0,0,0,,,,,,,GRANNY,HB,m,y,./images/GRANNYHB.png,,,,,,,,z,0,0.3995,,,,,,,,0,104,104,20,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4806,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.197315141,0.432262324,0,0,0,,,,,,,MOSQUE,C,z,y,./images/MOSQUE.png,,,,,,,,m,0,0.4806,,,,,,,,0,105,105,127,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4428,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.197315141,0.432262324,0,0,0,,,,,,,CASINO,C,m,y,./images/CASINO.png,,,,,,,,z,0,0.4428,,,,,,,,0,106,106,28,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.2919,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.197315141,0.432262324,0,0,0,,,,,,,POODLE,LB,z,y,./images/POODLELB.png,,,,,,,,z,1,0.2919,,,,,,,,0,107,107,165,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.256,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.197315141,0.432262324,0,0,0,,,,,,,BONNET,HB,z,y,./images/BONNETHB.png,,,,,,,,z,1,0.256,,,,,,,,0,108,108,95,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.2843,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.197315141,0.432262324,0,0,0,,,,,,,MALLET,HB,z,y,./images/MALLETHB.png,,,,,,,,z,1,0.2843,,,,,,,,0,109,109,134,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.0752,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.197315141,0.432262324,0,0,0,,,,,,,GARDEN,C,m,y,./images/GARDEN.png,,,,,,,,m,1,0.0752,,,,,,,,0,110,110,10,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.479,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.197315141,0.432262324,0,0,0,,,,,,,DIVER,LB,m,y,./images/DIVERLB.png,,,,,,,,z,0,0.479,,,,,,,,0,111,111,9,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.2921,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.197315141,0.432262324,0,0,0,,,,,,,DRUMS,C,z,y,./images/DRUMS.png,,,,,,,,z,1,0.2921,,,,,,,,0,112,112,133,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.1417,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.197315141,0.432262324,0,0,0,,,,,,,JUNGLE,HB,z,y,./images/JUNGLEHB.png,,,,,,,,z,1,0.1417,,,,,,,,0,113,113,167,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.3992,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.197315141,0.432262324,0,0,0,,,,,,,TORCH,HB,z,y,./images/TORCHHB.png,,,,,,,,m,0,0.3992,,,,,,,,0,114,114,152,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.291,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.197315141,0.432262324,0,0,0,,,,,,,STATUE,LB,m,y,./images/STATUELB.png,,,,,,,,z,0,0.291,,,,,,,,0,115,115,66,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.1178,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.197315141,0.432262324,0,0,0,,,,,,,PARCEL,LB,m,y,./images/PARCELLB.png,,,,,,,,z,0,0.1178,,,,,,,,0,116,116,18,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4507,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.197315141,0.432262324,0,0,0,,,,,,,MONKEY,LB,m,y,./images/MONKEYLB.png,,,,,,,,z,0,0.4507,,,,,,,,0,117,117,45,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.2731,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.197315141,0.432262324,0,0,0,,,,,,,CANYON,C,z,y,./images/CANYON.png,,,,,,,,m,0,0.2731,,,,,,,,0,118,118,118,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.2696,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.197315141,0.432262324,0,0,0,,,,,,,GRAIN,LB,z,y,./images/GRAINLB.png,,,,,,,,m,0,0.2696,,,,,,,,0,119,119,159,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5878,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.115591989,0.496148768,0,0,0,,,,,,,SLOPE,LB,m,y,./images/SLOPELB.png,,,,,,,,z,0,0.5878,,,,,,,,0,120,120,30,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5063,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.115591989,0.496148768,0,0,0,,,,,,,DANCER,LB,m,y,./images/DANCERLB.png,,,,,,,,z,0,0.5063,,,,,,,,0,121,121,21,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.3511,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.115591989,0.496148768,0,0,0,,,,,,,PILOT,HB,m,y,./images/PILOTHB.png,,,,,,,,z,0,0.3511,,,,,,,,0,122,122,50,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.0002,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.115591989,0.496148768,0,0,0,,,,,,,STOOL,C,m,y,./images/STOOL.png,,,,,,,,z,0,0.0002,,,,,,,,0,123,123,43,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.2639,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.115591989,0.496148768,0,0,0,,,,,,,SPORT,LB,z,y,./images/SPORTLB.png,,,,,,,,z,1,0.2639,,,,,,,,0,124,124,132,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.3003,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.0125,-0.207025748,0,0,0,space,,,,,,BAMBOO,HB,m,y,./images/BAMBOOHB.png,,13.2915,,,,,,m,1,0.3003,,,,,,,,0,125,125,5,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0448,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.0125,-0.207025748,0,0,0,,,,,,,GRAPE,C,m,y,./images/GRAPE.png,,,,,,,,m,1,1.0448,,,,,,,,0,126,126,16,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.075,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.0125,-0.207025748,0,0,0,,,,,,,SQUARE,LB,z,y,./images/SQUARELB.png,,,,,,,,z,1,0.075,,,,,,,,0,127,127,90,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.0837,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0125,-0.207025748,0,0,0,,,,,,,JUMPER,HB,m,y,./images/JUMPERHB.png,,,,,,,,z,0,0.0837,,,,,,,,0,128,128,74,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.442,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0125,-0.207025748,0,0,0,,,,,,,WALNUT,LB,m,y,./images/WALNUTLB.png,,,,,,,,z,0,0.442,,,,,,,,0,129,129,0,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.2352,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.0125,-0.207025748,0,0,0,,,,,,,STRING,HB,z,y,./images/STRINGHB.png,,,,,,,,z,1,0.2352,,,,,,,,0,130,130,125,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.2008,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.0125,-0.207025748,0,0,0,,,,,,,BASKET,HB,m,y,./images/BASKETHB.png,,,,,,,,m,1,0.2008,,,,,,,,0,131,131,44,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.0656,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.0125,-0.207025748,0,0,0,,,,,,,PASTA,HB,z,y,./images/PASTAHB.png,,,,,,,,z,1,0.0656,,,,,,,,0,132,132,89,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.0684,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.0125,-0.207025748,0,0,0,,,,,,,SMOKER,HB,z,y,./images/SMOKERHB.png,,,,,,,,z,1,0.0684,,,,,,,,0,133,133,110,1
