key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.3119,1,,,,,,,,,,,,,,,,,,,,,,,-0.23425924,-0.315740822,1,0,0,,,,,,,SAUCE,HB,z,y,./images/SAUCEHB.png,,,,,,,,,0,-0.23425924,-0.315740822,1,0,0,1.3119,button_left_test,0,54,54,135,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.1303,0,,,,,,,,,,,,,,,,,,,,,,,0.475925967,-0.33055558,1,0,0,,,,,,,LAGOON,C,z,y,./images/LAGOON.png,,,,,,,,,0,0.475925967,-0.33055558,1,0,0,1.1303,button_right_test,0,55,55,131,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.9312,1,,,,,,,,,,,,,,,,,,,,,,,-0.274999982,-0.327777802,1,0,0,,,,,,,BUBBLE,C,z,y,./images/BUBBLE.png,,,,,,,,,0,-0.274999982,-0.327777802,1,0,0,0.9312,button_left_test,0,56,56,155,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.797,1,,,,,,,,,,,,,,,,,,,,,,,0.350000037,-0.316666691,1,0,0,,,,,,,KIDNEY,HB,m,y,./images/KIDNEYHB.png,,,,,,,,,0,0.350000037,-0.316666691,1,0,0,0.797,button_right_test,0,57,57,21,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8286,1,,,,,,,,,,,,,,,,,,,,,,,0.458333373,-0.278703727,1,0,0,,,,,,,GRAIN,HB,m,y,./images/GRAINHB.png,,,,,,,,,0,0.458333373,-0.278703727,1,0,0,0.8286,button_right_test,0,58,58,75,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8449,1,,,,,,,,,,,,,,,,,,,,,,,0.528703746,-0.267592615,1,0,0,,,,,,,FOLDER,HB,m,y,./images/FOLDERHB.png,,,,,,,,,0,0.528703746,-0.267592615,1,0,0,0.8449,button_right_test,0,59,59,42,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8309,1,,,,,,,,,,,,,,,,,,,,,,,-0.342592576,-0.317592617,1,0,0,,,,,,,CLOUD,C,z,y,./images/CLOUD.png,,,,,,,,,0,-0.342592576,-0.317592617,1,0,0,0.8309,button_left_test,0,60,60,110,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7647,1,,,,,,,,,,,,,,,,,,,,,,,0.375000038,-0.258333356,1,0,0,,,,,,,WALRUS,C,m,y,./images/WALRUS.png,,,,,,,,,0,0.375000038,-0.258333356,1,0,0,0.7647,button_right_test,0,61,61,23,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.301,0,,,,,,,,,,,,,,,,,,,,,,,-0.408333319,-0.302777802,1,0,0,,,,,,,GREASE,HB,m,y,./images/GREASEHB.png,,,,,,,,,0,-0.408333319,-0.302777802,1,0,0,1.301,button_left_test,0,62,62,15,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8479,1,,,,,,,,,,,,,,,,,,,,,,,0.341666703,-0.327777802,1,0,0,,,,,,,MALLET,C,m,y,./images/MALLET.png,,,,,,,,,0,0.341666703,-0.327777802,1,0,0,0.8479,button_right_test,0,63,63,50,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.0313,0,,,,,,,,,,,,,,,,,,,,,,,-0.342592576,-0.293518599,1,0,0,,,,,,,LITTER,HB,m,y,./images/LITTERHB.png,,,,,,,,,0,-0.342592576,-0.293518599,1,0,0,1.0313,button_left_test,0,64,64,78,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.1813,1,,,,,,,,,,,,,,,,,,,,,,,-0.35555554,-0.329629711,1,0,0,,,,,,,DESERT,LB,z,y,./images/DESERTLB.png,,,,,,,,,0,-0.35555554,-0.329629711,1,0,0,1.1813,button_left_test,0,65,65,136,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.046,1,,,,,,,,,,,,,,,,,,,,,,,-0.420370356,-0.322222247,1,0,0,,,,,,,MUMMY,LB,z,y,./images/MUMMYLB.png,,,,,,,,,0,-0.420370356,-0.322222247,1,0,0,1.046,button_left_test,0,66,66,130,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.1816,1,,,,,,,,,,,,,,,,,,,,,,,0.297222258,-0.280555579,1,0,0,,,,,,,BABOON,LB,m,y,./images/BABOONLB.png,,,,,,,,,0,0.297222258,-0.280555579,1,0,0,1.1816,button_right_test,0,67,67,58,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.9145,1,,,,,,,,,,,,,,,,,,,,,,,0.495370412,-0.354629712,1,0,0,,,,,,,NOOSE,HB,m,y,./images/NOOSEHB.png,,,,,,,,,0,0.629629675,-0.38333336,1,0,0,0.9145,button_right_test,0,68,68,72,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.9148,0,,,,,,,,,,,,,,,,,,,,,,,-0.299074056,-0.321296377,1,0,0,,,,,,,TWINS,HB,m,y,./images/TWINSHB.png,,,,,,,,,0,-0.299074056,-0.321296377,1,0,0,0.9148,button_left_test,0,69,69,60,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8785,1,,,,,,,,,,,,,,,,,,,,,,,0.398148187,-0.324074155,1,0,0,,,,,,,CRADLE,C,m,y,./images/CRADLE.png,,,,,,,,,0,0.398148187,-0.324074155,1,0,0,0.8785,button_right_test,0,70,70,20,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.0478,1,,,,,,,,,,,,,,,,,,,,,,,0.312037073,-0.30092595,1,0,0,,,,,,,MOSQUE,LB,m,y,./images/MOSQUELB.png,,,,,,,,,0,0.312037073,-0.30092595,1,0,0,1.0478,button_right_test,0,71,71,43,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.248,1,,,,,,,,,,,,,,,,,,,,,,,-0.478703691,-0.28703706,1,0,0,,,,,,,SNAKE,LB,z,y,./images/SNAKELB.png,,,,,,,,,0,-0.478703691,-0.28703706,1,0,0,1.248,button_left_test,0,72,72,124,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.0485,1,,,,,,,,,,,,,,,,,,,,,,,0.486111152,-0.334259284,1,0,0,,,,,,,QUILL,LB,m,y,./images/QUILLLB.png,,,,,,,,,0,0.486111152,-0.334259284,1,0,0,1.0485,button_right_test,0,73,73,31,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.0291,1,,,,,,,,,,,,,,,,,,,,,,,-0.383333318,-0.320370395,1,0,0,,,,,,,STOOL,LB,z,y,./images/STOOLLB.png,,,,,,,,,0,-0.383333318,-0.320370395,1,0,0,1.0291,button_left_test,0,74,74,127,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.1126,1,,,,,,,,,,,,,,,,,,,,,,,-0.292592575,-0.325000025,1,0,0,,,,,,,CLIFF,C,z,y,./images/CLIFF.png,,,,,,,,,0,-0.292592575,-0.325000025,1,0,0,1.1126,button_left_test,0,75,75,92,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.9124,1,,,,,,,,,,,,,,,,,,,,,,,-0.358333318,-0.33981484,1,0,0,,,,,,,BRUSH,C,z,y,./images/BRUSH.png,,,,,,,,,0,-0.358333318,-0.33981484,1,0,0,0.9124,button_left_test,0,76,76,143,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.0168,1,,,,,,,,,,,,,,,,,,,,,,,0.393518557,-0.307407488,1,0,0,,,,,,,ONION,HB,m,y,./images/ONIONHB.png,,,,,,,,,0,0.393518557,-0.307407488,1,0,0,1.0168,button_right_test,0,77,77,51,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.6334,1,,,,,,,,,,,,,,,,,,,,,,,0.387963001,-0.302777802,1,0,0,,,,,,,BARREL,C,m,y,./images/BARREL.png,,,,,,,,,0,0.387963001,-0.302777802,1,0,0,0.6334,button_right_test,0,78,78,32,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8143,1,,,,,,,,,,,,,,,,,,,,,,,-0.320370353,-0.316666691,1,0,0,,,,,,,ARTIST,LB,z,y,./images/ARTISTLB.png,,,,,,,,,0,-0.320370353,-0.316666691,1,0,0,0.8143,button_left_test,0,79,79,145,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7674,1,,,,,,,,,,,,,,,,,,,,,,,-0.352777762,-0.30555558,1,0,0,,,,,,,BOILER,HB,z,y,./images/BOILERHB.png,,,,,,,,,0,-0.352777762,-0.30555558,1,0,0,0.7674,button_left_test,0,80,80,120,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.9308,1,,,,,,,,,,,,,,,,,,,,,,,0.282407442,-0.287963043,1,0,0,,,,,,,SCREW,HB,m,y,./images/SCREWHB.png,,,,,,,,,0,0.282407442,-0.287963043,1,0,0,0.9308,button_right_test,0,81,81,24,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.1178,1,,,,,,,,,,,,,,,,,,,,,,,0.491666708,-0.276851932,1,0,0,,,,,,,PACKET,C,m,y,./images/PACKET.png,,,,,,,,,0,0.491666708,-0.276851932,1,0,0,1.1178,button_right_test,0,82,82,56,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.3981,1,,,,,,,,,,,,,,,,,,,,,,,-0.061111086,-0.410185269,1,0,0,,,,,,,CURRY,HB,z,y,./images/CURRYHB.png,break_done_button,,,,,,,,0,-0.437037024,-0.287963043,1,0,0,1.3981,button_left_test,0,83,83,144,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.1145,1,,,,,,,,,,,,,,,,,,,,,,,0.513888931,-0.282407487,1,0,0,,,,,,,PICKLE,C,m,y,./images/PICKLE.png,,,,,,,,,0,0.513888931,-0.282407487,1,0,0,1.1145,button_right_test,0,84,84,14,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7345,1,,,,,,,,,,,,,,,,,,,,,,,0.203703736,-0.328703728,1,0,0,,,,,,,PEARL,LB,m,y,./images/PEARLLB.png,,,,,,,,,0,0.203703736,-0.328703728,1,0,0,0.7345,button_right_test,0,85,85,46,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.9119,1,,,,,,,,,,,,,,,,,,,,,,,-0.298148131,-0.333333358,1,0,0,,,,,,,SPINE,C,z,y,./images/SPINE.png,,,,,,,,,0,-0.436111098,-0.409259286,1,0,0,0.9119,button_left_test,0,86,86,149,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.014,1,,,,,,,,,,,,,,,,,,,,,,,-0.333333317,-0.311111135,1,0,0,,,,,,,BUTTER,HB,z,y,./images/BUTTERHB.png,,,,,,,,,0,-0.333333317,-0.311111135,1,0,0,1.014,button_left_test,0,87,87,111,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8315,1,,,,,,,,,,,,,,,,,,,,,,,-0.333333317,-0.280555579,1,0,0,,,,,,,WALNUT,HB,z,y,./images/WALNUTHB.png,,,,,,,,,0,-0.333333317,-0.280555579,1,0,0,0.8315,button_left_test,0,88,88,84,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8144,1,,,,,,,,,,,,,,,,,,,,,,,0.359259296,-0.350925951,1,0,0,,,,,,,MOOSE,HB,m,y,./images/MOOSEHB.png,,,,,,,,,0,0.359259296,-0.350925951,1,0,0,0.8144,button_right_test,0,89,89,57,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8982,1,,,,,,,,,,,,,,,,,,,,,,,-0.356481466,-0.323148173,1,0,0,,,,,,,SHIELD,HB,z,y,./images/SHIELDHB.png,,,,,,,,,0,-0.356481466,-0.323148173,1,0,0,0.8982,button_left_test,0,90,90,132,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8638,1,,,,,,,,,,,,,,,,,,,,,,,0.425000039,-0.315740822,1,0,0,,,,,,,BONNET,C,m,y,./images/BONNET.png,,,,,,,,,0,0.425000039,-0.315740822,1,0,0,0.8638,button_right_test,0,91,91,11,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.9509,0,,,,,,,,,,,,,,,,,,,,,,,0.318518555,-0.294444468,1,0,0,,,,,,,HAMMER,HB,z,y,./images/HAMMERHB.png,,,,,,,,,0,0.318518555,-0.294444468,1,0,0,0.9509,button_right_test,0,92,92,159,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.9815,1,,,,,,,,,,,,,,,,,,,,,,,-0.215740721,-0.319444469,1,0,0,,,,,,,BANANA,LB,z,y,./images/BANANALB.png,,,,,,,,,0,-0.215740721,-0.319444469,1,0,0,0.9815,button_left_test,0,93,93,154,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.262,1,,,,,,,,,,,,,,,,,,,,,,,0.380555593,-0.294444468,1,0,0,,,,,,,FALCON,LB,m,y,./images/FALCONLB.png,,,,,,,,,0,0.380555593,-0.294444468,1,0,0,1.262,button_right_test,0,94,94,28,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.112,0,,,,,,,,,,,,,,,,,,,,,,,-0.440740699,-0.279629709,1,0,0,,,,,,,FARMER,C,m,y,./images/FARMER.png,,,,,,,,,0,-0.440740699,-0.279629709,1,0,0,1.112,button_left_test,0,95,95,65,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.3787,1,,,,,,,,,,,,,,,,,,,,,,,0.284259294,-0.294444468,1,0,0,,,,,,,MUFFIN,LB,m,y,./images/MUFFINLB.png,,,,,,,,,0,0.284259294,-0.294444468,1,0,0,1.3787,button_right_test,0,96,96,55,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8802,1,,,,,,,,,,,,,,,,,,,,,,,-0.243518499,-0.297222246,1,0,0,,,,,,,GARDEN,LB,z,y,./images/GARDENLB.png,,,,,,,,,0,-0.243518499,-0.297222246,1,0,0,0.8802,button_left_test,0,97,97,94,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.3647,1,,,,,,,,,,,,,,,,,,,,,,,0.446296336,-0.296296377,1,0,0,,,,,,,BIRTH,LB,m,y,./images/BIRTHLB.png,,,,,,,,,0,0.446296336,-0.296296377,1,0,0,1.3647,button_right_test,0,98,98,37,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.9155,1,,,,,,,,,,,,,,,,,,,,,,,-0.358333318,-0.308333357,1,0,0,,,,,,,MIDGET,LB,z,y,./images/MIDGETLB.png,,,,,,,,,0,-0.358333318,-0.308333357,1,0,0,0.9155,button_left_test,0,99,99,160,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.9811,1,,,,,,,,,,,,,,,,,,,,,,,0.257407442,-0.309259283,1,0,0,,,,,,,SKIING,C,m,y,./images/SKIING.png,,,,,,,,,0,0.257407442,-0.309259283,1,0,0,1.9811,button_right_test,0,100,100,17,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,4.3978,1,,,,,,,,,,,,,,,,,,,,,,,0.51851856,-0.33055558,1,0,0,,,,,,,LIZARD,C,m,y,./images/LIZARD.png,,,,,,,,,0,0.51851856,-0.33055558,1,0,0,4.3978,button_right_test,0,101,101,44,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.0813,1,,,,,,,,,,,,,,,,,,,,,,,-0.368518503,-0.317592617,1,0,0,,,,,,,ARROW,HB,z,y,./images/ARROWHB.png,,,,,,,,,0,-0.368518503,-0.317592617,1,0,0,1.0813,button_left_test,0,102,102,153,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.9288,1,,,,,,,,,,,,,,,,,,,,,,,0.424074113,-0.316666691,1,0,0,,,,,,,TRIPOD,HB,m,y,./images/TRIPODHB.png,,,,,,,,,0,0.424074113,-0.316666691,1,0,0,0.9288,button_right_test,0,103,103,54,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.982,1,,,,,,,,,,,,,,,,,,,,,,,0.481481522,-0.315740822,1,0,0,,,,,,,SHELF,HB,m,y,./images/SHELFHB.png,,,,,,,,,0,0.481481522,-0.315740822,1,0,0,0.982,button_right_test,0,104,104,39,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.9813,1,,,,,,,,,,,,,,,,,,,,,,,-0.34166665,-0.314814839,1,0,0,,,,,,,CANOE,LB,z,y,./images/CANOELB.png,,,,,,,,,0,-0.34166665,-0.314814839,1,0,0,0.9813,button_left_test,0,105,105,142,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8147,1,,,,,,,,,,,,,,,,,,,,,,,0.389814853,-0.375000026,1,0,0,,,,,,,COUCH,C,m,y,./images/COUCH.png,,,,,,,,,0,0.389814853,-0.375000026,1,0,0,0.8147,button_right_test,0,106,106,77,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.9816,1,,,,,,,,,,,,,,,,,,,,,,,0.361111148,-0.366666692,1,0,0,,,,,,,CEMENT,C,m,y,./images/CEMENT.png,,,,,,,,,0,0.361111148,-0.366666692,1,0,0,0.9816,button_right_test,0,107,107,74,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.9308,1,,,,,,,,,,,,,,,,,,,,,,,0.361111148,-0.366666692,1,0,0,,,,,,,FINGER,HB,m,y,./images/FINGERHB.png,,,,,,,,,0,0.361111148,-0.366666692,1,0,0,0.9308,button_right_test,0,108,108,3,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.0815,1,,,,,,,,,,,,,,,,,,,,,,,-0.509259248,-0.309259283,1,0,0,,,,,,,BUNNY,LB,z,y,./images/BUNNYLB.png,,,,,,,,,0,-0.509259248,-0.309259283,1,0,0,1.0815,button_left_test,0,109,109,97,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.9955,0,,,,,,,,,,,,,,,,,,,,,,,-0.446296255,-0.329629711,1,0,0,,,,,,,SPORT,HB,m,y,./images/SPORTHB.png,,,,,,,,,0,-0.446296255,-0.329629711,1,0,0,0.9955,button_left_test,0,110,110,48,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7144,0,,,,,,,,,,,,,,,,,,,,,,,0.325000036,-0.295370394,1,0,0,,,,,,,BROOM,HB,z,y,./images/BROOMHB.png,,,,,,,,,0,0.325000036,-0.295370394,1,0,0,0.7144,button_right_test,0,111,111,162,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,2.2643,1,,,,,,,,,,,,,,,,,,,,,,,-0.513888878,-0.289814838,1,0,0,,,,,,,COLLAR,HB,z,y,./images/COLLARHB.png,,,,,,,,,0,-0.513888878,-0.289814838,1,0,0,2.2643,button_left_test,0,112,112,99,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.6509,1,,,,,,,,,,,,,,,,,,,,,,,0.335185222,-0.316666691,1,0,0,,,,,,,MUSCLE,LB,m,y,./images/MUSCLELB.png,,,,,,,,,0,0.335185222,-0.316666691,1,0,0,0.6509,button_right_test,0,113,113,4,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.5512,0,,,,,,,,,,,,,,,,,,,,,,,0.336111148,-0.310185266,1,0,0,,,,,,,DIVER,HB,z,y,./images/DIVERHB.png,,,,,,,,,0,0.336111148,-0.310185266,1,0,0,1.5512,button_right_test,0,114,114,93,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8282,1,,,,,,,,,,,,,,,,,,,,,,,0.300925961,-0.262963042,1,0,0,,,,,,,SHORE,HB,m,y,./images/SHOREHB.png,,,,,,,,,0,0.300925961,-0.262963042,1,0,0,0.8282,button_right_test,0,115,115,12,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8505,0,,,,,,,,,,,,,,,,,,,,,,,0.45462967,-0.267592615,1,0,0,,,,,,,BOXER,LB,z,y,./images/BOXERLB.png,,,,,,,,,0,0.45462967,-0.267592615,1,0,0,0.8505,button_right_test,0,116,116,88,1
