key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.164,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,FALCON,HB,m,m,./images/FALCONHB.png,,,,,,,m,1,0.164,,,,,,,,0,71,71,28,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1881,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,WALRUS,LB,m,m,./images/WALRUSLB.png,,,,,,,m,1,0.1881,,,,,,,,0,72,72,23,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.7549,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,PARCEL,C,z,m,./images/PARCEL.png,,,,,,,m,0,0.7549,,,,,,,,0,73,73,102,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2077,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,CHERRY,C,z,m,./images/CHERRY.png,,,,,,,m,0,0.2077,,,,,,,,0,74,74,138,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1463,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,BARREL,LB,m,m,./images/BARRELLB.png,,,,,,,m,1,0.1463,,,,,,,,0,75,75,32,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.216,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,BERRY,LB,m,m,./images/BERRYLB.png,,,,,,,z,0,0.216,,,,,,,,0,76,76,47,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2631,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,GARDEN,HB,z,m,./images/GARDENHB.png,,,,,,,z,1,0.2631,,,,,,,,0,77,77,94,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2327,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,BURIAL,LB,m,m,./images/BURIALLB.png,,,,,,,m,1,0.2327,,,,,,,,0,78,78,59,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0646,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,TIGER,HB,z,m,./images/TIGERHB.png,,,,,,,z,1,0.0646,,,,,,,,0,79,79,121,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0878,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,CLOUD,LB,z,m,./images/CLOUDLB.png,,,,,,,m,0,0.0878,,,,,,,,0,80,80,110,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0536,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,INFANT,HB,m,m,./images/INFANTHB.png,,,,,,,z,0,0.0536,,,,,,,,0,81,81,76,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.6725,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,MUMMY,HB,z,m,./images/MUMMYHB.png,,,,,,,z,1,0.6725,,,,,,,,0,82,82,130,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1833,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,space,,,,,,ONION,C,m,m,./images/ONION.png,,,,,,,m,1,0.1833,,,,,,,,0,83,83,51,1,1.1771
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2245,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,GRAIN,C,m,m,./images/GRAIN.png,,,,,,,m,1,0.2245,,,,,,,,0,84,84,75,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1588,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,QUILL,HB,m,m,./images/QUILLHB.png,,,,,,,z,0,0.1588,,,,,,,,0,85,85,31,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1807,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,PIMPLE,LB,m,m,./images/PIMPLELB.png,,,,,,,m,1,0.1807,,,,,,,,0,86,86,71,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1434,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,PACKET,LB,m,m,./images/PACKETLB.png,,,,,,,z,0,0.1434,,,,,,,,0,87,87,56,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.247,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,PLANK,HB,m,m,./images/PLANKHB.png,,,,,,,z,0,0.247,,,,,,,,0,88,88,1,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1458,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,DIVER,C,z,m,./images/DIVER.png,,,,,,,z,1,0.1458,,,,,,,,0,89,89,93,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0005,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,SPINE,LB,z,m,./images/SPINELB.png,,,,,,,z,1,0.0005,,,,,,,,0,90,90,149,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2323,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,COUCH,LB,m,m,./images/COUCHLB.png,,,,,,,z,0,0.2323,,,,,,,,0,91,91,77,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1574,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,WALNUT,C,z,m,./images/WALNUT.png,,,,,,,z,1,0.1574,,,,,,,,0,92,92,84,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2738,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,ARTIST,HB,z,m,./images/ARTISTHB.png,,,,,,,z,1,0.2738,,,,,,,,0,93,93,145,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1148,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,SNAKE,HB,z,m,./images/SNAKEHB.png,,,,,,,z,1,0.1148,,,,,,,,0,94,94,124,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1895,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,DANCER,C,z,m,./images/DANCER.png,,,,,,,z,1,0.1895,,,,,,,,0,95,95,105,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.5917,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,COLLAR,C,z,m,./images/COLLAR.png,,,,,,,z,1,0.5917,,,,,,,,0,96,96,99,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.19,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,JUNGLE,LB,m,m,./images/JUNGLELB.png,,,,,,,z,0,0.19,,,,,,,,0,97,97,83,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1382,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,BUTTER,C,z,m,./images/BUTTER.png,,,,,,,z,1,0.1382,,,,,,,,0,98,98,111,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.4619,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,GRAPE,HB,z,m,./images/GRAPEHB.png,,,,,,,z,1,0.4619,,,,,,,,0,99,99,100,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2595,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,DONKEY,HB,z,m,./images/DONKEYHB.png,,,,,,,z,1,0.2595,,,,,,,,0,100,100,103,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2746,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,RAZOR,HB,z,m,./images/RAZORHB.png,,,,,,,m,0,0.2746,,,,,,,,0,101,101,118,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2986,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,SAUNA,C,z,m,./images/SAUNA.png,,,,,,,m,0,0.2986,,,,,,,,0,102,102,117,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2502,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,PASTA,LB,m,m,./images/PASTALB.png,,,,,,,m,1,0.2502,,,,,,,,0,103,103,5,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2585,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,CRADLE,LB,m,m,./images/CRADLELB.png,,,,,,,m,1,0.2585,,,,,,,,0,104,104,20,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1844,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,SWING,HB,m,m,./images/SWINGHB.png,,,,,,,z,0,0.1844,,,,,,,,0,105,105,40,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2629,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,PEBBLE,HB,z,m,./images/PEBBLEHB.png,,,,,,,m,0,0.2629,,,,,,,,0,106,106,166,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1572,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,CASINO,HB,z,m,./images/CASINOHB.png,,,,,,,m,0,0.1572,,,,,,,,0,107,107,112,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1186,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,HAMMER,C,z,m,./images/HAMMER.png,,,,,,,m,0,0.1186,,,,,,,,0,108,108,159,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2065,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,THROAT,C,m,m,./images/THROAT.png,,,,,,,m,1,0.2065,,,,,,,,0,109,109,36,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2561,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,CRATER,C,z,m,./images/CRATER.png,,,,,,,m,0,0.2561,,,,,,,,0,110,110,87,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1653,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,SAUCE,C,z,m,./images/SAUCE.png,,,,,,,m,0,0.1653,,,,,,,,0,111,111,135,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2813,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,SKIING,LB,m,m,./images/SKIINGLB.png,,,,,,,z,0,0.2813,,,,,,,,0,112,112,17,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.107,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,TRIPOD,C,m,m,./images/TRIPOD.png,,,,,,,m,1,0.107,,,,,,,,0,113,113,54,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2642,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,HEATER,LB,z,m,./images/HEATERLB.png,,,,,,,z,1,0.2642,,,,,,,,0,114,114,140,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.3644,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,PARADE,LB,z,m,./images/PARADELB.png,,,,,,,m,0,0.3644,,,,,,,,0,115,115,101,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1103,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,GRANNY,LB,z,m,./images/GRANNYLB.png,,,,,,,z,1,0.1103,,,,,,,,0,116,116,104,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1161,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,MUSCLE,HB,m,m,./images/MUSCLEHB.png,,,,,,,m,1,0.1161,,,,,,,,0,117,117,4,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.3367,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,WRIST,HB,m,m,./images/WRISTHB.png,,,,,,,z,0,0.3367,,,,,,,,0,118,118,25,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0734,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,FARMER,LB,m,m,./images/FARMERLB.png,,,,,,,m,1,0.0734,,,,,,,,0,119,119,65,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2308,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,PEARL,HB,m,m,./images/PEARLHB.png,,,,,,,z,0,0.2308,,,,,,,,0,120,120,46,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.189,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,MOOSE,C,m,m,./images/MOOSE.png,,,,,,,m,1,0.189,,,,,,,,0,121,121,57,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2389,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,GLOVE,HB,z,m,./images/GLOVEHB.png,,,,,,,m,0,0.2389,,,,,,,,0,122,122,157,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0564,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,CANDLE,HB,m,m,./images/CANDLEHB.png,,,,,,,m,1,0.0564,,,,,,,,0,123,123,61,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1481,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,PLANET,LB,z,m,./images/PLANETLB.png,,,,,,,m,0,0.1481,,,,,,,,0,124,124,164,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0967,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,space,,,,,,MIDGET,HB,z,m,./images/MIDGETHB.png,,,,,,,m,0,0.0967,,,,,,,,0,125,125,160,1,0.8626
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0884,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,FLESH,C,z,m,./images/FLESH.png,,,,,,,z,1,0.0884,,,,,,,,0,126,126,108,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1155,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,POKER,HB,z,m,./images/POKERHB.png,,,,,,,m,0,0.1155,,,,,,,,0,127,127,151,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1313,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,SMOKER,LB,m,m,./images/SMOKERLB.png,,,,,,,m,1,0.1313,,,,,,,,0,128,128,26,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0057,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,STORM,C,m,m,./images/STORM.png,,,,,,,m,1,0.0057,,,,,,,,0,129,129,30,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.167,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,MELON,HB,m,m,./images/MELONHB.png,,,,,,,z,0,0.167,,,,,,,,0,130,130,22,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1183,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,TOWEL,HB,z,m,./images/TOWELHB.png,,,,,,,z,1,0.1183,,,,,,,,0,131,131,85,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0299,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,FLASK,C,z,m,./images/FLASK.png,,,,,,,m,0,0.0299,,,,,,,,0,132,132,156,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1909,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,WHEEL,LB,z,m,./images/WHEELLB.png,,,,,,,z,1,0.1909,,,,,,,,0,133,133,161,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0708,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,BRIDE,HB,z,m,./images/BRIDEHB.png,,,,,,,m,0,0.0708,,,,,,,,0,134,134,148,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1448,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,MONKEY,C,z,m,./images/MONKEY.png,,,,,,,z,1,0.1448,,,,,,,,0,135,135,129,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1211,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,HOCKEY,LB,z,m,./images/HOCKEYLB.png,,,,,,,m,0,0.1211,,,,,,,,0,136,136,116,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2417,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,STATUE,C,z,m,./images/STATUE.png,,,,,,,z,1,0.2417,,,,,,,,0,137,137,150,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0383,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,CEMENT,LB,m,m,./images/CEMENTLB.png,,,,,,,m,1,0.0383,,,,,,,,0,138,138,74,1,
