key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.59,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,CANOE,C,m,y,./images/CANOE.png,,,,,,,,,m,1,0.59,,,,,,,,0,71,71,58,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.652,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,MONKEY,LB,m,y,./images/MONKEYLB.png,,,,,,,,,m,1,0.652,,,,,,,,0,72,72,45,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.752,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,HEATER,HB,m,y,./images/HEATERHB.png,,,,,,,,,m,1,0.752,,,,,,,,0,73,73,56,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.587,0,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,GRAPE,C,m,y,./images/GRAPE.png,,,,,,,,,z,0,0.587,,,,,,,,0,74,74,16,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.932,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,BONNET,HB,z,y,./images/BONNETHB.png,,,,,,,,,z,1,0.932,,,,,,,,0,75,75,95,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.677,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,BOXER,C,m,y,./images/BOXER.png,,,,,,,,,m,1,0.677,,,,,,,,0,76,76,4,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.912,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,SNACK,C,z,y,./images/SNACK.png,,,,,,,,,z,1,1.912,,,,,,,,0,77,77,157,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.766,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,POSTER,HB,m,y,./images/POSTERHB.png,,,,,,,,,m,1,0.766,,,,,,,,0,78,78,53,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.819,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,BLOKE,LB,m,y,./images/BLOKELB.png,,,,,,,,,m,1,0.819,,,,,,,,0,79,79,12,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.676,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,BANANA,C,m,y,./images/BANANA.png,,,,,,,,,m,1,0.676,,,,,,,,0,80,80,70,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.601,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,LIZARD,HB,z,y,./images/LIZARDHB.png,,,,,,,,,z,1,0.601,,,,,,,,0,81,81,128,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.684,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,RULER,C,m,y,./images/RULER.png,,,,,,,,,m,1,0.684,,,,,,,,0,82,82,79,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.608,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,space,,,,,,HOCKEY,HB,m,y,./images/HOCKEYHB.png,,19.801,,,,,,,m,1,0.608,,,,,,,,0,83,83,32,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.254,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,PAINT,C,z,y,./images/PAINT.png,,,,,,,,,z,1,1.254,,,,,,,,0,84,84,91,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.704,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,DIVER,LB,m,y,./images/DIVERLB.png,,,,,,,,,m,1,0.704,,,,,,,,0,85,85,9,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.903,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,ARTIST,C,m,y,./images/ARTIST.png,,,,,,,,,m,1,0.903,,,,,,,,0,86,86,61,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.629,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,TULIP,HB,z,y,./images/TULIPHB.png,,,,,,,,,z,1,0.629,,,,,,,,0,87,87,92,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.62,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,PISTOL,HB,m,y,./images/PISTOLHB.png,,,,,,,,,m,1,0.62,,,,,,,,0,88,88,29,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.729,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,GRAIN,LB,z,y,./images/GRAINLB.png,,,,,,,,,z,1,0.729,,,,,,,,0,89,89,159,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.726,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,WRIST,C,z,y,./images/WRIST.png,,,,,,,,,z,1,0.726,,,,,,,,0,90,90,109,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.715,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,COUCH,HB,z,y,./images/COUCHHB.png,,,,,,,,,z,1,0.715,,,,,,,,0,91,91,161,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.646,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,FERRY,LB,m,y,./images/FERRYLB.png,,,,,,,,,m,1,0.646,,,,,,,,0,92,92,57,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.856,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,COOKER,LB,z,y,./images/COOKERLB.png,,,,,,,,,z,1,0.856,,,,,,,,0,93,93,153,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.805,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,STAIN,LB,m,y,./images/STAINLB.png,,,,,,,,,m,1,0.805,,,,,,,,0,94,94,6,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.642,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,BIRTH,C,z,y,./images/BIRTH.png,,,,,,,,,z,1,0.642,,,,,,,,0,95,95,121,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.829,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,STEAK,C,m,y,./images/STEAK.png,,,,,,,,,m,1,0.829,,,,,,,,0,96,96,31,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.673,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,BEARD,HB,z,y,./images/BEARDHB.png,,,,,,,,,z,1,0.673,,,,,,,,0,97,97,86,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.801,0,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,STREAM,HB,m,y,./images/STREAMHB.png,,,,,,,,,z,0,0.801,,,,,,,,0,98,98,41,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.744,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,BASKET,HB,m,y,./images/BASKETHB.png,,,,,,,,,m,1,0.744,,,,,,,,0,99,99,44,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.76,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,PACKET,HB,z,y,./images/PACKETHB.png,,,,,,,,,z,1,0.76,,,,,,,,0,100,100,140,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.718,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,INFANT,C,z,y,./images/INFANT.png,,,,,,,,,z,1,0.718,,,,,,,,0,101,101,160,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.209,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,CHAIN,LB,m,y,./images/CHAINLB.png,,,,,,,,,m,1,1.209,,,,,,,,0,102,102,42,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.606,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,TOWEL,C,m,y,./images/TOWEL.png,,,,,,,,,m,1,0.606,,,,,,,,0,103,103,1,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.604,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,BAMBOO,HB,m,y,./images/BAMBOOHB.png,,,,,,,,,m,1,0.604,,,,,,,,0,104,104,5,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.054,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,MUFFIN,C,z,y,./images/MUFFIN.png,,,,,,,,,z,1,1.054,,,,,,,,0,105,105,139,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.829,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,WEASEL,HB,z,y,./images/WEASELHB.png,,,,,,,,,z,1,0.829,,,,,,,,0,106,106,164,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.934,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,SAILOR,C,z,y,./images/SAILOR.png,,,,,,,,,z,1,0.934,,,,,,,,0,107,107,151,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.845,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,BUTTER,LB,m,y,./images/BUTTERLB.png,,,,,,,,,m,1,0.845,,,,,,,,0,108,108,27,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.196,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,SKIING,HB,z,y,./images/SKIINGHB.png,,,,,,,,,z,1,1.196,,,,,,,,0,109,109,101,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.668,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,FOLDER,LB,z,y,./images/FOLDERLB.png,,,,,,,,,z,1,0.668,,,,,,,,0,110,110,126,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.687,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,KITTEN,LB,z,y,./images/KITTENLB.png,,,,,,,,,z,1,0.687,,,,,,,,0,111,111,129,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.66,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,CURRY,LB,m,y,./images/CURRYLB.png,,,,,,,,,m,1,0.66,,,,,,,,0,112,112,60,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.348,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,DRILL,LB,m,y,./images/DRILLLB.png,,,,,,,,,m,1,1.348,,,,,,,,0,113,113,81,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.825,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,CLOWN,C,m,y,./images/CLOWN.png,,,,,,,,,m,1,0.825,,,,,,,,0,114,114,22,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.602,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,MAGGOT,LB,z,y,./images/MAGGOTLB.png,,,,,,,,,z,1,0.602,,,,,,,,0,115,115,117,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.681,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,JELLY,C,z,y,./images/JELLY.png,,,,,,,,,z,1,0.681,,,,,,,,0,116,116,148,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.612,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,WHISKY,HB,m,y,./images/WHISKYHB.png,,,,,,,,,m,1,0.612,,,,,,,,0,117,117,83,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.797,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,MOSQUE,C,z,y,./images/MOSQUE.png,,,,,,,,,z,1,0.797,,,,,,,,0,118,118,127,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,2.548,0,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,CRADLE,HB,z,y,./images/CRADLEHB.png,,,,,,,,,m,0,2.548,,,,,,,,0,119,119,104,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.751,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,CRUMB,HB,z,y,./images/CRUMBHB.png,,,,,,,,,z,1,0.751,,,,,,,,0,120,120,113,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.768,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,CASINO,C,m,y,./images/CASINO.png,,,,,,,,,m,1,0.768,,,,,,,,0,121,121,28,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.875,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,SMOKER,HB,z,y,./images/SMOKERHB.png,,,,,,,,,z,1,1.875,,,,,,,,0,122,122,110,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.912,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,BANNER,C,z,y,./images/BANNER.png,,,,,,,,,z,1,0.912,,,,,,,,0,123,123,136,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.34,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,CANDLE,C,z,y,./images/CANDLE.png,,,,,,,,,z,1,1.34,,,,,,,,0,124,124,145,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.844,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,space,,,,,,BELLY,C,z,y,./images/BELLY.png,,1.295,,,,,,,z,1,0.844,,,,,,,,0,125,125,94,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.314,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,RHINO,LB,z,y,./images/RHINOLB.png,,,,,,,,,z,1,1.314,,,,,,,,0,126,126,93,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.895,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,DRUMS,C,z,y,./images/DRUMS.png,,,,,,,,,z,1,0.895,,,,,,,,0,127,127,133,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.665,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,ENGINE,HB,m,y,./images/ENGINEHB.png,,,,,,,,,m,1,0.665,,,,,,,,0,128,128,38,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.722,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,DANCER,LB,m,y,./images/DANCERLB.png,,,,,,,,,m,1,0.722,,,,,,,,0,129,129,21,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.746,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,DESERT,C,m,y,./images/DESERT.png,,,,,,,,,m,1,0.746,,,,,,,,0,130,130,52,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.687,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,CLOUD,HB,m,y,./images/CLOUDHB.png,,,,,,,,,m,1,0.687,,,,,,,,0,131,131,26,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.611,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,TWINS,LB,z,y,./images/TWINSLB.png,,,,,,,,,z,1,0.611,,,,,,,,0,132,132,144,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.741,1,,,,,,,,,,,,,,,,,,,,,,,,0.031111111,-0.367777778,0,0,0,,,,,,,MUSCLE,C,z,y,./images/MUSCLE.png,,,,,,,,,z,1,0.741,,,,,,,,0,133,133,88,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.618,1,,,,,,,,,,,,,,,,,,,,,,,,0.031111111,-0.367777778,0,0,0,,,,,,,MALLET,HB,z,y,./images/MALLETHB.png,,,,,,,,,z,1,0.618,,,,,,,,0,134,134,134,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.607,0,,,,,,,,,,,,,,,,,,,,,,,,0.031111111,-0.367777778,0,0,0,,,,,,,SAUNA,LB,m,y,./images/SAUNALB.png,,,,,,,,,z,0,0.607,,,,,,,,0,135,135,33,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.156,1,,,,,,,,,,,,,,,,,,,,,,,,0.031111111,-0.367777778,0,0,0,,,,,,,BAKER,LB,m,y,./images/BAKERLB.png,,,,,,,,,m,1,1.156,,,,,,,,0,136,136,63,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.771,1,,,,,,,,,,,,,,,,,,,,,,,,0.031111111,-0.367777778,0,0,0,,,,,,,FARMER,HB,z,y,./images/FARMERHB.png,,,,,,,,,z,1,0.771,,,,,,,,0,137,137,149,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.711,1,,,,,,,,,,,,,,,,,,,,,,,,0.031111111,-0.367777778,0,0,0,,,,,,,LADDER,HB,z,y,./images/LADDERHB.png,,,,,,,,,z,1,0.711,,,,,,,,0,138,138,122,1
