key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.562,1,,,,,,,,,,,,,,,,,,,,,,,0.325510204,-0.314285714,1,0,0,,,,,,,HAMMER,HB,m,y,./images/HAMMERHB.png,,,,,,,,0,0.325510204,-0.314285714,1,0,0,1.562,button_right_test,0,56,56,75,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.9,1,,,,,,,,,,,,,,,,,,,,,,,0.281632653,-0.27244898,1,0,0,,,,,,,FLESH,HB,m,y,./images/FLESHHB.png,,,,,,,,0,0.281632653,-0.27244898,1,0,0,1.9,button_right_test,0,57,57,24,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.261,1,,,,,,,,,,,,,,,,,,,,,,,-0.367346939,-0.287755102,1,0,0,,,,,,,MOSQUE,LB,z,y,./images/MOSQUELB.png,,,,,,,,0,-0.367346939,-0.287755102,1,0,0,1.261,button_left_test,0,58,58,127,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.694,0,,,,,,,,,,,,,,,,,,,,,,,0.32755102,-0.259183673,1,0,0,,,,,,,PAINT,LB,z,y,./images/PAINTLB.png,,,,,,,,0,0.32755102,-0.259183673,1,0,0,1.694,button_right_test,0,59,59,91,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.167,1,,,,,,,,,,,,,,,,,,,,,,,0.285714286,-0.3,1,0,0,,,,,,,DIVER,HB,m,y,./images/DIVERHB.png,,,,,,,,0,0.285714286,-0.3,1,0,0,1.167,button_right_test,0,60,60,9,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.972,1,,,,,,,,,,,,,,,,,,,,,,,-0.312244898,-0.297959184,1,0,0,,,,,,,MAGGOT,HB,z,y,./images/MAGGOTHB.png,,,,,,,,0,-0.312244898,-0.297959184,1,0,0,0.972,button_left_test,0,61,61,117,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,3.53,1,,,,,,,,,,,,,,,,,,,,,,,-0.306122449,-0.317346939,1,0,0,,,,,,,CRADLE,C,z,y,./images/CRADLE.png,,,,,,,,0,-0.306122449,-0.317346939,1,0,0,3.53,button_left_test,0,62,62,104,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.827,1,,,,,,,,,,,,,,,,,,,,,,,0.325510204,-0.321428571,1,0,0,,,,,,,PLANET,C,m,y,./images/PLANET.png,,,,,,,,0,0.325510204,-0.321428571,1,0,0,0.827,button_right_test,0,63,63,80,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.361,1,,,,,,,,,,,,,,,,,,,,,,,0.296938776,-0.32755102,1,0,0,,,,,,,CANDY,HB,m,y,./images/CANDYHB.png,,,,,,,,0,0.296938776,-0.32755102,1,0,0,1.361,button_right_test,0,64,64,39,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.866,1,,,,,,,,,,,,,,,,,,,,,,,0.228571429,-0.268367347,1,0,0,,,,,,,WHEEL,C,m,y,./images/WHEEL.png,,,,,,,,0,0.228571429,-0.268367347,1,0,0,1.866,button_right_test,0,65,65,77,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.708,1,,,,,,,,,,,,,,,,,,,,,,,0.252040816,-0.268367347,1,0,0,,,,,,,BAKER,HB,m,y,./images/BAKERHB.png,,,,,,,,0,0.252040816,-0.268367347,1,0,0,0.708,button_right_test,0,66,66,63,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.994,1,,,,,,,,,,,,,,,,,,,,,,,-0.305102041,-0.367346939,1,0,0,,,,,,,DRUMS,LB,z,y,./images/DRUMSLB.png,,,,,,,,0,-0.305102041,-0.367346939,1,0,0,0.994,button_left_test,0,67,67,133,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.828,1,,,,,,,,,,,,,,,,,,,,,,,0.304081633,-0.276530612,1,0,0,,,,,,,COLLAR,HB,m,y,./images/COLLARHB.png,,,,,,,,0,0.304081633,-0.276530612,1,0,0,0.828,button_right_test,0,68,68,15,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.967,1,,,,,,,,,,,,,,,,,,,,,,,-0.375510204,-0.285714286,1,0,0,,,,,,,QUILL,LB,z,y,./images/QUILLLB.png,,,,,,,,0,-0.375510204,-0.285714286,1,0,0,0.967,button_left_test,0,69,69,115,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.206,1,,,,,,,,,,,,,,,,,,,,,,,-0.347959184,-0.329591837,1,0,0,,,,,,,SUNSET,LB,z,y,./images/SUNSETLB.png,,,,,,,,0,-0.347959184,-0.329591837,1,0,0,1.206,button_left_test,0,70,70,166,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.297,1,,,,,,,,,,,,,,,,,,,,,,,-0.329591837,-0.297959184,1,0,0,,,,,,,SHELF,HB,z,y,./images/SHELFHB.png,,,,,,,,0,-0.329591837,-0.297959184,1,0,0,1.297,button_left_test,0,71,71,123,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.694,1,,,,,,,,,,,,,,,,,,,,,,,-0.37244898,-0.286734694,1,0,0,,,,,,,POODLE,HB,z,y,./images/POODLEHB.png,,,,,,,,0,-0.37244898,-0.286734694,1,0,0,1.694,button_left_test,0,72,72,165,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,2.601,0,,,,,,,,,,,,,,,,,,,,,,,-0.370408163,-0.289795918,1,0,0,,,,,,,STAIN,HB,m,y,./images/STAINHB.png,,,,,,,,0,-0.370408163,-0.289795918,1,0,0,2.601,button_left_test,0,73,73,6,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.798,1,,,,,,,,,,,,,,,,,,,,,,,-0.409183673,-0.318367347,1,0,0,,,,,,,COOKER,HB,z,y,./images/COOKERHB.png,,,,,,,,0,-0.409183673,-0.318367347,1,0,0,0.798,button_left_test,0,74,74,153,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.294,1,,,,,,,,,,,,,,,,,,,,,,,-0.442857143,-0.303061224,1,0,0,,,,,,,GRAIN,HB,z,y,./images/GRAINHB.png,,,,,,,,0,-0.442857143,-0.303061224,1,0,0,1.294,button_left_test,0,75,75,159,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.001,1,,,,,,,,,,,,,,,,,,,,,,,0.439795918,-0.278571429,1,0,0,,,,,,,PARCEL,HB,m,y,./images/PARCELHB.png,,,,,,,,0,0.439795918,-0.278571429,1,0,0,1.001,button_right_test,0,76,76,18,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,2.227,1,,,,,,,,,,,,,,,,,,,,,,,-0.295918367,-0.201020408,1,0,0,,,,,,,BABOON,LB,z,y,./images/BABOONLB.png,,,,,,,,0,-0.295918367,-0.201020408,1,0,0,2.227,button_left_test,0,77,77,142,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,3.994,1,,,,,,,,,,,,,,,,,,,,,,,-0.28877551,-0.266326531,1,0,0,,,,,,,MOOSE,HB,z,y,./images/MOOSEHB.png,,,,,,,,0,-0.28877551,-0.266326531,1,0,0,3.994,button_left_test,0,78,78,141,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.864,1,,,,,,,,,,,,,,,,,,,,,,,-0.219387755,-0.275510204,1,0,0,,,,,,,FARMER,C,z,y,./images/FARMER.png,,,,,,,,0,-0.219387755,-0.275510204,1,0,0,1.864,button_left_test,0,79,79,149,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,6.961,1,,,,,,,,,,,,,,,,,,,,,,,0.377425945,-0.323799796,1,0,0,,,,,,,DESERT,LB,m,y,./images/DESERTLB.png,,,,,,,,0,0.377425945,-0.323799796,1,0,0,6.961,button_right_test,0,80,80,52,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,2.127,0,,,,,,,,,,,,,,,,,,,,,,,-0.34473953,-0.223697651,1,0,0,,,,,,,MEDAL,C,m,y,./images/MEDAL.png,,,,,,,,0,-0.34473953,-0.223697651,1,0,0,2.127,button_left_test,0,81,81,11,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.96,1,,,,,,,,,,,,,,,,,,,,,,,0.356996936,-0.279877426,1,0,0,,,,,,,GRANNY,C,m,y,./images/GRANNY.png,,,,,,,,0,0.356996936,-0.279877426,1,0,0,0.96,button_right_test,0,82,82,20,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.364,1,,,,,,,,,,,,,,,,,,,,,,,0.116956078,-0.446373851,1,0,0,,,,,,,FOLDER,HB,z,y,./images/FOLDERHB.png,break_done_button,,,,,,,0,-0.2773238,-0.347293156,1,0,0,1.364,button_left_test,0,83,83,126,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.292,1,,,,,,,,,,,,,,,,,,,,,,,0.381511747,-0.299284985,1,0,0,,,,,,,JUMPER,C,m,y,./images/JUMPER.png,,,,,,,,0,0.381511747,-0.299284985,1,0,0,1.292,button_right_test,0,84,84,74,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.062,1,,,,,,,,,,,,,,,,,,,,,,,-0.317160368,-0.335035751,1,0,0,,,,,,,SPORT,HB,z,y,./images/SPORTHB.png,,,,,,,,0,-0.317160368,-0.335035751,1,0,0,1.062,button_left_test,0,85,85,132,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.134,1,,,,,,,,,,,,,,,,,,,,,,,-0.310010215,-0.328907048,1,0,0,,,,,,,PEACH,C,z,y,./images/PEACH.png,,,,,,,,0,-0.317160368,-0.19918284,1,0,0,1.134,button_left_test,0,86,86,119,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.826,1,,,,,,,,,,,,,,,,,,,,,,,-0.32124617,-0.322778345,1,0,0,,,,,,,CEMENT,C,z,y,./images/CEMENT.png,,,,,,,,0,-0.32124617,-0.322778345,1,0,0,0.826,button_left_test,0,87,87,158,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.229,1,,,,,,,,,,,,,,,,,,,,,,,-0.310010215,-0.354443309,1,0,0,,,,,,,MIRROR,HB,z,y,./images/MIRRORHB.png,,,,,,,,0,-0.310010215,-0.354443309,1,0,0,1.229,button_left_test,0,88,88,147,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.26,1,,,,,,,,,,,,,,,,,,,,,,,-0.41113381,-0.349336057,1,0,0,,,,,,,TOMATO,HB,z,y,./images/TOMATOHB.png,,,,,,,,0,-0.41113381,-0.349336057,1,0,0,1.26,button_left_test,0,89,89,84,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.732,1,,,,,,,,,,,,,,,,,,,,,,,0.395812053,-0.320735444,1,0,0,,,,,,,PISTOL,C,m,y,./images/PISTOL.png,,,,,,,,0,0.395812053,-0.320735444,1,0,0,0.732,button_right_test,0,90,90,29,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,2.104,1,,,,,,,,,,,,,,,,,,,,,,,-0.400919305,-0.346271706,1,0,0,,,,,,,CANDLE,LB,z,y,./images/CANDLELB.png,,,,,,,,0,-0.400919305,-0.346271706,1,0,0,2.104,button_left_test,0,91,91,145,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.726,1,,,,,,,,,,,,,,,,,,,,,,,0.374361593,-0.339121553,1,0,0,,,,,,,LLAMA,C,m,y,./images/LLAMA.png,,,,,,,,0,0.374361593,-0.339121553,1,0,0,0.726,button_right_test,0,92,92,35,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.867,1,,,,,,,,,,,,,,,,,,,,,,,-0.398876404,-0.33299285,1,0,0,,,,,,,TRIPOD,HB,z,y,./images/TRIPODHB.png,,,,,,,,0,-0.398876404,-0.33299285,1,0,0,0.867,button_left_test,0,93,93,138,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.995,0,,,,,,,,,,,,,,,,,,,,,,,-0.423391216,-0.363636364,1,0,0,,,,,,,POSTER,C,m,y,./images/POSTER.png,,,,,,,,0,-0.423391216,-0.363636364,1,0,0,0.995,button_left_test,0,94,94,53,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.839,0,,,,,,,,,,,,,,,,,,,,,,,-0.420326864,-0.351378958,1,0,0,,,,,,,PARADE,C,m,y,./images/PARADE.png,,,,,,,,0,-0.420326864,-0.351378958,1,0,0,0.839,button_left_test,0,95,95,17,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.761,1,,,,,,,,,,,,,,,,,,,,,,,-0.408069459,-0.362614913,1,0,0,,,,,,,NOOSE,HB,z,y,./images/NOOSEHB.png,,,,,,,,0,-0.408069459,-0.362614913,1,0,0,0.761,button_left_test,0,96,96,156,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.314,0,,,,,,,,,,,,,,,,,,,,,,,-0.318181818,-0.235955056,1,0,0,,,,,,,STREAM,C,m,y,./images/STREAM.png,,,,,,,,0,-0.318181818,-0.235955056,1,0,0,1.314,button_left_test,0,97,97,41,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.793,1,,,,,,,,,,,,,,,,,,,,,,,0.417262513,-0.299284985,1,0,0,,,,,,,HOCKEY,C,m,y,./images/HOCKEY.png,,,,,,,,0,0.417262513,-0.299284985,1,0,0,0.793,button_right_test,0,98,98,32,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.829,1,,,,,,,,,,,,,,,,,,,,,,,-0.355975485,-0.322778345,1,0,0,,,,,,,ATTIC,HB,z,y,./images/ATTICHB.png,,,,,,,,0,-0.355975485,-0.322778345,1,0,0,0.829,button_left_test,0,99,99,111,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.035,1,,,,,,,,,,,,,,,,,,,,,,,-0.375383044,-0.358529111,1,0,0,,,,,,,STORM,HB,z,y,./images/STORMHB.png,,,,,,,,0,-0.375383044,-0.358529111,1,0,0,1.035,button_left_test,0,100,100,114,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.064,1,,,,,,,,,,,,,,,,,,,,,,,-0.361082737,-0.31154239,1,0,0,,,,,,,GREASE,HB,z,y,./images/GREASEHB.png,,,,,,,,0,-0.361082737,-0.31154239,1,0,0,1.064,button_left_test,0,101,101,99,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.995,1,,,,,,,,,,,,,,,,,,,,,,,-0.365168539,-0.354443309,1,0,0,,,,,,,COUCH,C,z,y,./images/COUCH.png,,,,,,,,0,-0.365168539,-0.354443309,1,0,0,0.995,button_left_test,0,102,102,161,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,3.097,1,,,,,,,,,,,,,,,,,,,,,,,-0.361082737,-0.347293156,1,0,0,,,,,,,LADDER,C,z,y,./images/LADDER.png,,,,,,,,0,-0.361082737,-0.347293156,1,0,0,3.097,button_left_test,0,103,103,122,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.968,1,,,,,,,,,,,,,,,,,,,,,,,0.373340143,-0.248212462,1,0,0,,,,,,,BANANA,LB,m,y,./images/BANANALB.png,,,,,,,,0,0.373340143,-0.248212462,1,0,0,0.968,button_right_test,0,104,104,70,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.893,1,,,,,,,,,,,,,,,,,,,,,,,-0.342696629,-0.350357508,1,0,0,,,,,,,BEARD,C,z,y,./images/BEARD.png,,,,,,,,0,-0.342696629,-0.350357508,1,0,0,0.893,button_left_test,0,105,105,86,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.701,1,,,,,,,,,,,,,,,,,,,,,,,-0.353932584,-0.361593463,1,0,0,,,,,,,MELON,LB,z,y,./images/MELONLB.png,,,,,,,,0,-0.353932584,-0.361593463,1,0,0,0.701,button_left_test,0,106,106,106,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.927,1,,,,,,,,,,,,,,,,,,,,,,,-0.359039837,-0.328907048,1,0,0,,,,,,,WEASEL,C,z,y,./images/WEASEL.png,,,,,,,,0,-0.359039837,-0.328907048,1,0,0,0.927,button_left_test,0,107,107,164,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,2.134,1,,,,,,,,,,,,,,,,,,,,,,,-0.365168539,-0.338100102,1,0,0,,,,,,,JUNGLE,C,z,y,./images/JUNGLE.png,,,,,,,,0,-0.365168539,-0.338100102,1,0,0,2.134,button_left_test,0,108,108,167,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.901,1,,,,,,,,,,,,,,,,,,,,,,,-0.363125638,-0.343207354,1,0,0,,,,,,,BIRTH,LB,z,y,./images/BIRTHLB.png,,,,,,,,0,-0.363125638,-0.343207354,1,0,0,0.901,button_left_test,0,109,109,121,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.868,1,,,,,,,,,,,,,,,,,,,,,,,0.336567926,-0.370786517,1,0,0,,,,,,,BOXER,LB,m,y,./images/BOXERLB.png,,,,,,,,0,0.336567926,-0.370786517,1,0,0,0.868,button_right_test,0,110,110,4,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.128,1,,,,,,,,,,,,,,,,,,,,,,,-0.360061287,-0.346271706,1,0,0,,,,,,,PICKLE,C,z,y,./images/PICKLE.png,,,,,,,,0,-0.360061287,-0.346271706,1,0,0,1.128,button_left_test,0,111,111,98,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.895,1,,,,,,,,,,,,,,,,,,,,,,,-0.359039837,-0.344228805,1,0,0,,,,,,,KITTEN,HB,z,y,./images/KITTENHB.png,,,,,,,,0,-0.359039837,-0.344228805,1,0,0,0.895,button_left_test,0,112,112,129,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.862,1,,,,,,,,,,,,,,,,,,,,,,,0.332482125,-0.319713994,1,0,0,,,,,,,TIGER,LB,m,y,./images/TIGERLB.png,,,,,,,,0,0.332482125,-0.319713994,1,0,0,0.862,button_right_test,0,113,113,37,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.769,1,,,,,,,,,,,,,,,,,,,,,,,0.340653728,-0.302349336,1,0,0,,,,,,,BUBBLE,C,m,y,./images/BUBBLE.png,,,,,,,,0,0.340653728,-0.302349336,1,0,0,0.769,button_right_test,0,114,114,71,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.634,1,,,,,,,,,,,,,,,,,,,,,,,0.331460674,-0.304392237,1,0,0,,,,,,,LAGOON,C,m,y,./images/LAGOON.png,,,,,,,,0,0.331460674,-0.304392237,1,0,0,0.634,button_right_test,0,115,115,47,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,2.201,1,,,,,,,,,,,,,,,,,,,,,,,-0.352911134,-0.345250255,1,0,0,,,,,,,MUSCLE,LB,z,y,./images/MUSCLELB.png,,,,,,,,0,-0.352911134,-0.345250255,1,0,0,2.201,button_left_test,0,116,116,88,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.738,1,,,,,,,,,,,,,,,,,,,,,,,-0.359039837,-0.346271706,1,0,0,,,,,,,SAILOR,LB,z,y,./images/SAILORLB.png,,,,,,,,0,-0.359039837,-0.346271706,1,0,0,0.738,button_left_test,0,117,117,151,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,3.127,1,,,,,,,,,,,,,,,,,,,,,,,-0.364147089,-0.348314607,1,0,0,,,,,,,THROAT,HB,z,y,./images/THROATHB.png,,,,,,,,0,-0.364147089,-0.348314607,1,0,0,3.127,button_left_test,0,118,118,120,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.695,1,,,,,,,,,,,,,,,,,,,,,,,0.324310521,-0.309499489,1,0,0,,,,,,,HEATER,C,m,y,./images/HEATER.png,,,,,,,,0,0.324310521,-0.309499489,1,0,0,0.695,button_right_test,0,119,119,56,1
