key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.4532,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,SNAKE,LB,z,y,./images/SNAKELB.png,,,,,,,,z,1,1.4532,,,,,,,,0,71,71,124,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.9267,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,PASTA,C,m,y,./images/PASTA.png,,,,,,,,m,1,1.9267,,,,,,,,0,72,72,5,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.0301,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,BAMBOO,C,z,y,./images/BAMBOO.png,,,,,,,,m,0,1.0301,,,,,,,,0,73,73,89,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.8166,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,BASKET,C,z,y,./images/BASKET.png,,,,,,,,m,0,0.8166,,,,,,,,0,74,74,128,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.8263,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,DESERT,LB,z,y,./images/DESERTLB.png,,,,,,,,z,1,0.8263,,,,,,,,0,75,75,136,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7324,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,MELON,LB,m,y,./images/MELONLB.png,,,,,,,,m,1,0.7324,,,,,,,,0,76,76,22,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6732,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,STATUE,HB,z,y,./images/STATUEHB.png,,,,,,,,z,1,0.6732,,,,,,,,0,77,77,150,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.9584,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,SKIING,C,m,y,./images/SKIING.png,,,,,,,,m,1,0.9584,,,,,,,,0,78,78,17,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.0138,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,ONION,HB,m,y,./images/ONIONHB.png,,,,,,,,m,1,1.0138,,,,,,,,0,79,79,51,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.0243,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,WEASEL,C,m,y,./images/WEASEL.png,,,,,,,,m,1,1.0243,,,,,,,,0,80,80,80,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7599,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,MALLET,C,m,y,./images/MALLET.png,,,,,,,,m,1,0.7599,,,,,,,,0,81,81,50,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6503,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,GREASE,HB,m,y,./images/GREASEHB.png,,,,,,,,m,1,0.6503,,,,,,,,0,82,82,15,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.5979,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,space,,,,,,BANNER,LB,m,y,./images/BANNERLB.png,,1.4487,,,,,,m,1,0.5979,,,,,,,,0,83,83,52,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.8922,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,POODLE,HB,m,y,./images/POODLEHB.png,,,,,,,,m,1,0.8922,,,,,,,,0,84,84,81,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.714,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,BELLY,LB,m,y,./images/BELLYLB.png,,,,,,,,z,0,0.714,,,,,,,,0,85,85,10,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7097,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,PIMPLE,C,m,y,./images/PIMPLE.png,,,,,,,,m,1,0.7097,,,,,,,,0,86,86,71,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,2.2982,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,RULER,LB,z,y,./images/RULERLB.png,,,,,,,,z,1,2.2982,,,,,,,,0,87,87,163,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6992,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,TRIPOD,HB,m,y,./images/TRIPODHB.png,,,,,,,,m,1,0.6992,,,,,,,,0,88,88,54,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.0094,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,STREAM,C,z,y,./images/STREAM.png,,,,,,,,m,0,1.0094,,,,,,,,0,89,89,125,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.0587,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,GARDEN,LB,z,y,./images/GARDENLB.png,,,,,,,,z,1,1.0587,,,,,,,,0,90,90,94,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.704,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,SCREW,HB,m,y,./images/SCREWHB.png,,,,,,,,z,0,0.704,,,,,,,,0,91,91,24,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.2713,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,HAMMER,HB,z,y,./images/HAMMERHB.png,,,,,,,,m,0,1.2713,,,,,,,,0,92,92,159,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7687,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,BABOON,LB,m,y,./images/BABOONLB.png,,,,,,,,m,1,0.7687,,,,,,,,0,93,93,58,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.9377,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,DOUGH,LB,m,y,./images/DOUGHLB.png,,,,,,,,m,1,0.9377,,,,,,,,0,94,94,19,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6798,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,ENGINE,C,z,y,./images/ENGINE.png,,,,,,,,z,1,0.6798,,,,,,,,0,95,95,122,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.1895,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,DRUMS,LB,m,y,./images/DRUMSLB.png,,,,,,,,z,0,1.1895,,,,,,,,0,96,96,49,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7842,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,COUCH,C,m,y,./images/COUCH.png,,,,,,,,m,1,0.7842,,,,,,,,0,97,97,77,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7133,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,PURSE,C,m,y,./images/PURSE.png,,,,,,,,m,1,0.7133,,,,,,,,0,98,98,62,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.0349,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,BLOKE,HB,z,y,./images/BLOKEHB.png,,,,,,,,z,1,1.0349,,,,,,,,0,99,99,96,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.0251,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,NOOSE,HB,m,y,./images/NOOSEHB.png,,,,,,,,m,1,1.0251,,,,,,,,0,100,100,72,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.2593,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,URINE,LB,m,y,./images/URINELB.png,,,,,,,,m,1,1.2593,,,,,,,,0,101,101,70,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7603,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,SHORE,HB,m,y,./images/SHOREHB.png,,,,,,,,z,0,0.7603,,,,,,,,0,102,102,12,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.9767,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,COOKER,HB,m,y,./images/COOKERHB.png,,,,,,,,m,1,0.9767,,,,,,,,0,103,103,69,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.5131,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,CRADLE,C,m,y,./images/CRADLE.png,,,,,,,,z,0,1.5131,,,,,,,,0,104,104,20,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,3.1972,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,CHAIN,HB,z,y,./images/CHAINHB.png,,,,,,,,z,1,3.1972,,,,,,,,0,105,105,126,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7222,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,POKER,LB,z,y,./images/POKERLB.png,,,,,,,,m,0,0.7222,,,,,,,,0,106,106,151,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.8829,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,CASINO,LB,z,y,./images/CASINOLB.png,,,,,,,,m,0,1.8829,,,,,,,,0,107,107,112,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.8746,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,PACKET,C,m,y,./images/PACKET.png,,,,,,,,z,0,1.8746,,,,,,,,0,108,108,56,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.914,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,DONKEY,LB,z,y,./images/DONKEYLB.png,,,,,,,,m,0,0.914,,,,,,,,0,109,109,103,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,2.0364,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,SUNSET,LB,m,y,./images/SUNSETLB.png,,,,,,,,z,0,2.0364,,,,,,,,0,110,110,82,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7758,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,LITTER,HB,m,y,./images/LITTERHB.png,,,,,,,,z,0,0.7758,,,,,,,,0,111,111,78,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7185,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,GLOVE,LB,z,y,./images/GLOVELB.png,,,,,,,,z,1,0.7185,,,,,,,,0,112,112,157,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6891,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,PARADE,C,z,y,./images/PARADE.png,,,,,,,,z,1,0.6891,,,,,,,,0,113,113,101,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6854,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,CLOUD,C,z,y,./images/CLOUD.png,,,,,,,,z,1,0.6854,,,,,,,,0,114,114,110,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.5506,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,FINGER,HB,m,y,./images/FINGERHB.png,,,,,,,,z,0,0.5506,,,,,,,,0,115,115,3,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.537,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,SHIELD,HB,z,y,./images/SHIELDHB.png,,,,,,,,z,1,0.537,,,,,,,,0,116,116,132,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6645,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,DANCER,HB,z,y,./images/DANCERHB.png,,,,,,,,z,1,0.6645,,,,,,,,0,117,117,105,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7085,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,RAZOR,LB,z,y,./images/RAZORLB.png,,,,,,,,z,1,0.7085,,,,,,,,0,118,118,118,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.0466,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,MUMMY,LB,z,y,./images/MUMMYLB.png,,,,,,,,z,1,1.0466,,,,,,,,0,119,119,130,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.8066,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,SAILOR,LB,m,y,./images/SAILORLB.png,,,,,,,,m,1,0.8066,,,,,,,,0,120,120,67,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6537,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,TOMATO,HB,m,y,./images/TOMATOHB.png,,,,,,,,m,1,0.6537,,,,,,,,0,121,121,0,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6294,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,CHERRY,HB,z,y,./images/CHERRYHB.png,,,,,,,,z,1,0.6294,,,,,,,,0,122,122,138,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.8063,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,BUBBLE,C,z,y,./images/BUBBLE.png,,,,,,,,z,1,1.8063,,,,,,,,0,123,123,155,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7059,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,MOOSE,HB,m,y,./images/MOOSEHB.png,,,,,,,,m,1,0.7059,,,,,,,,0,124,124,57,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6055,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,1,0,0,,,,,,,CLOWN,LB,z,y,./images/CLOWNLB.png,break_done_button,,,,,,,z,1,0.6055,,,,,,,,0,125,125,106,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.9961,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,WALRUS,C,m,y,./images/WALRUS.png,,,,,,,,m,1,0.9961,,,,,,,,0,126,126,23,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7038,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,PISTOL,C,z,y,./images/PISTOL.png,,,,,,,,m,0,0.7038,,,,,,,,0,127,127,113,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6135,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,CLOTH,C,z,y,./images/CLOTH.png,,,,,,,,z,1,0.6135,,,,,,,,0,128,128,107,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.633,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,LIZARD,C,m,y,./images/LIZARD.png,,,,,,,,m,1,0.633,,,,,,,,0,129,129,44,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.9998,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,VALLEY,C,z,y,./images/VALLEY.png,,,,,,,,z,1,0.9998,,,,,,,,0,130,130,152,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.2095,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,GRAPE,LB,z,y,./images/GRAPELB.png,,,,,,,,z,1,1.2095,,,,,,,,0,131,131,100,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.0574,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,BIRTH,LB,m,y,./images/BIRTHLB.png,,,,,,,,z,0,1.0574,,,,,,,,0,132,132,37,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,2.5552,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,DRILL,HB,z,y,./images/DRILLHB.png,,,,,,,,z,1,2.5552,,,,,,,,0,133,133,165,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,2.1515,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,CHALK,LB,z,y,./images/CHALKLB.png,,,,,,,,z,1,2.1515,,,,,,,,0,134,134,109,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,2.1484,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,JELLY,LB,m,y,./images/JELLYLB.png,,,,,,,,z,0,2.1484,,,,,,,,0,135,135,64,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.8733,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,MEDAL,C,z,y,./images/MEDAL.png,,,,,,,,z,1,0.8733,,,,,,,,0,136,136,95,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.5866,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,PILOT,C,z,y,./images/PILOT.png,,,,,,,,m,0,0.5866,,,,,,,,0,137,137,134,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.8549,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,STAIN,HB,z,y,./images/STAINHB.png,,,,,,,,z,1,0.8549,,,,,,,,0,138,138,90,1
