key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,key_resp.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.757,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,SPINE,HB,z,m,./images/SPINEHB.png,,,,,,,z,1,0.757,,,,,,,,0,72,72,149,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8337,0,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,STRING,HB,m,m,./images/STRINGHB.png,,,,,,,z,0,0.8337,,,,,,,,0,73,73,41,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.8351,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,JUMPER,HB,z,m,./images/JUMPERHB.png,,,,,,,z,1,1.8351,,,,,,,,0,74,74,158,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.0386,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,CANDLE,C,m,m,./images/CANDLE.png,,,,,,,m,1,1.0386,,,,,,,,0,75,75,61,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.6008,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,STOOL,C,z,m,./images/STOOL.png,,,,,,,z,1,1.6008,,,,,,,,0,76,76,127,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.9083,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,STEAK,C,z,m,./images/STEAK.png,,,,,,,z,1,0.9083,,,,,,,,0,77,77,115,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8622,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,CRUST,C,m,m,./images/CRUST.png,,,,,,,m,1,0.8622,,,,,,,,0,78,78,79,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6341,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,ATTIC,LB,m,m,./images/ATTICLB.png,,,,,,,m,1,0.6341,,,,,,,,0,79,79,27,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.3185,0,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,BELLY,C,m,m,./images/BELLY.png,,,,,,,z,0,1.3185,,,,,,,,0,80,80,10,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8794,0,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,BIRTH,C,m,m,./images/BIRTH.png,,,,,,,z,0,0.8794,,,,,,,,0,81,81,37,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6787,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,MAMMAL,HB,z,m,./images/MAMMALHB.png,,,,,,,z,1,0.6787,,,,,,,,0,82,82,146,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.9255,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,space,,,,,,GLOVE,C,z,m,./images/GLOVE.png,2.7679,,,,,,z,1,1.9255,,,,,,,,0,83,83,157,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.4967,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,NOOSE,LB,m,m,./images/NOOSELB.png,,,,,,,m,1,1.4967,,,,,,,,0,84,84,72,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.2506,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,DANCER,LB,z,m,./images/DANCERLB.png,,,,,,,z,1,1.2506,,,,,,,,0,85,85,105,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.2837,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,PARADE,HB,z,m,./images/PARADEHB.png,,,,,,,z,1,1.2837,,,,,,,,0,86,86,101,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.8842,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,ENGINE,HB,z,m,./images/ENGINEHB.png,,,,,,,z,1,1.8842,,,,,,,,0,87,87,122,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7839,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,LIZARD,HB,m,m,./images/LIZARDHB.png,,,,,,,m,1,0.7839,,,,,,,,0,88,88,44,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.1898,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,DIVER,LB,z,m,./images/DIVERLB.png,,,,,,,z,1,1.1898,,,,,,,,0,89,89,93,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8843,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,GARDEN,C,z,m,./images/GARDEN.png,,,,,,,z,1,0.8843,,,,,,,,0,90,90,94,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,2.4433,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,ARROW,LB,z,m,./images/ARROWLB.png,,,,,,,z,1,2.4433,,,,,,,,0,91,91,153,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6684,0,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,CHALK,C,z,m,./images/CHALK.png,,,,,,,m,0,0.6684,,,,,,,,0,92,92,109,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6463,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,JUNGLE,HB,m,m,./images/JUNGLEHB.png,,,,,,,m,1,0.6463,,,,,,,,0,93,93,83,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.5673,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,WHEEL,HB,z,m,./images/WHEELHB.png,,,,,,,z,1,1.5673,,,,,,,,0,94,94,161,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,2.3582,0,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,PIMPLE,HB,m,m,./images/PIMPLEHB.png,,,,,,,z,0,2.3582,,,,,,,,0,95,95,71,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7385,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,SKIING,HB,m,m,./images/SKIINGHB.png,,,,,,,m,1,0.7385,,,,,,,,0,96,96,17,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8513,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,CHAIN,LB,z,m,./images/CHAINLB.png,,,,,,,z,1,0.8513,,,,,,,,0,97,97,126,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.917,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,GRAPE,C,z,m,./images/GRAPE.png,,,,,,,z,1,0.917,,,,,,,,0,98,98,100,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6592,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,TULIP,HB,m,m,./images/TULIPHB.png,,,,,,,m,1,0.6592,,,,,,,,0,99,99,8,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.0566,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,STATUE,LB,z,m,./images/STATUELB.png,,,,,,,z,1,1.0566,,,,,,,,0,100,100,150,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,2.8357,0,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,PEARL,C,m,m,./images/PEARL.png,,,,,,,z,0,2.8357,,,,,,,,0,101,101,46,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8246,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,BISHOP,C,z,m,./images/BISHOP.png,,,,,,,z,1,0.8246,,,,,,,,0,102,102,133,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.0354,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,BUNNY,C,z,m,./images/BUNNY.png,,,,,,,z,1,1.0354,,,,,,,,0,103,103,97,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8381,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,PASTA,HB,m,m,./images/PASTAHB.png,,,,,,,m,1,0.8381,,,,,,,,0,104,104,5,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6545,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,PEACH,HB,m,m,./images/PEACHHB.png,,,,,,,m,1,0.6545,,,,,,,,0,105,105,35,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.4745,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,CEMENT,HB,m,m,./images/CEMENTHB.png,,,,,,,m,1,1.4745,,,,,,,,0,106,106,74,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7507,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,CURRY,LB,z,m,./images/CURRYLB.png,,,,,,,z,1,0.7507,,,,,,,,0,107,107,144,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,2.2518,0,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,FINGER,LB,m,m,./images/FINGERLB.png,,,,,,,z,0,2.2518,,,,,,,,0,108,108,3,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.2505,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,ARTIST,C,z,m,./images/ARTIST.png,,,,,,,z,1,1.2505,,,,,,,,0,109,109,145,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.44,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,VALLEY,HB,z,m,./images/VALLEYHB.png,,,,,,,z,1,1.44,,,,,,,,0,110,110,152,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.2587,0,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,MOTOR,C,m,m,./images/MOTOR.png,,,,,,,z,0,1.2587,,,,,,,,0,111,111,13,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.9528,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,STOVE,HB,z,m,./images/STOVEHB.png,,,,,,,z,1,0.9528,,,,,,,,0,112,112,86,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8536,0,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,CANDY,LB,z,m,./images/CANDYLB.png,,,,,,,m,0,0.8536,,,,,,,,0,113,113,123,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6376,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,BERRY,HB,m,m,./images/BERRYHB.png,,,,,,,m,1,0.6376,,,,,,,,0,114,114,47,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6505,0,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,SCREW,LB,m,m,./images/SCREWLB.png,,,,,,,z,0,0.6505,,,,,,,,0,115,115,24,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8341,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,HEATER,HB,z,m,./images/HEATERHB.png,,,,,,,z,1,0.8341,,,,,,,,0,116,116,140,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7557,0,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,MUFFIN,C,m,m,./images/MUFFIN.png,,,,,,,z,0,0.7557,,,,,,,,0,117,117,55,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.2676,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,BRUSH,HB,z,m,./images/BRUSHHB.png,,,,,,,z,1,1.2676,,,,,,,,0,118,118,143,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.0881,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,WEASEL,HB,m,m,./images/WEASELHB.png,,,,,,,m,1,1.0881,,,,,,,,0,119,119,80,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.0001,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,BAMBOO,HB,z,m,./images/BAMBOOHB.png,,,,,,,z,1,1.0001,,,,,,,,0,120,120,89,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.813,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,CARPET,HB,m,m,./images/CARPETHB.png,,,,,,,m,1,0.813,,,,,,,,0,121,121,53,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6681,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,COUCH,HB,m,m,./images/COUCHHB.png,,,,,,,m,1,0.6681,,,,,,,,0,122,122,77,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6186,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,BLOKE,LB,z,m,./images/BLOKELB.png,,,,,,,z,1,0.6186,,,,,,,,0,123,123,96,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8008,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,SHORE,LB,m,m,./images/SHORELB.png,,,,,,,m,1,0.8008,,,,,,,,0,124,124,12,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.1175,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,space,,,,,,CANYON,C,m,m,./images/CANYON.png,4.9344,,,,,,m,1,1.1175,,,,,,,,0,125,125,34,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.9508,0,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,THROAT,LB,m,m,./images/THROATLB.png,,,,,,,z,0,0.9508,,,,,,,,0,126,126,36,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.9578,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,MELON,C,m,m,./images/MELON.png,,,,,,,m,1,0.9578,,,,,,,,0,127,127,22,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7886,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,TOWEL,C,z,m,./images/TOWEL.png,,,,,,,z,1,0.7886,,,,,,,,0,128,128,85,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8837,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,FALCON,C,m,m,./images/FALCON.png,,,,,,,m,1,0.8837,,,,,,,,0,129,129,28,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.6877,0,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,FOLDER,LB,m,m,./images/FOLDERLB.png,,,,,,,z,0,1.6877,,,,,,,,0,130,130,42,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.3509,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,URINE,C,m,m,./images/URINE.png,,,,,,,m,1,1.3509,,,,,,,,0,131,131,70,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,2.8509,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,CRATER,LB,z,m,./images/CRATERLB.png,,,,,,,z,1,2.8509,,,,,,,,0,132,132,87,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6507,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,SWEAT,LB,m,m,./images/SWEATLB.png,,,,,,,m,1,0.6507,,,,,,,,0,133,133,66,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7167,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,SHIELD,LB,z,m,./images/SHIELDLB.png,,,,,,,z,1,0.7167,,,,,,,,0,134,134,132,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.9501,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,LAGOON,HB,z,m,./images/LAGOONHB.png,,,,,,,z,1,0.9501,,,,,,,,0,135,135,131,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8008,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,MUMMY,C,z,m,./images/MUMMY.png,,,,,,,z,1,0.8008,,,,,,,,0,136,136,130,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,2.274,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,BAKER,LB,z,m,./images/BAKERLB.png,,,,,,,z,1,2.274,,,,,,,,0,137,137,147,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6725,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,MOOSE,LB,m,m,./images/MOOSELB.png,,,,,,,m,1,0.6725,,,,,,,,0,138,138,57,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7343,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,WHISKY,HB,z,m,./images/WHISKYHB.png,,,,,,,z,1,0.7343,,,,,,,,0,139,139,167,1
