key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7819,1,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,LADDER,C,m,y,./images/LADDER.png,,,,,,,m,1,0.7819,,,,,,,,0,69,69,38,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.532,0,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,POKER,LB,z,y,./images/POKERLB.png,,,,,,,m,0,0.532,,,,,,,,0,70,70,151,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6157,1,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,PEBBLE,LB,z,y,./images/PEBBLELB.png,,,,,,,z,1,0.6157,,,,,,,,0,71,71,166,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7509,1,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,HOCKEY,C,z,y,./images/HOCKEY.png,,,,,,,z,1,0.7509,,,,,,,,0,72,72,116,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6826,0,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,PASTA,C,m,y,./images/PASTA.png,,,,,,,z,0,0.6826,,,,,,,,0,73,73,5,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.567,1,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,FARMER,C,m,y,./images/FARMER.png,,,,,,,m,1,0.567,,,,,,,,0,74,74,65,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6315,1,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,MOSQUE,LB,m,y,./images/MOSQUELB.png,,,,,,,m,1,0.6315,,,,,,,,0,75,75,43,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.625,1,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,TIGER,LB,z,y,./images/TIGERLB.png,,,,,,,z,1,0.625,,,,,,,,0,76,76,121,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6678,1,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,PISTOL,C,z,y,./images/PISTOL.png,,,,,,,z,1,0.6678,,,,,,,,0,77,77,113,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7144,1,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,MIDGET,LB,z,y,./images/MIDGETLB.png,,,,,,,z,1,0.7144,,,,,,,,0,78,78,160,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9632,0,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,GLOVE,LB,z,y,./images/GLOVELB.png,,,,,,,m,0,0.9632,,,,,,,,0,79,79,157,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5158,0,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,TWINS,HB,m,y,./images/TWINSHB.png,,,,,,,z,0,0.5158,,,,,,,,0,80,80,60,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6471,0,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,STEAK,LB,z,y,./images/STEAKLB.png,,,,,,,m,0,0.6471,,,,,,,,0,81,81,115,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.0031,1,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,SCREW,HB,m,y,./images/SCREWHB.png,,,,,,,m,1,1.0031,,,,,,,,0,82,82,24,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7145,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,space,,,,,,BRUSH,C,z,y,./images/BRUSH.png,37.9526,,,,,,z,1,0.7145,,,,,,,,0,83,83,143,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9974,0,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,ARTIST,LB,z,y,./images/ARTISTLB.png,,,,,,,m,0,0.9974,,,,,,,,0,84,84,145,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5841,0,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,CHALK,LB,z,y,./images/CHALKLB.png,,,,,,,m,0,0.5841,,,,,,,,0,85,85,109,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.4802,0,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,STREAM,C,z,y,./images/STREAM.png,,,,,,,m,0,0.4802,,,,,,,,0,86,86,125,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.4849,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,FERRY,HB,z,y,./images/FERRYHB.png,,,,,,,z,1,0.4849,,,,,,,,0,87,87,141,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.2801,0,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,MUMMY,LB,z,y,./images/MUMMYLB.png,,,,,,,m,0,0.2801,,,,,,,,0,88,88,130,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.2553,0,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,WRIST,LB,m,y,./images/WRISTLB.png,,,,,,,z,0,0.2553,,,,,,,,0,89,89,25,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.4987,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,WHISKY,C,z,y,./images/WHISKY.png,,,,,,,z,1,0.4987,,,,,,,,0,90,90,167,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5155,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,CHERRY,HB,z,y,./images/CHERRYHB.png,,,,,,,z,1,0.5155,,,,,,,,0,91,91,138,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.4804,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,DESERT,LB,z,y,./images/DESERTLB.png,,,,,,,z,1,0.4804,,,,,,,,0,92,92,136,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.2527,0,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,CLOWN,LB,z,y,./images/CLOWNLB.png,,,,,,,m,0,0.2527,,,,,,,,0,93,93,106,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.4099,0,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,GARDEN,LB,z,y,./images/GARDENLB.png,,,,,,,m,0,0.4099,,,,,,,,0,94,94,94,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.4648,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,CRUMB,C,m,y,./images/CRUMB.png,,,,,,,m,1,0.4648,,,,,,,,0,95,95,29,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.3645,0,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,SMOKER,C,m,y,./images/SMOKER.png,,,,,,,z,0,0.3645,,,,,,,,0,96,96,26,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.2222,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,PIMPLE,C,m,y,./images/PIMPLE.png,,,,,,,m,1,0.2222,,,,,,,,0,97,97,71,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.4718,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,SKIING,C,m,y,./images/SKIING.png,,,,,,,m,1,0.4718,,,,,,,,0,98,98,17,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6304,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,PEACH,C,m,y,./images/PEACH.png,,,,,,,m,1,0.6304,,,,,,,,0,99,99,35,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5825,0,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,COUCH,C,m,y,./images/COUCH.png,,,,,,,z,0,0.5825,,,,,,,,0,100,100,77,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5173,0,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,CRATER,HB,z,y,./images/CRATERHB.png,,,,,,,m,0,0.5173,,,,,,,,0,101,101,87,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7012,0,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,BIRTH,LB,m,y,./images/BIRTHLB.png,,,,,,,z,0,0.7012,,,,,,,,0,102,102,37,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5734,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,COOKER,HB,m,y,./images/COOKERHB.png,,,,,,,m,1,0.5734,,,,,,,,0,103,103,69,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.4151,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,VALLEY,C,z,y,./images/VALLEY.png,,,,,,,z,1,0.4151,,,,,,,,0,104,104,152,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.4744,0,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,FLASK,HB,z,y,./images/FLASKHB.png,,,,,,,m,0,0.4744,,,,,,,,0,105,105,156,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.559,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,BONNET,C,m,y,./images/BONNET.png,,,,,,,m,1,0.559,,,,,,,,0,106,106,11,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.458,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,DRILL,HB,z,y,./images/DRILLHB.png,,,,,,,z,1,0.458,,,,,,,,0,107,107,165,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.4983,0,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,LAGOON,C,z,y,./images/LAGOON.png,,,,,,,m,0,0.4983,,,,,,,,0,108,108,131,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.0168,0,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,GREASE,HB,m,y,./images/GREASEHB.png,,,,,,,z,0,0.0168,,,,,,,,0,109,109,15,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.4969,0,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,PARCEL,HB,z,y,./images/PARCELHB.png,,,,,,,m,0,0.4969,,,,,,,,0,110,110,102,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5583,0,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,CEMENT,C,m,y,./images/CEMENT.png,,,,,,,z,0,0.5583,,,,,,,,0,111,111,74,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7968,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,THROAT,HB,m,y,./images/THROATHB.png,,,,,,,m,1,0.7968,,,,,,,,0,112,112,36,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7495,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,SAILOR,LB,m,y,./images/SAILORLB.png,,,,,,,m,1,0.7495,,,,,,,,0,113,113,67,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7128,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,MUFFIN,LB,m,y,./images/MUFFINLB.png,,,,,,,m,1,0.7128,,,,,,,,0,114,114,55,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6326,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,PLANK,LB,m,y,./images/PLANKLB.png,,,,,,,m,1,0.6326,,,,,,,,0,115,115,1,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8559,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,KITTEN,HB,m,y,./images/KITTENHB.png,,,,,,,m,1,0.8559,,,,,,,,0,116,116,45,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.4832,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,PURSE,C,m,y,./images/PURSE.png,,,,,,,m,1,0.4832,,,,,,,,0,117,117,62,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5641,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,MIRROR,HB,m,y,./images/MIRRORHB.png,,,,,,,m,1,0.5641,,,,,,,,0,118,118,63,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5238,0,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,BURIAL,C,m,y,./images/BURIAL.png,,,,,,,z,0,0.5238,,,,,,,,0,119,119,59,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6983,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,MALLET,C,m,y,./images/MALLET.png,,,,,,,m,1,0.6983,,,,,,,,0,120,120,50,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6046,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,HEATER,C,z,y,./images/HEATER.png,,,,,,,z,1,0.6046,,,,,,,,0,121,121,140,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5053,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,BAKER,HB,z,y,./images/BAKERHB.png,,,,,,,z,1,0.5053,,,,,,,,0,122,122,147,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5173,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,LITTER,HB,m,y,./images/LITTERHB.png,,,,,,,m,1,0.5173,,,,,,,,0,123,123,78,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6559,0,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,ATTIC,HB,m,y,./images/ATTICHB.png,,,,,,,z,0,0.6559,,,,,,,,0,124,124,27,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6162,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,space,,,,,,DOUGH,LB,m,y,./images/DOUGHLB.png,1.8999,,,,,,m,1,0.6162,,,,,,,,0,125,125,19,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5569,0,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,LLAMA,C,z,y,./images/LLAMA.png,,,,,,,m,0,0.5569,,,,,,,,0,126,126,119,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6664,0,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,FENCE,C,z,y,./images/FENCE.png,,,,,,,m,0,0.6664,,,,,,,,0,127,127,98,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6912,0,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,SQUARE,HB,m,y,./images/SQUAREHB.png,,,,,,,z,0,0.6912,,,,,,,,0,128,128,6,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5668,0,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,SLOPE,HB,z,y,./images/SLOPEHB.png,,,,,,,m,0,0.5668,,,,,,,,0,129,129,114,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8814,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,SNACK,LB,m,y,./images/SNACKLB.png,,,,,,,m,1,0.8814,,,,,,,,0,130,130,73,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6892,0,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,STORM,HB,m,y,./images/STORMHB.png,,,,,,,z,0,0.6892,,,,,,,,0,131,131,30,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5822,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,CANDY,HB,z,y,./images/CANDYHB.png,,,,,,,z,1,0.5822,,,,,,,,0,132,132,123,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5304,0,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,TOMATO,HB,m,y,./images/TOMATOHB.png,,,,,,,z,0,0.5304,,,,,,,,0,133,133,0,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5486,1,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,PARADE,C,z,y,./images/PARADE.png,,,,,,,z,1,0.5486,,,,,,,,0,134,134,101,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5646,0,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,MEDAL,C,z,y,./images/MEDAL.png,,,,,,,m,0,0.5646,,,,,,,,0,135,135,95,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.4868,0,,,,,,,,,,,,,,,,,,,,,,,,,0.380815972,-0.321263021,0,0,0,,,,,,,CRADLE,C,m,y,./images/CRADLE.png,,,,,,,z,0,0.4868,,,,,,,,0,136,136,20,1,
