key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,instr_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.434,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,LLAMA,LB,z,m,./images/LLAMALB.png,,,,,,,,z,1,0.434,,,,,,,,0,75,75,119,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.015,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,BAKER,C,z,m,./images/BAKER.png,,,,,,,,z,1,1.015,,,,,,,,0,76,76,147,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.835,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,BABOON,HB,m,m,./images/BABOONHB.png,,,,,,,,z,0,0.835,,,,,,,,0,77,77,58,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.246,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,INFANT,HB,m,m,./images/INFANTHB.png,,,,,,,,m,1,0.246,,,,,,,,0,78,78,76,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.445,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,URINE,HB,m,m,./images/URINEHB.png,,,,,,,,m,1,0.445,,,,,,,,0,79,79,70,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.375,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,SUNSET,HB,m,m,./images/SUNSETHB.png,,,,,,,,m,1,0.375,,,,,,,,0,80,80,82,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.061,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,STOOL,HB,z,m,./images/STOOLHB.png,,,,,,,,m,0,0.061,,,,,,,,0,81,81,127,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.046,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,MUFFIN,HB,m,m,./images/MUFFINHB.png,,,,,,,,m,1,1.046,,,,,,,,0,82,82,55,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.647,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,space,,,,,,TULIP,LB,m,m,./images/TULIPLB.png,4.463,,,,,,,m,1,0.647,,,,,,,,0,83,83,8,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,2.296,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,LITTER,C,m,m,./images/LITTER.png,,,,,,,,m,1,2.296,,,,,,,,0,84,84,78,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.42,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,GLOVE,HB,z,m,./images/GLOVEHB.png,,,,,,,,m,0,0.42,,,,,,,,0,85,85,157,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.045,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,DRUMS,HB,m,m,./images/DRUMSHB.png,,,,,,,,m,1,0.045,,,,,,,,0,86,86,49,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.128,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,FARMER,LB,m,m,./images/FARMERLB.png,,,,,,,,m,1,0.128,,,,,,,,0,87,87,65,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.312,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,CRUMB,LB,m,m,./images/CRUMBLB.png,,,,,,,,m,1,0.312,,,,,,,,0,88,88,29,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.545,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,RULER,HB,z,m,./images/RULERHB.png,,,,,,,,m,0,0.545,,,,,,,,0,89,89,163,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.392,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,TORCH,LB,m,m,./images/TORCHLB.png,,,,,,,,m,1,0.392,,,,,,,,0,90,90,68,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.162,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,MONKEY,C,z,m,./images/MONKEY.png,,,,,,,,m,0,0.162,,,,,,,,0,91,91,129,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.294,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,CANDY,C,z,m,./images/CANDY.png,,,,,,,,z,1,0.294,,,,,,,,0,92,92,123,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.708,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,WHEEL,LB,z,m,./images/WHEELLB.png,,,,,,,,m,0,0.708,,,,,,,,0,93,93,161,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.826,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,FINGER,C,m,m,./images/FINGER.png,,,,,,,,m,1,0.826,,,,,,,,0,94,94,3,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.523,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,CHERRY,C,z,m,./images/CHERRY.png,,,,,,,,z,1,0.523,,,,,,,,0,95,95,138,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.428,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,COUCH,LB,m,m,./images/COUCHLB.png,,,,,,,,m,1,0.428,,,,,,,,0,96,96,77,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.46,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,PISTOL,LB,z,m,./images/PISTOLLB.png,,,,,,,,m,0,0.46,,,,,,,,0,97,97,113,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.274,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,DRILL,C,z,m,./images/DRILL.png,,,,,,,,m,0,0.274,,,,,,,,0,98,98,165,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.603,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,SCREW,C,m,m,./images/SCREW.png,,,,,,,,m,1,0.603,,,,,,,,0,99,99,24,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,10.749,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,MIRROR,C,m,m,./images/MIRROR.png,,,,,,,,m,1,10.749,,,,,,,,0,100,100,63,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.911,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,BUTTER,C,z,m,./images/BUTTER.png,,,,,,,,z,1,0.911,,,,,,,,0,101,101,111,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,4.877,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,FALCON,HB,m,m,./images/FALCONHB.png,,,,,,,,m,1,4.877,,,,,,,,0,102,102,28,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.443,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,COLLAR,C,z,m,./images/COLLAR.png,,,,,,,,m,0,0.443,,,,,,,,0,103,103,99,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.493,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,MELON,HB,m,m,./images/MELONHB.png,,,,,,,,m,1,0.493,,,,,,,,0,104,104,22,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.395,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,STORM,C,m,m,./images/STORM.png,,,,,,,,m,1,0.395,,,,,,,,0,105,105,30,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.596,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,BUNNY,HB,z,m,./images/BUNNYHB.png,,,,,,,,m,0,0.596,,,,,,,,0,106,106,97,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.396,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,BRUSH,LB,z,m,./images/BRUSHLB.png,,,,,,,,z,1,0.396,,,,,,,,0,107,107,143,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.378,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,JUNGLE,LB,m,m,./images/JUNGLELB.png,,,,,,,,m,1,0.378,,,,,,,,0,108,108,83,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.629,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,STEAK,HB,z,m,./images/STEAKHB.png,,,,,,,,m,0,0.629,,,,,,,,0,109,109,115,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.112,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,SQUARE,C,m,m,./images/SQUARE.png,,,,,,,,m,1,1.112,,,,,,,,0,110,110,6,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,2.66,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,STOVE,LB,z,m,./images/STOVELB.png,,,,,,,,z,1,2.66,,,,,,,,0,111,111,86,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,2.186,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,FLESH,C,z,m,./images/FLESH.png,,,,,,,,z,1,2.186,,,,,,,,0,112,112,108,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.033,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,TOWEL,HB,z,m,./images/TOWELHB.png,,,,,,,,z,1,1.033,,,,,,,,0,113,113,85,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.985,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,CLOUD,LB,z,m,./images/CLOUDLB.png,,,,,,,,z,1,0.985,,,,,,,,0,114,114,110,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.929,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,NOOSE,C,m,m,./images/NOOSE.png,,,,,,,,m,1,0.929,,,,,,,,0,115,115,72,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,3.129,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,BROOM,C,z,m,./images/BROOM.png,,,,,,,,z,1,3.129,,,,,,,,0,116,116,162,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.172,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,BLOKE,C,z,m,./images/BLOKE.png,,,,,,,,m,0,1.172,,,,,,,,0,117,117,96,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.361,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,PASTA,LB,m,m,./images/PASTALB.png,,,,,,,,m,1,0.361,,,,,,,,0,118,118,5,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.346,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,LADDER,LB,m,m,./images/LADDERLB.png,,,,,,,,m,1,0.346,,,,,,,,0,119,119,38,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.362,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,WAGON,HB,z,m,./images/WAGONHB.png,,,,,,,,z,1,0.362,,,,,,,,0,120,120,91,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.441,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,JAGUAR,C,m,m,./images/JAGUAR.png,,,,,,,,z,0,0.441,,,,,,,,0,121,121,18,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.26,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,BAMBOO,LB,z,m,./images/BAMBOOLB.png,,,,,,,,m,0,0.26,,,,,,,,0,122,122,89,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.151,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,KITTEN,C,m,m,./images/KITTEN.png,,,,,,,,m,1,0.151,,,,,,,,0,123,123,45,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.371,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,STATUE,C,z,m,./images/STATUE.png,,,,,,,,m,0,0.371,,,,,,,,0,124,124,150,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.395,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,space,,,,,,GRAPE,HB,z,m,./images/GRAPEHB.png,1.435,,,,,,,m,0,0.395,,,,,,,,0,125,125,100,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,4.713,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,MAGGOT,C,m,m,./images/MAGGOT.png,,,,,,,,m,1,4.713,,,,,,,,0,126,126,33,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.294,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,MOSQUE,HB,m,m,./images/MOSQUEHB.png,,,,,,,,m,1,1.294,,,,,,,,0,127,127,43,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,THROAT,C,m,m,./images/THROAT.png,,,,,,,,m,1,0.9,,,,,,,,0,128,128,36,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.795,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,WRIST,HB,m,m,./images/WRISTHB.png,,,,,,,,m,1,0.795,,,,,,,,0,129,129,25,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.102,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,PURSE,LB,m,m,./images/PURSELB.png,,,,,,,,m,1,1.102,,,,,,,,0,130,130,62,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.796,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,TRIPOD,C,m,m,./images/TRIPOD.png,,,,,,,,m,1,0.796,,,,,,,,0,131,131,54,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.529,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,TOMATO,C,m,m,./images/TOMATO.png,,,,,,,,m,1,0.529,,,,,,,,0,132,132,0,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.539,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,CURRY,C,z,m,./images/CURRY.png,,,,,,,,m,0,0.539,,,,,,,,0,133,133,144,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.197,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,FLASK,C,z,m,./images/FLASK.png,,,,,,,,m,0,1.197,,,,,,,,0,134,134,156,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.178,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,CARPET,LB,m,m,./images/CARPETLB.png,,,,,,,,z,0,1.178,,,,,,,,0,135,135,53,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.21,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,RHINO,C,m,m,./images/RHINO.png,,,,,,,,m,1,1.21,,,,,,,,0,136,136,9,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.915,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,TIGER,HB,z,m,./images/TIGERHB.png,,,,,,,,z,1,0.915,,,,,,,,0,137,137,121,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.374,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,ARTIST,HB,z,m,./images/ARTISTHB.png,,,,,,,,z,1,1.374,,,,,,,,0,138,138,145,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.26,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,SPORT,C,m,m,./images/SPORT.png,,,,,,,,m,1,1.26,,,,,,,,0,139,139,48,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.478,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,CLIFF,LB,z,m,./images/CLIFFLB.png,,,,,,,,m,0,0.478,,,,,,,,0,140,140,92,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.728,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,DOUGH,HB,m,m,./images/DOUGHHB.png,,,,,,,,m,1,0.728,,,,,,,,0,141,141,19,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.54,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,BRIDE,HB,z,m,./images/BRIDEHB.png,,,,,,,,z,1,0.54,,,,,,,,0,142,142,148,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.328,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,ALLEY,HB,z,m,./images/ALLEYHB.png,,,,,,,,z,1,0.328,,,,,,,,0,143,143,139,1
