key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,instr_done_touch.clicked_name,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5956,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,CLOUD,C,m,y,./images/CLOUD.png,,,,,,,,,,,,,,,,,,,,m,1,0.5956,,,,,,,,0,32,32,26,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6192,0,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,SNACK,LB,z,y,./images/SNACKLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.6192,,,,,,,,0,33,33,157,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.2056,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,COOKER,HB,z,y,./images/COOKERHB.png,,,,,,,,,,,,,,,,,,,,z,1,1.2056,,,,,,,,0,34,34,153,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7847,0,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,BONNET,C,z,y,./images/BONNET.png,,,,,,,,,,,,,,,,,,,,m,0,0.7847,,,,,,,,0,35,35,95,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9625,0,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,CANYON,LB,z,y,./images/CANYONLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.9625,,,,,,,,0,36,36,118,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7234,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,FLASK,HB,m,y,./images/FLASKHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7234,,,,,,,,0,37,37,72,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.6709,0,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,QUILL,LB,z,y,./images/QUILLLB.png,,,,,,,,,,,,,,,,,,,,m,0,1.6709,,,,,,,,0,38,38,115,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8011,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,PICKLE,C,z,y,./images/PICKLE.png,,,,,,,,,,,,,,,,,,,,z,1,0.8011,,,,,,,,0,39,39,98,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9235,0,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,SWING,LB,z,y,./images/SWINGLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.9235,,,,,,,,0,40,40,124,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7244,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,1,0,0,,,,,,,TIGER,LB,m,y,./images/TIGERLB.png,break_done_button,,,,,,,,,,,,,,,,,,,m,1,0.7244,,,,,,,,0,41,41,37,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8352,0,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,PIMPLE,C,z,y,./images/PIMPLE.png,,,,,,,,,,,,,,,,,,,,m,0,0.8352,,,,,,,,0,42,42,155,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6202,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,CHALK,LB,m,y,./images/CHALKLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6202,,,,,,,,0,43,43,25,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.9382,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,WEASEL,C,z,y,./images/WEASEL.png,,,,,,,,,,,,,,,,,,,,z,1,1.9382,,,,,,,,0,44,44,164,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8899,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,PACKET,C,z,y,./images/PACKET.png,,,,,,,,,,,,,,,,,,,,z,1,0.8899,,,,,,,,0,45,45,140,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6345,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,MONKEY,HB,m,y,./images/MONKEYHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6345,,,,,,,,0,46,46,45,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0045,0,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,GREASE,HB,z,y,./images/GREASEHB.png,,,,,,,,,,,,,,,,,,,,m,0,1.0045,,,,,,,,0,47,47,99,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5534,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,POSTER,C,m,y,./images/POSTER.png,,,,,,,,,,,,,,,,,,,,m,1,0.5534,,,,,,,,0,48,48,53,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6534,0,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,PAINT,LB,z,y,./images/PAINTLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.6534,,,,,,,,0,49,49,91,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,2.5188,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,BERRY,C,z,y,./images/BERRY.png,,,,,,,,,,,,,,,,,,,,z,1,2.5188,,,,,,,,0,50,50,131,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0132,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,BAMBOO,C,m,y,./images/BAMBOO.png,,,,,,,,,,,,,,,,,,,,m,1,1.0132,,,,,,,,0,51,51,5,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5516,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,CANDY,HB,m,y,./images/CANDYHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.5516,,,,,,,,0,52,52,39,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.126,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,WHEEL,C,m,y,./images/WHEEL.png,,,,,,,,,,,,,,,,,,,,m,1,1.126,,,,,,,,0,53,53,77,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,4.438,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,TORCH,C,z,y,./images/TORCH.png,,,,,,,,,,,,,,,,,,,,z,1,4.438,,,,,,,,0,54,54,152,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6029,0,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,SUNSET,LB,z,y,./images/SUNSETLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.6029,,,,,,,,0,55,55,166,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6697,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,ALLEY,LB,m,y,./images/ALLEYLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6697,,,,,,,,0,56,56,55,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5866,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,LAGOON,C,m,y,./images/LAGOON.png,,,,,,,,,,,,,,,,,,,,m,1,0.5866,,,,,,,,0,57,57,47,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1743,0,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,TOMATO,HB,z,y,./images/TOMATOHB.png,,,,,,,,,,,,,,,,,,,,m,0,1.1743,,,,,,,,0,58,58,84,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8207,0,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,LITTER,HB,z,y,./images/LITTERHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.8207,,,,,,,,0,59,59,162,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7452,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,RAZOR,LB,m,y,./images/RAZORLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7452,,,,,,,,0,60,60,34,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1851,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,SMOKER,C,z,y,./images/SMOKER.png,,,,,,,,,,,,,,,,,,,,z,1,1.1851,,,,,,,,0,61,61,110,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0606,0,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,ATTIC,HB,z,y,./images/ATTICHB.png,,,,,,,,,,,,,,,,,,,,m,0,1.0606,,,,,,,,0,62,62,111,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1014,0,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,STORM,HB,z,y,./images/STORMHB.png,,,,,,,,,,,,,,,,,,,,m,0,1.1014,,,,,,,,0,63,63,114,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7092,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,BANANA,LB,m,y,./images/BANANALB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7092,,,,,,,,0,64,64,70,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6438,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,MEDAL,C,m,y,./images/MEDAL.png,,,,,,,,,,,,,,,,,,,,m,1,0.6438,,,,,,,,0,65,65,11,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5944,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,BOXER,LB,m,y,./images/BOXERLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.5944,,,,,,,,0,66,66,4,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6774,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,CURRY,HB,m,y,./images/CURRYHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6774,,,,,,,,0,67,67,60,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6721,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,SNAKE,LB,m,y,./images/SNAKELB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6721,,,,,,,,0,68,68,40,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0074,0,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,MUFFIN,LB,z,y,./images/MUFFINLB.png,,,,,,,,,,,,,,,,,,,,m,0,1.0074,,,,,,,,0,69,69,139,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7429,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,RULER,LB,m,y,./images/RULERLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7429,,,,,,,,0,70,70,79,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6126,0,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,MELON,LB,z,y,./images/MELONLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.6126,,,,,,,,0,71,71,106,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8695,0,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,MOOSE,HB,z,y,./images/MOOSEHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.8695,,,,,,,,0,72,72,141,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.51,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,LLAMA,C,m,y,./images/LLAMA.png,,,,,,,,,,,,,,,,,,,,m,1,0.51,,,,,,,,0,73,73,35,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.8529,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,BIRTH,LB,z,y,./images/BIRTHLB.png,,,,,,,,,,,,,,,,,,,,z,1,1.8529,,,,,,,,0,74,74,121,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6741,0,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,GRAIN,HB,z,y,./images/GRAINHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.6741,,,,,,,,0,75,75,159,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6551,0,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,MALLET,C,z,y,./images/MALLET.png,,,,,,,,,,,,,,,,,,,,m,0,0.6551,,,,,,,,0,76,76,134,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.97,0,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,PLANK,LB,z,y,./images/PLANKLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.97,,,,,,,,0,77,77,85,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5718,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,GARDEN,LB,m,y,./images/GARDENLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.5718,,,,,,,,0,78,78,10,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9584,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,TWINS,HB,z,y,./images/TWINSHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.9584,,,,,,,,0,79,79,144,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6298,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,FLESH,HB,m,y,./images/FLESHHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6298,,,,,,,,0,80,80,24,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.3183,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,CANDLE,LB,z,y,./images/CANDLELB.png,,,,,,,,,,,,,,,,,,,,z,1,1.3183,,,,,,,,0,81,81,145,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9559,1,,,,,,,,,,,,,,,,,,,,,,,,0.004882813,-0.421875,0,0,0,,,,,,,SLOPE,HB,m,y,./images/SLOPEHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.9559,,,,,,,,0,82,82,30,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.774,0,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,space,,,,,,LADDER,C,z,y,./images/LADDER.png,,,,,,,,,,,,,,,,,,,,m,0,0.774,,,,,,,,0,83,83,122,1,67.1982
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1267,1,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,DRILL,HB,m,y,./images/DRILLHB.png,,,,,,,,,,,,,,,,,,,,m,1,1.1267,,,,,,,,0,84,84,81,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6741,1,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,MIDGET,LB,m,y,./images/MIDGETLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6741,,,,,,,,0,85,85,76,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6737,1,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,PARADE,C,m,y,./images/PARADE.png,,,,,,,,,,,,,,,,,,,,m,1,0.6737,,,,,,,,0,86,86,17,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8051,1,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,JUMPER,C,m,y,./images/JUMPER.png,,,,,,,,,,,,,,,,,,,,m,1,0.8051,,,,,,,,0,87,87,74,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8465,1,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,SAUCE,HB,m,y,./images/SAUCEHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.8465,,,,,,,,0,88,88,51,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7187,1,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,STOVE,C,m,y,./images/STOVE.png,,,,,,,,,,,,,,,,,,,,m,1,0.7187,,,,,,,,0,89,89,2,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5941,0,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,SCREW,HB,z,y,./images/SCREWHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.5941,,,,,,,,0,90,90,108,1,
