key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,instr_done_touch.clicked_name,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.8062,1,,,,,,,,,,,,,,,,,,,,,,,,0.497395833,-0.016927083,0,0,0,,,,,,,RAZOR,C,z,m,./images/RAZOR.png,,,,,,,,,,,,,,,,,,,,,z,1,0.8062,,,,,,,,0,32,32,118,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,2.1124,1,,,,,,,,,,,,,,,,,,,,,,,,0.497395833,-0.016927083,0,0,0,,,,,,,PENCE,C,m,m,./images/PENCE.png,,,,,,,,,,,,,,,,,,,,,m,1,2.1124,,,,,,,,0,33,33,16,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,1.114,1,,,,,,,,,,,,,,,,,,,,,,,,0.497395833,-0.016927083,0,0,0,,,,,,,BASKET,HB,z,m,./images/BASKETHB.png,,,,,,,,,,,,,,,,,,,,,z,1,1.114,,,,,,,,0,34,34,128,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.9644,1,,,,,,,,,,,,,,,,,,,,,,,,0.497395833,-0.016927083,0,0,0,,,,,,,THROAT,LB,m,m,./images/THROATLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.9644,,,,,,,,0,35,35,36,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,1.0963,1,,,,,,,,,,,,,,,,,,,,,,,,0.497395833,-0.016927083,0,0,0,,,,,,,CHAIN,LB,z,m,./images/CHAINLB.png,,,,,,,,,,,,,,,,,,,,,z,1,1.0963,,,,,,,,0,36,36,126,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.6319,0,,,,,,,,,,,,,,,,,,,,,,,,0.497395833,-0.016927083,0,0,0,,,,,,,MIDGET,C,z,m,./images/MIDGET.png,,,,,,,,,,,,,,,,,,,,,m,0,0.6319,,,,,,,,0,37,37,160,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.8311,1,,,,,,,,,,,,,,,,,,,,,,,,0.497395833,-0.016927083,0,0,0,,,,,,,ATTIC,LB,m,m,./images/ATTICLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.8311,,,,,,,,0,38,38,27,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.6855,0,,,,,,,,,,,,,,,,,,,,,,,,0.497395833,-0.016927083,0,0,0,,,,,,,HAMMER,LB,z,m,./images/HAMMERLB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.6855,,,,,,,,0,39,39,159,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,1.1133,1,,,,,,,,,,,,,,,,,,,,,,,,0.497395833,-0.016927083,0,0,0,,,,,,,CANDY,LB,z,m,./images/CANDYLB.png,,,,,,,,,,,,,,,,,,,,,z,1,1.1133,,,,,,,,0,40,40,123,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,1.0305,0,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,space,,,,,,FARMER,HB,m,m,./images/FARMERHB.png,150.4423,,,,,,,,,,,,,,,,,,,,z,0,1.0305,,,,,,,,0,41,41,65,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,1.7606,0,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,ARROW,LB,z,m,./images/ARROWLB.png,,,,,,,,,,,,,,,,,,,,,m,0,1.7606,,,,,,,,0,42,42,153,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.8963,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,SQUARE,LB,m,m,./images/SQUARELB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.8963,,,,,,,,0,43,43,6,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.8657,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,BUBBLE,HB,z,m,./images/BUBBLEHB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.8657,,,,,,,,0,44,44,155,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,1.2481,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,ONION,LB,m,m,./images/ONIONLB.png,,,,,,,,,,,,,,,,,,,,,m,1,1.2481,,,,,,,,0,45,45,51,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.9973,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,TORCH,HB,m,m,./images/TORCHHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.9973,,,,,,,,0,46,46,68,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.7846,0,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,TULIP,HB,m,m,./images/TULIPHB.png,,,,,,,,,,,,,,,,,,,,,z,0,0.7846,,,,,,,,0,47,47,8,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.9297,0,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,SLOPE,LB,z,m,./images/SLOPELB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.9297,,,,,,,,0,48,48,114,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.6933,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,SWING,C,m,m,./images/SWING.png,,,,,,,,,,,,,,,,,,,,,m,1,0.6933,,,,,,,,0,49,49,40,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,1.5553,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,PARCEL,LB,z,m,./images/PARCELLB.png,,,,,,,,,,,,,,,,,,,,,z,1,1.5553,,,,,,,,0,50,50,102,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,1.0914,0,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,WHISKY,HB,z,m,./images/WHISKYHB.png,,,,,,,,,,,,,,,,,,,,,m,0,1.0914,,,,,,,,0,51,51,167,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,3.096,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,FERRY,LB,z,m,./images/FERRYLB.png,,,,,,,,,,,,,,,,,,,,,z,1,3.096,,,,,,,,0,52,52,141,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.831,0,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,PARADE,HB,z,m,./images/PARADEHB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.831,,,,,,,,0,53,53,101,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.7637,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,FINGER,LB,m,m,./images/FINGERLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.7637,,,,,,,,0,54,54,3,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.7161,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,TWINS,LB,m,m,./images/TWINSLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.7161,,,,,,,,0,55,55,60,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.63,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,JELLY,C,m,m,./images/JELLY.png,,,,,,,,,,,,,,,,,,,,,m,1,0.63,,,,,,,,0,56,56,64,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.6706,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,MOOSE,LB,m,m,./images/MOOSELB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.6706,,,,,,,,0,57,57,57,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,2.8824,0,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,WAGON,C,z,m,./images/WAGON.png,,,,,,,,,,,,,,,,,,,,,m,0,2.8824,,,,,,,,0,58,58,91,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,1.9015,0,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,DONKEY,C,z,m,./images/DONKEY.png,,,,,,,,,,,,,,,,,,,,,m,0,1.9015,,,,,,,,0,59,59,103,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,1.6498,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,NOOSE,LB,m,m,./images/NOOSELB.png,,,,,,,,,,,,,,,,,,,,,m,1,1.6498,,,,,,,,0,60,60,72,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,2.4662,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,PEACH,HB,m,m,./images/PEACHHB.png,,,,,,,,,,,,,,,,,,,,,m,1,2.4662,,,,,,,,0,61,61,35,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.6909,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,BEARD,HB,m,m,./images/BEARDHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.6909,,,,,,,,0,62,62,2,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,1.1826,0,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,GRAIN,LB,m,m,./images/GRAINLB.png,,,,,,,,,,,,,,,,,,,,,z,0,1.1826,,,,,,,,0,63,63,75,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.8305,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,URINE,C,m,m,./images/URINE.png,,,,,,,,,,,,,,,,,,,,,m,1,0.8305,,,,,,,,0,64,64,70,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.5987,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,LITTER,LB,m,m,./images/LITTERLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5987,,,,,,,,0,65,65,78,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,2.0636,0,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,COLLAR,LB,z,m,./images/COLLARLB.png,,,,,,,,,,,,,,,,,,,,,m,0,2.0636,,,,,,,,0,66,66,99,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.6984,0,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,POSTER,HB,z,m,./images/POSTERHB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.6984,,,,,,,,0,67,67,137,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.6695,0,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,TIGER,C,z,m,./images/TIGER.png,,,,,,,,,,,,,,,,,,,,,m,0,0.6695,,,,,,,,0,68,68,121,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.6287,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,SWEAT,LB,m,m,./images/SWEATLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.6287,,,,,,,,0,69,69,66,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.682,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,STAIN,LB,z,m,./images/STAINLB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.682,,,,,,,,0,70,70,90,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,1.5468,0,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,BUNNY,C,z,m,./images/BUNNY.png,,,,,,,,,,,,,,,,,,,,,m,0,1.5468,,,,,,,,0,71,71,97,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,1.1862,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,STEAK,C,z,m,./images/STEAK.png,,,,,,,,,,,,,,,,,,,,,z,1,1.1862,,,,,,,,0,72,72,115,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.6827,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,BELLY,C,m,m,./images/BELLY.png,,,,,,,,,,,,,,,,,,,,,m,1,0.6827,,,,,,,,0,73,73,10,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.5801,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,BIRTH,C,m,m,./images/BIRTH.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5801,,,,,,,,0,74,74,37,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.9088,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,CRUST,C,m,m,./images/CRUST.png,,,,,,,,,,,,,,,,,,,,,m,1,0.9088,,,,,,,,0,75,75,79,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.6962,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,GRANNY,HB,z,m,./images/GRANNYHB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.6962,,,,,,,,0,76,76,104,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,1.6622,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,LIZARD,HB,m,m,./images/LIZARDHB.png,,,,,,,,,,,,,,,,,,,,,m,1,1.6622,,,,,,,,0,77,77,44,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.6333,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,MUSCLE,C,m,m,./images/MUSCLE.png,,,,,,,,,,,,,,,,,,,,,m,1,0.6333,,,,,,,,0,78,78,4,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.5647,0,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,FOLDER,LB,m,m,./images/FOLDERLB.png,,,,,,,,,,,,,,,,,,,,,z,0,0.5647,,,,,,,,0,79,79,42,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.6793,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,DOUGH,C,m,m,./images/DOUGH.png,,,,,,,,,,,,,,,,,,,,,m,1,0.6793,,,,,,,,0,80,80,19,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.8702,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,JAGUAR,LB,m,m,./images/JAGUARLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.8702,,,,,,,,0,81,81,18,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.9469,1,,,,,,,,,,,,,,,,,,,,,,,,0.154947917,-0.326822917,0,0,0,,,,,,,GREASE,LB,m,m,./images/GREASELB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.9469,,,,,,,,0,82,82,15,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.5871,1,,,,,,,,,,,,,,,,,,,,,,,,0.05078125,-0.4375,1,0,0,,,,,,,MOTOR,C,m,m,./images/MOTOR.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5871,,,,,,,,0,83,83,13,1,break_done_button
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,2.8712,1,,,,,,,,,,,,,,,,,,,,,,,,0.05078125,-0.4375,0,0,0,,,,,,,DRILL,LB,z,m,./images/DRILLLB.png,,,,,,,,,,,,,,,,,,,,,z,1,2.8712,,,,,,,,0,84,84,165,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,1.2206,1,,,,,,,,,,,,,,,,,,,,,,,,0.05078125,-0.4375,0,0,0,,,,,,,PIMPLE,HB,m,m,./images/PIMPLEHB.png,,,,,,,,,,,,,,,,,,,,,m,1,1.2206,,,,,,,,0,85,85,71,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,0.5795,1,,,,,,,,,,,,,,,,,,,,,,,,0.05078125,-0.4375,0,0,0,,,,,,,LADDER,HB,m,m,./images/LADDERHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5795,,,,,,,,0,86,86,38,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,1.0318,1,,,,,,,,,,,,,,,,,,,,,,,,0.05078125,-0.4375,0,0,0,,,,,,,KITTEN,LB,m,m,./images/KITTENLB.png,,,,,,,,,,,,,,,,,,,,,m,1,1.0318,,,,,,,,0,87,87,45,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,1.0962,1,,,,,,,,,,,,,,,,,,,,,,,,0.05078125,-0.4375,0,0,0,,,,,,,HEATER,HB,z,m,./images/HEATERHB.png,,,,,,,,,,,,,,,,,,,,,z,1,1.0962,,,,,,,,0,88,88,140,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,1.6222,1,,,,,,,,,,,,,,,,,,,,,,,,0.05078125,-0.4375,0,0,0,,,,,,,WALRUS,HB,m,m,./images/WALRUSHB.png,,,,,,,,,,,,,,,,,,,,,m,1,1.6222,,,,,,,,0,89,89,23,1,
,,,,,,,,,,,,,,,,,5ddb44664a113aaa06465dbe,42,2022-02-12_17h18.38.048,lexical_decision_task_DD_L3,2021.2.3,Win32,60.51437216,,,,,,,,,,,1.1216,0,,,,,,,,,,,,,,,,,,,,,,,,0.05078125,-0.4375,0,0,0,,,,,,,PAINT,C,m,m,./images/PAINT.png,,,,,,,,,,,,,,,,,,,,,z,0,1.1216,,,,,,,,0,90,90,7,1,
