key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.7364,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,PURSE,LB,m,m,./images/PURSELB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.7364,,,,,,,,0,36,36,62,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.6485,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,ATTIC,C,m,m,./images/ATTIC.png,,,,,,,,,,,,,,,,,,,,,,m,1,1.6485,,,,,,,,0,37,37,27,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.7702,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,DESERT,HB,z,m,./images/DESERTHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.7702,,,,,,,,0,38,38,136,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.391,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,NOOSE,C,m,m,./images/NOOSE.png,,,,,,,,,,,,,,,,,,,,,,m,1,1.391,,,,,,,,0,39,39,72,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.991900001,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,MEDAL,LB,z,m,./images/MEDALLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.991900001,,,,,,,,0,40,40,95,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.904,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,space,,,,,,SPINE,LB,z,m,./images/SPINELB.png,8.333,,,,,,,,,,,,,,,,,,,,,z,1,0.904,,,,,,,,0,41,41,149,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.9208,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,SKIING,LB,m,m,./images/SKIINGLB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.9208,,,,,,,,0,42,42,17,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.9378,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,WEASEL,LB,m,m,./images/WEASELLB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.9378,,,,,,,,0,43,43,80,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.6544,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,WRIST,HB,m,m,./images/WRISTHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.6544,,,,,,,,0,44,44,25,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.509599999,0,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,BARREL,LB,m,m,./images/BARRELLB.png,,,,,,,,,,,,,,,,,,,,,,z,0,1.509599999,,,,,,,,0,45,45,32,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.86,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,BUBBLE,LB,z,m,./images/BUBBLELB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.86,,,,,,,,0,46,46,155,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.91,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,GRANNY,LB,z,m,./images/GRANNYLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.91,,,,,,,,0,47,47,104,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.021099999,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,MELON,HB,m,m,./images/MELONHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,1.021099999,,,,,,,,0,48,48,22,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.6208,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,JUMPER,LB,z,m,./images/JUMPERLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,1.6208,,,,,,,,0,49,49,158,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,2.796,0,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,ONION,C,m,m,./images/ONION.png,,,,,,,,,,,,,,,,,,,,,,z,0,2.796,,,,,,,,0,50,50,51,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.827,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,TIGER,HB,z,m,./images/TIGERHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.827,,,,,,,,0,51,51,121,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.8088,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,BISHOP,HB,z,m,./images/BISHOPHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.8088,,,,,,,,0,52,52,133,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.8553,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,MAGGOT,C,m,m,./images/MAGGOT.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.8553,,,,,,,,0,53,53,33,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.7545,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,BUNNY,HB,z,m,./images/BUNNYHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.7545,,,,,,,,0,54,54,97,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.754700001,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,BANANA,HB,z,m,./images/BANANAHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.754700001,,,,,,,,0,55,55,154,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.8386,0,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,BIRTH,HB,m,m,./images/BIRTHHB.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.8386,,,,,,,,0,56,56,37,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.023200001,0,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,MOTOR,HB,m,m,./images/MOTORHB.png,,,,,,,,,,,,,,,,,,,,,,z,0,1.023200001,,,,,,,,0,57,57,13,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.5424,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,PAINT,HB,m,m,./images/PAINTHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,1.5424,,,,,,,,0,58,58,7,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.7378,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,LADDER,LB,m,m,./images/LADDERLB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.7378,,,,,,,,0,59,59,38,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.7555,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,SAUCE,C,z,m,./images/SAUCE.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.7555,,,,,,,,0,60,60,135,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.704200001,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,MUSCLE,HB,m,m,./images/MUSCLEHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.704200001,,,,,,,,0,61,61,4,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.6207,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,LLAMA,LB,z,m,./images/LLAMALB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.6207,,,,,,,,0,62,62,119,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.7884,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,PEARL,HB,m,m,./images/PEARLHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.7884,,,,,,,,0,63,63,46,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.0226,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,BRUSH,LB,z,m,./images/BRUSHLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,1.0226,,,,,,,,0,64,64,143,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.756400001,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,DOUGH,HB,m,m,./images/DOUGHHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.756400001,,,,,,,,0,65,65,19,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.0229,0,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,TORCH,LB,m,m,./images/TORCHLB.png,,,,,,,,,,,,,,,,,,,,,,z,0,1.0229,,,,,,,,0,66,66,68,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.8049,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,FERRY,C,z,m,./images/FERRY.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.8049,,,,,,,,0,67,67,141,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.855200001,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,DRILL,C,z,m,./images/DRILL.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.855200001,,,,,,,,0,68,68,165,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.8946,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,BOILER,C,z,m,./images/BOILER.png,,,,,,,,,,,,,,,,,,,,,,z,1,1.8946,,,,,,,,0,69,69,120,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.6162,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,STRING,LB,m,m,./images/STRINGLB.png,,,,,,,,,,,,,,,,,,,,,,m,1,1.6162,,,,,,,,0,70,70,41,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.0669,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,CANOE,HB,z,m,./images/CANOEHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,1.0669,,,,,,,,0,71,71,142,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.883,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,STEAK,HB,z,m,./images/STEAKHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,1.883,,,,,,,,0,72,72,115,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.1559,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,TOMATO,C,m,m,./images/TOMATO.png,,,,,,,,,,,,,,,,,,,,,,m,1,1.1559,,,,,,,,0,73,73,0,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.8864,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,URINE,HB,m,m,./images/URINEHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.8864,,,,,,,,0,74,74,70,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.814,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,STATUE,C,z,m,./images/STATUE.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.814,,,,,,,,0,75,75,150,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.4277,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,LITTER,C,m,m,./images/LITTER.png,,,,,,,,,,,,,,,,,,,,,,m,1,1.4277,,,,,,,,0,76,76,78,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.8305,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,RHINO,C,m,m,./images/RHINO.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.8305,,,,,,,,0,77,77,9,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.161,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,POKER,HB,z,m,./images/POKERHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,1.161,,,,,,,,0,78,78,151,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.7527,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,GRAPE,HB,z,m,./images/GRAPEHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.7527,,,,,,,,0,79,79,100,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.7875,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,WAGON,HB,z,m,./images/WAGONHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.7875,,,,,,,,0,80,80,91,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.9045,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,CANDLE,HB,m,m,./images/CANDLEHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.9045,,,,,,,,0,81,81,61,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.753099999,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,PARCEL,C,z,m,./images/PARCEL.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.753099999,,,,,,,,0,82,82,102,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.753900001,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,space,,,,,,CARPET,LB,m,m,./images/CARPETLB.png,3.3186,,,,,,,,,,,,,,,,,,,,,m,1,0.753900001,,,,,,,,0,83,83,53,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.0554,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,ARROW,C,z,m,./images/ARROW.png,,,,,,,,,,,,,,,,,,,,,,z,1,1.0554,,,,,,,,0,84,84,153,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.8873,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,DIVER,C,z,m,./images/DIVER.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.8873,,,,,,,,0,85,85,93,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.7667,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,KIDNEY,C,m,m,./images/KIDNEY.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.7667,,,,,,,,0,86,86,21,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.829599999,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,PACKET,LB,m,m,./images/PACKETLB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.829599999,,,,,,,,0,87,87,56,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.805400001,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,MUMMY,HB,z,m,./images/MUMMYHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.805400001,,,,,,,,0,88,88,130,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,2.7323,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,MAMMAL,LB,z,m,./images/MAMMALLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,2.7323,,,,,,,,0,89,89,146,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.704599999,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,SWEAT,C,m,m,./images/SWEAT.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.704599999,,,,,,,,0,90,90,66,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.5592,0,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,POODLE,C,m,m,./images/POODLE.png,,,,,,,,,,,,,,,,,,,,,,z,0,1.5592,,,,,,,,0,91,91,81,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.6717,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,BASKET,LB,z,m,./images/BASKETLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.6717,,,,,,,,0,92,92,128,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.8275,0,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,CANDY,C,z,m,./images/CANDY.png,,,,,,,,,,,,,,,,,,,,,,m,0,1.8275,,,,,,,,0,93,93,123,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,2.229599999,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,MALLET,LB,m,m,./images/MALLETLB.png,,,,,,,,,,,,,,,,,,,,,,m,1,2.229599999,,,,,,,,0,94,94,50,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.855400001,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,HEATER,LB,z,m,./images/HEATERLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.855400001,,,,,,,,0,95,95,140,1
