key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.1978,1,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,COUCH,LB,m,m,./images/COUCHLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.1978,,,,,,,,0,37,37,77,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.2345,1,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,SCREW,C,m,m,./images/SCREW.png,,,,,,,,,,,,,,,,,,,,,m,1,0.2345,,,,,,,,0,38,38,24,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.2701,0,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,LLAMA,LB,z,m,./images/LLAMALB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.2701,,,,,,,,0,39,39,119,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.2673,0,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,PEBBLE,HB,z,m,./images/PEBBLEHB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.2673,,,,,,,,0,40,40,166,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.1169,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,1,0,0,,,,,,,GRAPE,HB,z,m,./images/GRAPEHB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.1169,,,,,,,,0,41,41,100,1,break_done_button
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,1.1198,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,DESERT,HB,z,m,./images/DESERTHB.png,,,,,,,,,,,,,,,,,,,,,m,0,1.1198,,,,,,,,0,42,42,136,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.9439,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,BUNNY,HB,z,m,./images/BUNNYHB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.9439,,,,,,,,0,43,43,97,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.2784,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,DANCER,C,z,m,./images/DANCER.png,,,,,,,,,,,,,,,,,,,,,m,0,0.2784,,,,,,,,0,44,44,105,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.1679,1,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,FALCON,HB,m,m,./images/FALCONHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.1679,,,,,,,,0,45,45,28,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.0507,1,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,PACKET,LB,m,m,./images/PACKETLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.0507,,,,,,,,0,46,46,56,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.3666,1,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,SHELF,C,m,m,./images/SHELF.png,,,,,,,,,,,,,,,,,,,,,m,1,0.3666,,,,,,,,0,47,47,39,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.41,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,PARCEL,C,z,m,./images/PARCEL.png,,,,,,,,,,,,,,,,,,,,,m,0,0.41,,,,,,,,0,48,48,102,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.4234,1,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,CRUST,HB,m,m,./images/CRUSTHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.4234,,,,,,,,0,49,49,79,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5019,1,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,PEACH,LB,m,m,./images/PEACHLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5019,,,,,,,,0,50,50,35,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.4121,1,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,CRUMB,LB,m,m,./images/CRUMBLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.4121,,,,,,,,0,51,51,29,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.6675,1,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,TULIP,LB,m,m,./images/TULIPLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.6675,,,,,,,,0,52,52,8,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.4773,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,STOVE,LB,z,m,./images/STOVELB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.4773,,,,,,,,0,53,53,86,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.998,1,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,GRAIN,C,m,m,./images/GRAIN.png,,,,,,,,,,,,,,,,,,,,,m,1,0.998,,,,,,,,0,54,54,75,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.7016,1,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,BERRY,LB,m,m,./images/BERRYLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.7016,,,,,,,,0,55,55,47,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.4271,1,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,SNACK,HB,m,m,./images/SNACKHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.4271,,,,,,,,0,56,56,73,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.3761,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,ARTIST,HB,z,m,./images/ARTISTHB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.3761,,,,,,,,0,57,57,145,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.3265,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,BASKET,LB,z,m,./images/BASKETLB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.3265,,,,,,,,0,58,58,128,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.3429,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,BAMBOO,LB,z,m,./images/BAMBOOLB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.3429,,,,,,,,0,59,59,89,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.3749,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,GLOVE,HB,z,m,./images/GLOVEHB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.3749,,,,,,,,0,60,60,157,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.3414,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,COLLAR,C,z,m,./images/COLLAR.png,,,,,,,,,,,,,,,,,,,,,m,0,0.3414,,,,,,,,0,61,61,99,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.4174,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,SAUCE,C,z,m,./images/SAUCE.png,,,,,,,,,,,,,,,,,,,,,m,0,0.4174,,,,,,,,0,62,62,135,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.4498,1,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,MOOSE,C,m,m,./images/MOOSE.png,,,,,,,,,,,,,,,,,,,,,m,1,0.4498,,,,,,,,0,63,63,57,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.4007,1,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,STRING,LB,m,m,./images/STRINGLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.4007,,,,,,,,0,64,64,41,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.3473,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,DIVER,C,z,m,./images/DIVER.png,,,,,,,,,,,,,,,,,,,,,m,0,0.3473,,,,,,,,0,65,65,93,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.2524,1,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,FOLDER,C,m,m,./images/FOLDER.png,,,,,,,,,,,,,,,,,,,,,m,1,0.2524,,,,,,,,0,66,66,42,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.1911,1,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,SKIING,LB,m,m,./images/SKIINGLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.1911,,,,,,,,0,67,67,17,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.7081,1,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,PLANK,HB,m,m,./images/PLANKHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.7081,,,,,,,,0,68,68,1,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.4517,1,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,NOOSE,C,m,m,./images/NOOSE.png,,,,,,,,,,,,,,,,,,,,,m,1,0.4517,,,,,,,,0,69,69,72,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.4174,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,FENCE,LB,z,m,./images/FENCELB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.4174,,,,,,,,0,70,70,98,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.685,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,CHALK,HB,z,m,./images/CHALKHB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.685,,,,,,,,0,71,71,109,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.3672,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,BUTTER,C,z,m,./images/BUTTER.png,,,,,,,,,,,,,,,,,,,,,m,0,0.3672,,,,,,,,0,72,72,111,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.4774,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,MIDGET,HB,z,m,./images/MIDGETHB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.4774,,,,,,,,0,73,73,160,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.4076,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,CRATER,C,z,m,./images/CRATER.png,,,,,,,,,,,,,,,,,,,,,m,0,0.4076,,,,,,,,0,74,74,87,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5504,1,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,WRIST,HB,m,m,./images/WRISTHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5504,,,,,,,,0,75,75,25,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5718,1,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,STEAK,HB,z,m,./images/STEAKHB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.5718,,,,,,,,0,76,76,115,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.9298,1,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,SQUARE,C,m,m,./images/SQUARE.png,,,,,,,,,,,,,,,,,,,,,m,1,0.9298,,,,,,,,0,77,77,6,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.4838,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,BRUSH,LB,z,m,./images/BRUSHLB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.4838,,,,,,,,0,78,78,143,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.3402,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,PARADE,LB,z,m,./images/PARADELB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.3402,,,,,,,,0,79,79,101,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.2755,1,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,WALRUS,LB,m,m,./images/WALRUSLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.2755,,,,,,,,0,80,80,23,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.2462,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,BAKER,C,z,m,./images/BAKER.png,,,,,,,,,,,,,,,,,,,,,m,0,0.2462,,,,,,,,0,81,81,147,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.3464,1,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,POODLE,C,m,m,./images/POODLE.png,,,,,,,,,,,,,,,,,,,,,m,1,0.3464,,,,,,,,0,82,82,81,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.106,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,space,,,,,,BISHOP,HB,z,m,./images/BISHOPHB.png,0.8047,,,,,,,,,,,,,,,,,,,,m,0,0.106,,,,,,,,0,83,83,133,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.2741,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,HEATER,LB,z,m,./images/HEATERLB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.2741,,,,,,,,0,84,84,140,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.1346,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,WHISKY,LB,z,m,./images/WHISKYLB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.1346,,,,,,,,0,85,85,167,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.2192,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,HOCKEY,LB,z,m,./images/HOCKEYLB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.2192,,,,,,,,0,86,86,116,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.3511,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,DRILL,C,z,m,./images/DRILL.png,,,,,,,,,,,,,,,,,,,,,m,0,0.3511,,,,,,,,0,87,87,165,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5438,1,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,PAINT,HB,m,m,./images/PAINTHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5438,,,,,,,,0,88,88,7,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.2946,1,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,BARREL,LB,m,m,./images/BARRELLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.2946,,,,,,,,0,89,89,32,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.3278,1,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,FINGER,C,m,m,./images/FINGER.png,,,,,,,,,,,,,,,,,,,,,m,1,0.3278,,,,,,,,0,90,90,3,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.4095,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,LAGOON,LB,z,m,./images/LAGOONLB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.4095,,,,,,,,0,91,91,131,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5024,1,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,JELLY,HB,m,m,./images/JELLYHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5024,,,,,,,,0,92,92,64,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.8169,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,STATUE,C,z,m,./images/STATUE.png,,,,,,,,,,,,,,,,,,,,,m,0,0.8169,,,,,,,,0,93,93,150,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.334,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,MUMMY,HB,z,m,./images/MUMMYHB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.334,,,,,,,,0,94,94,130,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.3342,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,PLANET,LB,z,m,./images/PLANETLB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.3342,,,,,,,,0,95,95,164,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.2508,0,,,,,,,,,,,,,,,,,,,,,,,,0.080555556,-0.406481481,0,0,0,,,,,,,PILOT,LB,z,m,./images/PILOTLB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.2508,,,,,,,,0,96,96,134,1,
